coding	name	Des	propsType	kinds	useLevel	useNeedItem	iconBackgroundColor	canSell	canOverlap	canUse	canUseSome	needLog	sortLevel	icon	bigIcon70	icon_FT	icon_US	icon_SA	icon_RU	icon_TK	icon_PL	icon_Fr	icon_EN	icon_Esp	icon_Rutt	use	nameColor	saleBack	salePrice	saleBack2	salePrice2	doubleclick	minutes	timeoutCoding	invaluable	pbp	showGoods	kuaFuUse	jiaMi	title
28476	七级精英宝石礼盒	礼包	1	1	30		5	0	1	1	1	1	4990	lihebaoshi2												打开后可获得七级暴击、免暴、格挡、破挡宝石其中一个	橙色	0	0	0	0	0			0	0	0	1	1	0
28477	28红包	道具	1	1	1		3	1	0	1	0	1	4680	28hongbao												28红包，在购物车中可以代替神石使用!不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28478	58红包	道具	1	1	1		3	1	0	1	0	1	4680	58hongbao												58红包，在购物车中可以代替神石使用!不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28479	222红包	道具	1	1	1		3	1	0	1	0	1	4680	222hongbao												222红包，在购物车中可以代替神石使用！不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28480	1212红包	道具	1	1	1		3	1	0	1	0	1	4680	1212hongbao												1212红包，在购物车中可以代替神石使用！不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28481	50红包	道具	1	1	1		3	1	0	1	0	1	4680	50hongbao												50红包，在购物车中可以代替神石使用!不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28482	80红包	道具	1	1	1		3	1	0	1	0	1	4680	80hongbao												80红包，在购物车中可以代替神石使用!不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28483	100红包	道具	1	1	1		3	1	0	1	0	1	4680	100hongbao												100红包，在购物车中可以代替神石使用！不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28484	200红包	道具	1	1	1		3	1	0	1	0	1	4680	200hongbao												200红包，在购物车中可以代替神石使用！不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28485	300红包	道具	1	1	1		3	1	0	1	0	1	4680	300hongbao												300红包，在购物车中可以代替神石使用！不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28486	400红包	道具	1	1	1		3	1	0	1	0	1	4680	400hongbao												400红包，在购物车中可以代替神石使用！不可以与商城道具优惠卡叠加使用！#H注意：不在购物车的商城道具无法使用。	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28487	20代金券	道具	1	1	1		3	1	0	1	0	1	4680	20daijinquan												20代金券，购物车价格达到200神石，可以使用！不可以与商城道具优惠卡叠加使用！	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28488	50代金券	道具	1	1	1		3	1	0	1	0	1	4680	50daijinquan												50代金券，购物车价格达到500神石，可以使用！不可以与商城道具优惠卡叠加使用！	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28489	268代金券	道具	1	1	1		3	1	0	1	0	1	4680	268daijinquan												268代金券，购物车价格达到2000神石，可以使用！不可以与商城道具优惠卡叠加使用！	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28490	1688代金券	道具	1	1	1		3	1	0	1	0	1	4680	1688daijinquan												1688代金券，购物车价格达到10000神石，可以使用！不可以与商城道具优惠卡叠加使用！	紫色	0	1000	0	0	OPEN_SHOPCART	1440		0	0	0	1	1	0
28491	过期的领奖券	道具	1	1	1		3	1	1	0	0	1	4680	guoqilingjiangquan												过期的领奖券，没有什么用处了，扔了它吧！	紫色	1000	0	0	0	0			0	0	0	1	1	0
28492	8888神石大礼	礼包	1	1	1		5	0	1	1	1	1	4990	shenshi2												打开后可获得：奖励神石*8888	橙色	0	0	0	0	0			0	0	0	1	1	0
28493	小学礼包	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao2												打开后可获得：魔晶*100，烈火•光辉剑*1，坐骑培养石*10，宠物圣果*10，生命之源*5	紫色	0	0	0	0	0			0	0	0	1	1	0
28494	中学礼包	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao2												打开后可获得：魔晶*200，圣•光辉剑*1，姻缘石*20，羽翼培养石*20，生命结晶*5	紫色	0	0	0	0	0			0	0	0	1	1	0
28495	大学礼包	礼包	1	1	1		3	0	0	1	1	1	4990	jiehunlibao2												打开后可获得：魔晶*500，圣•光辉手镯*1，坐骑培养石*50，中阶幸运石*5，占卜令*1，四级宝石礼盒*1	紫色	0	0	0	0	0			0	0	0	1	1	0
28496	光元素币	道具	1	1	1		3	1	1	1	1	1	4990	guangyuansubi		guangyuansubi_FT			guangyuansubi_RU	guangyuansubi_Turkish	guangyuansubi_PL	guangyuansubi_Fr	guangyuansubi_en	guangyuansubi_Esp	guangyuansubi_Rutt	充值满额送礼获得，在兑换得豪礼中使用	橙色	0	0	0	0	OPEN_ZX_ACTIVITY|423	1440	28497	0	0	0	1	1	0
28497	过期的光元素币	道具	1	1	1		3	1	1	0	1	1	4990	guoqiguangyuansubi												充值满额送礼获得，现已过期，扔了它吧。	橙色	0	0	0	0	0			0	0	0	1	1	0
28498	暗元素币	道具	1	1	1		3	1	1	1	1	1	4990	anyuansubi					anyuansubi_RU	anyuansubi_Turkish	anyuansubi_PL	anyuansubi_Fr	anyuansubi_en	anyuansubi_Esp	anyuansubi_Rutt	充值满额送礼获得，在兑换得豪礼中使用	橙色	0	0	0	0	OPEN_ZX_ACTIVITY|426	1440	28499	0	0	0	1	1	0
28499	过期的暗元素币	道具	1	1	1		3	1	1	0	1	1	4990	guoqianyuansubi												充值满额送礼获得，现已过期，扔了它吧。	橙色	0	0	0	0	0			0	0	0	1	1	0
28500	冰元素币	道具	1	1	1		3	1	1	1	1	1	4990	bingyuansubi		bingyuansubi_FT			bingyuansubi_RU	bingyuansubi_Turkish	bingyuansubi_PL	bingyuansubi_Fr	bingyuansubi_en	bingyuansubi_Esp	bingyuansubi_Rutt	充值满额送礼获得，在兑换得豪礼中使用	橙色	0	0	0	0	OPEN_ZX_ACTIVITY|409	1440	28501	0	0	0	1	1	0
28501	过期的冰元素币	道具	1	1	1		3	1	1	0	1	1	4990	guoqibingyuansubi												充值满额送礼获得，现已过期，扔了它吧。	橙色	0	0	0	0	0			0	0	0	1	1	0
28502	初级神龙进化石	神龙进化	1	1	1		1	1	1	1	1	1	4990	chujishenlongjinhuashi					chujishenlongjinhuashi_RU	chujishenlongjinhuashi_Turkish	chujishenlongjinhuashi_PL	chujishenlongjinhuashi_Fr	chujishenlongjinhuashi_en	chujishenlongjinhuashi_Esp	chujishenlongjinhuashi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)普通品质#n1点临时祝福值，隔天清空。	绿色	0	0	0	0	0	1440	28503	0	0	0	1	0	0
28503	过期初级神龙进化石	神龙进化	1	1	1		1	1	1	0	1	1	4990	shenlongjinhuashiguoqi					shenlongjinhuashiguoqi_RU	shenlongjinhuashiguoqi_Turkish	shenlongjinhuashiguoqi_PL	shenlongjinhuashiguoqi_Fr	shenlongjinhuashiguoqi_en	shenlongjinhuashiguoqi_Esp	shenlongjinhuashiguoqi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)普通品质#n1点临时祝福值，隔天清空。	绿色	0	0	0	0	0			0	1	0	1	0	0
28504	中级神龙进化石	神龙进化	1	1	1		2	1	1	1	1	1	4990	zhongjishenlongjinhuashi					zhongjishenlongjinhuashi_RU	zhongjishenlongjinhuashi_Turkish	zhongjishenlongjinhuashi_PL	zhongjishenlongjinhuashi_Fr	zhongjishenlongjinhuashi_en	zhongjishenlongjinhuashi_Esp	zhongjishenlongjinhuashi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)优秀品质#n1点临时祝福值，隔天清空。	蓝色	0	0	0	0	0	1440	28505	0	0	0	1	0	0
28505	过期中级神龙进化石	神龙进化	1	1	1		2	1	1	0	1	1	4990	shenlongjinhuashiguoqi					shenlongjinhuashiguoqi_RU	shenlongjinhuashiguoqi_Turkish	shenlongjinhuashiguoqi_PL	shenlongjinhuashiguoqi_Fr	shenlongjinhuashiguoqi_en	shenlongjinhuashiguoqi_Esp	shenlongjinhuashiguoqi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)优秀品质#n1点临时祝福值，隔天清空。	蓝色	0	0	0	0	0			0	1	0	1	0	0
28506	高级神龙进化石	神龙进化	1	1	1		3	1	1	1	1	1	4990	gaojishenlongjinhuashi					gaojishenlongjinhuashi_RU	gaojishenlongjinhuashi_Turkish	gaojishenlongjinhuashi_PL	gaojishenlongjinhuashi_Fr	gaojishenlongjinhuashi_en	gaojishenlongjinhuashi_Esp	gaojishenlongjinhuashi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)极品品质#n1点临时祝福值，隔天清空。	紫色	0	0	0	0	0	1440	28507	0	0	0	1	1	0
28507	过期高级神龙进化石	神龙进化	1	1	1		3	1	1	0	1	1	4990	shenlongjinhuashiguoqi					shenlongjinhuashiguoqi_RU	shenlongjinhuashiguoqi_Turkish	shenlongjinhuashiguoqi_PL	shenlongjinhuashiguoqi_Fr	shenlongjinhuashiguoqi_en	shenlongjinhuashiguoqi_Esp	shenlongjinhuashiguoqi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)极品品质#n1点临时祝福值，隔天清空。	紫色	0	0	0	0	0			0	1	0	1	1	0
28508	顶级神龙进化石	神龙进化	1	1	1		4	1	1	1	1	1	4990	dingjishenlongjinhuashi					dingjishenlongjinhuashi_RU	dingjishenlongjinhuashi_Turkish	dingjishenlongjinhuashi_PL	dingjishenlongjinhuashi_Fr	dingjishenlongjinhuashi_en	dingjishenlongjinhuashi_Esp	dingjishenlongjinhuashi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)传说品质#n1点临时祝福值，隔天清空。	黄色	0	0	0	0	0	1440	28509	0	0	0	1	1	0
28509	过期顶级神龙进化石	神龙进化	1	1	1		4	1	1	0	1	1	4990	shenlongjinhuashiguoqi					shenlongjinhuashiguoqi_RU	shenlongjinhuashiguoqi_Turkish	shenlongjinhuashiguoqi_PL	shenlongjinhuashiguoqi_Fr	shenlongjinhuashiguoqi_en	shenlongjinhuashiguoqi_Esp	shenlongjinhuashiguoqi_Rutt	使用后增加当前所有已激活神龙#C(#FF0000)传说品质#n1点临时祝福值，隔天清空。	黄色	0	0	0	0	0			0	1	0	1	1	0
28510	雕纹幸运礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao1												打开后可随机获得其中一个：3级雕纹+1、坐骑进化石+3，并有一定几率开出物攻红魂+1	紫色	0	0	0	0	0			0	0	0	1	1	0
28511	狂牛星魂	坐骑外形	1	14	9		4	1	0	1	0	1	4820	kuangniuxinghun												使用后获得坐骑外形—狂牛星魂，并获得坐骑属性：1500生命、800物攻、800法攻。	黄色	0	0	0	0	0			0	0	0	1	1	0
28512	贵族1特惠大礼	礼包	1	1	20		2	1	0	0	0	1	5000	guizutehui1					guizutehui1_RU	guizutehui1_Turkish	guizutehui1_PL	guizutehui1_Fr	guizutehui1_en	guizutehui1_Esp	guizutehui1_Rutt	打开后可获得19奖励神石，190000金币，坐骑培养石*20，坐骑优惠券*1，一级龙晶*10，中经验果*10#H#C(#00FF00)领取需要19充值神石#n	蓝色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	0	0
28513	贵族2特惠大礼	礼包	1	1	20		2	1	0	0	0	1	5000	guizutehui1					guizutehui1_RU	guizutehui1_Turkish	guizutehui1_PL	guizutehui1_Fr	guizutehui1_en	guizutehui1_Esp	guizutehui1_Rutt	打开后可获得99奖励神石，990000金币，姻缘石*20，精炼石*20，三生锁*10，一级龙晶*20#H#C(#00FF00)领取需要99充值神石#n	蓝色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	0	0
28514	贵族3特惠大礼	礼包	1	1	20		2	1	0	0	0	1	5000	guizutehui2					guizutehui2_RU	guizutehui2_Turkish	guizutehui2_PL	guizutehui2_Fr	guizutehui2_en	guizutehui2_Esp	guizutehui2_Rutt	打开后可获得199奖励神石，1990000金币，四级物攻宝石*1，占卜令*2，生命之源*4，二级龙晶*20#H#C(#00FF00)领取需要199充值神石#n	蓝色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	0	0
28515	贵族4特惠大礼	礼包	1	1	20		3	1	0	0	0	1	5000	guizutehui2					guizutehui2_RU	guizutehui2_Turkish	guizutehui2_PL	guizutehui2_Fr	guizutehui2_en	guizutehui2_Esp	guizutehui2_Rutt	打开后可获得499奖励神石，4990000金币，五级生命宝石*1，黄色命魂礼包*1，生命结晶*4，二级龙晶*40#H#C(#00FF00)领取需要499充值神石#n	紫色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28516	贵族5特惠大礼	礼包	1	1	20		3	1	0	0	0	1	5000	guizutehui3					guizutehui3_RU	guizutehui3_Turkish	guizutehui3_PL	guizutehui3_Fr	guizutehui3_en	guizutehui3_Esp	guizutehui3_Rutt	打开后可获得699奖励神石，6990000金币，六级符文*1，一级魔石*2，星灵之羽*5，三级龙晶*40#H#C(#00FF00)领取需要699充值神石#n	紫色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28517	贵族6特惠大礼	礼包	1	1	20		3	1	0	0	0	1	5000	guizutehui4					guizutehui4_RU	guizutehui4_Turkish	guizutehui4_PL	guizutehui4_Fr	guizutehui4_en	guizutehui4_Esp	guizutehui4_Rutt	打开后可获得999奖励神石，9990000金币，七级宝石*1，时装之魄*5，羽翼培养石*20，三级龙晶*80#H#C(#00FF00)领取需要999充值神石#n	紫色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28518	贵族7特惠大礼	礼包	1	1	20		4	1	0	0	0	1	5000	guizutehui5					guizutehui5_RU	guizutehui5_Turkish	guizutehui5_PL	guizutehui5_Fr	guizutehui5_en	guizutehui5_Esp	guizutehui5_Rutt	打开后可获得1999奖励神石，19990000金币，七级符文*1，单属性红色命魂礼盒*1，宠物圣果*20，四级龙晶*80#H#C(#00FF00)领取需要1999充值神石#n	黄色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28519	贵族8特惠大礼	礼包	1	1	20		4	1	0	0	0	1	5000	guizutehui6					guizutehui6_RU	guizutehui6_Turkish	guizutehui6_PL	guizutehui6_Fr	guizutehui6_en	guizutehui6_Esp	guizutehui6_Rutt	打开后可获得3999奖励神石，39990000金币，八级宝石*1，紫色天赋卡礼包*1，时装精华*10，四级龙晶*160#H#C(#00FF00)领取需要3999充值神石#n	黄色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28520	贵族9特惠大礼	礼包	1	1	20		5	1	0	0	0	1	5000	guizutehui7					guizutehui7_RU	guizutehui7_Turkish	guizutehui7_PL	guizutehui7_Fr	guizutehui7_en	guizutehui7_Esp	guizutehui7_Rutt	打开后可获得5999奖励神石，59990000金币，九级符文*1，红色命魂礼盒（有概率开出双属性红魂）*1，圣器附魔石*5，五级龙晶*160#H#C(#00FF00)领取需要5999充值神石#n	橙色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28521	贵族10特惠大礼	礼包	1	1	20		5	1	0	0	0	1	5000	guizutehui8					guizutehui8_RU	guizutehui8_Turkish	guizutehui8_PL	guizutehui8_Fr	guizutehui8_en	guizutehui8_Esp	guizutehui8_Rutt	打开后可获得9999奖励神石，99990000金币，十级宝石*1，橙色天赋卡礼包*1，五级雕纹*1，五级龙晶*320#H#C(#00FF00)领取需要9999充值神石#n	橙色	0	10000	0	0	open_vipgiftpanel	4320		1	0	0	1	1	0
28522	玛瑙礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao1												打开后可随机获得其中一个：2级雕纹+1、姻缘石+3、许愿币+1、玛瑙+1，并有一定几率开出物攻红魂+1	紫色	0	0	0	0	0			0	0	0	1	1	0
28523	装备洗练礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao1												打开后可获得：装备洗练石+5、装备洗练锁+5	紫色	0	0	0	0	0			0	0	0	1	1	0
28524	雕纹大礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao1												打开后可获得：3级雕纹+1、圣器附魔石+1	紫色	0	0	0	0	0			0	0	0	1	1	0
28525	兑换助力礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao1												打开后可随机获得其中一个：1级雕纹+1、姻缘石+3、许愿币+1、玛瑙+1	紫色	0	0	0	0	0			0	0	0	1	1	0
28526	玛瑙	道具	1	1	30		3	1	1	0	0	1	4680	manao												可以在2015年7月10日-2015年7月23日的兑换商店中，兑换各种珍惜道具，活动结束后不可兑换，请注意提前兑换！	紫色	0	10000	0	0	0			0	0	0	1	1	0
28527	神秘宝箱	道具	1	1	60		3	0	1	1	0	1	5000	shenmibaoxiang												开启宝箱有几率获得红色命魂等奖励	紫色	0	0	0	0	OPEN_SECRETBOX_MSG			0	0	0	1	1	0
28528	龙骑徽章	道具	1	1	30		4	0	1	0	0	1	4680	longqihuizhang												可以在珍宝商店中兑换各种珍稀道具#H获取途径：每月主题活动中获取	金色	0	0	0	0	OPEN_ZHENBAOSD			0	0	0	1	1	0
28529	七月币	道具	1	1	30		3	0	1	0	0	1	4680	qiyuebi						qiyuebi_Turkish						可以在限时兑换商店中兑换各种珍稀道具#H获取途径：激情七月活动	紫色	0	0	0	0	0	12960	28530	0	0	0	1	1	0
28530	过期的七月币	道具	1	1	30		3	1	1	0	0	1	4680	qiyuebiguoqi						qiyuebiguoqi_Turkish						过期的七月币，没有用处了。	紫色	0	0	0	0	0			0	1	0	1	1	0
28531	每日必做礼包	礼包	1	1	30		3	0	1	1	1	1	4990	jiehunlibao1												打开后可获得: 20代金券*1，精炼石*5，生命之源*2,二级雕纹*1	紫色	0	0	0	0	0			0	0	0	1	1	0
28532	格挡黄魂礼包	礼包	1	1	50		5	0	1	1	1	1	4990	mhlbhuang												打开后可获得：黄色格挡命魂*1	金色	0	0	0	0	0			0	0	0	1	1	0
28533	物防黄魂礼包	礼包	1	1	50		5	0	1	1	1	1	4990	mhlbhuang												打开后可获得：黄色物防命魂*1	金色	0	0	0	0	0			0	0	0	1	1	0
28534	法防黄魂礼包	礼包	1	1	50		5	0	1	1	1	1	4990	mhlbhuang												打开后可获得：黄色法防命魂*1	金色	0	0	0	0	0			0	0	0	1	1	0
28535	生命黄魂礼包	礼包	1	1	50		5	0	1	1	1	1	4990	mhlbhuang												打开后可获得：黄色生命命魂*1	金色	0	0	0	0	0			0	0	0	1	1	0
28536	坐骑培养特惠礼包	礼包	1	1	10		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：坐骑培养石*20，奖励神石*200，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28537	坐骑进化特惠礼包	礼包	1	1	30		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：坐骑进化石*5，奖励神石*500，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28538	宝石特惠礼包	礼包	1	1	35		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：四级宝石*4，宝石优惠卡*1，奖励神石*100，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28539	许愿特惠礼包	礼包	1	1	30		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：许愿币*30，奖励神石*200，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28540	符文特惠礼包	礼包	1	1	60		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：四级符文*4，奖励神石*100，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28541	羽翼培养特惠礼包	礼包	1	1	65		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：羽翼培养石*10，奖励神石*200，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28542	羽翼进阶特惠礼包	礼包	1	1	65		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：羽灵精魄*5，奖励神石*500，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28543	姻缘石特惠礼包	礼包	1	1	36		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：姻缘石*20，奖励神石*200，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28544	星灵特惠礼包	礼包	1	1	60		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：星灵之羽*10，星灵水晶*20，奖励神石*300，每日贵族商城内限购1次	紫色	0	0	0	0	0			0	0	0	1	1	0
28545	普通黄钻礼包	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao1												打开后可获得：坐骑进化石*2、四级宝石*1、许愿币*1	金色	0	0	0	0	0			0	0	0	1	1	0
28546	精致黄钻礼包	礼包	1	1	1		5	0	1	1	1	1	4990	jiehunlibao2												打开后可获得：一级魔石*1、五级雕纹*1、许愿币*3	金色	0	0	0	0	0			0	0	0	1	1	0
28547	激情七月特惠礼包	礼包	1	1	1		3	0	1	1	1	1	4990	jiehunlibao2												打开后可获得：体力*100，奖励神石*100，金币*88W，代金券50*1	紫色	0	0	0	0	0			0	0	0	1	1	0
28548	贵族优惠大礼包（1）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需18充值神石，即可获得：奖励神石+9，魔晶+18，金币+180000，坐骑培养石×10，一阶龙晶×10，中经验果×30，	橙色	0	0	0	0	0			0	0	0	1	1	0
28549	贵族优惠大礼包（2）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需98充值神石，即可获得：奖励神石+49，魔晶+98，金币+980000，坐骑培养石×20，一阶龙晶×20，大经验果×98，	橙色	0	0	0	0	0			0	0	0	1	1	0
28550	贵族优惠大礼包（3）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需198充值神石，即可获得：奖励神石+99，魔晶+198，金币+1980000，坐骑培养石×20，一星召唤令×1，小经验酒×66，	橙色	0	0	0	0	0			0	0	0	1	1	0
28551	贵族优惠大礼包（4）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需398充值神石，即可获得：奖励神石+199，魔晶+398，金币+3980000，四级生命宝石×3，一星召唤令×1，中经验酒×80，	橙色	0	0	0	0	0			0	0	0	1	1	0
28552	贵族优惠大礼包（5）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需598充值神石，即可获得：奖励神石+299，魔晶+598，金币+5980000，四级法攻宝石×3，二星召唤令×2，大经验酒×60，	橙色	0	0	0	0	0			0	0	0	1	1	0
28553	贵族优惠大礼包（6）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需998充值神石，即可获得：奖励神石+499，魔晶+998，金币+9980000，四级物攻宝石×3，二星召唤令×2，大经验酒×100，	橙色	0	0	0	0	0			0	0	0	1	1	0
28554	贵族优惠大礼包（7）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需1498充值神石，即可获得：奖励神石+749，魔晶+1498，金币+14980000，四级奉献符文×3，三星召唤令×3，超级经验酒×75，	橙色	0	0	0	0	0			0	0	0	1	1	0
28555	贵族优惠大礼包（8）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需1998充值神石，即可获得：奖励神石+999，魔晶+1998，金币+19980000，四级忠诚符文×3，三星召唤令×3，超级经验酒×100，	橙色	0	0	0	0	0			0	0	0	1	1	0
28556	贵族优惠大礼包（9）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需2498充值神石，即可获得：奖励神石+1249，魔晶+2498，金币+24980000，四级荣誉符文×3，四星召唤令×4，小经验卡×60，	橙色	0	0	0	0	0			0	0	0	1	1	0
28557	贵族优惠大礼包（10）	礼包	1	1	1		5	0	0	1	0	1	4990	baoxianghezi4						baoxianghezi4_Turkish						仅需2998充值神石，即可获得：奖励神石+1499，魔晶+2998，金币+29980000，四级牺牲符文×3，四星召唤令×4，小经验卡×75，	橙色	0	0	0	0	0			0	0	0	1	1	0
28558	猎户座女神·碎片	道具	1	11	80		3	1	1	1	0	1	4680	xztfksui19					xztfksui19_RU	xztfksui18_Turkish	xztfksui19_PL	xztfksui19_Fr		xztfksui19_Esp	xztfksui19_Rutt	用于兑换紫色猎户座女神天赋卡	紫色	26341	3	0	0	OPEN_SKY_DUIHUAN			0	0	0	1	1	0
28559	室女座女神·碎片	道具	1	11	80		3	1	1	1	0	1	4680	xztfksui20					xztfksui20_RU	xztfksui18_Turkish	xztfksui20_PL	xztfksui20_Fr		xztfksui20_Esp	xztfksui20_Rutt	用于兑换紫色室女座女神天赋卡	紫色	26341	3	0	0	OPEN_SKY_DUIHUAN			0	0	0	1	1	0
28560	猎户座女神·灵玉	道具	1	11	80		5	1	1	1	0	1	4680	xztfkyu19					xztfkyu19_RU	xztfkyu1_Turkish	xztfkyu19_PL	xztfkyu19_Fr		xztfkyu19_Esp	xztfkyu19_Rutt	用于兑换橙色猎户座女神天赋卡	橙色	26341	10	0	0	OPEN_SKY_DUIHUAN			0	0	0	1	1	0
28561	室女座女神·灵玉	道具	1	11	80		5	1	1	1	0	1	4680	xztfkyu20					xztfkyu20_RU	xztfkyu1_Turkish	xztfkyu20_PL	xztfkyu20_Fr		xztfkyu20_Esp	xztfkyu20_Rutt	用于兑换橙色室女座女神天赋卡	橙色	26341	10	0	0	OPEN_SKY_DUIHUAN			0	0	0	1	1	0
28562	宠物培养特惠礼包	礼包	1	1	30		3	0	1	1	1	1	4990	baoxianghezi4												打开后可获得：宠物圣果*10，奖励神石*200，每日贵族商城内限购1次。	紫色	0	0	0	0	0			0	0	0	1	1	0
28563	战魂珠	道具	1	1	100		3	1	1	1	0	1	4680	zhanhunzhu												用于战魂升星#H获得途径：贵族商城购买	紫色	0	10000	0	0	open_fightzhen_panel			0	0	0	1	1	0
28564	战魂精华	道具	1	1	100		5	1	1	1	0	1	4680	zhanhunjinghua												用于战魂突破，消耗战魂精华可获得突破进度值，当突破进度值满时则可进阶到下一阶。进度值会在24小时后清空。#H获得途径：贵族商城购买	黄色	0	10000	0	0	open_fightzhen_panel			0	0	0	1	1	0
28565	临时战魂珠	道具	1	1	100		3	1	1	1	0	1	4680	zhanhunzhulinshi					zhanhunzhulinshi_RU	zhanhunzhulinshi_Turkish	zhanhunzhulinshi_PL	zhanhunzhulinshi_Fr		zhanhunzhulinshi_Esp	zhanhunzhulinshi_Rutt	用于战魂升星，可与战魂珠一同消耗，优先消耗临时战魂珠。#H获得途径：商城购买	紫色	0	10000	0	0	open_fightzhen_panel	1440	28567	0	0	0	1	1	0
