roundId	opponentCnt	rewardItem	needReset
23905	1	()	1
23906	5	()	0
23907	4	()	0
23908	3	()	0
23909	2	()	0
23910	1	()	1
23911	5	()	0
23912	4	()	0
23913	3	()	0
23914	2	()	0
23915	1	()	1
23916	5	()	0
23917	4	()	0
23918	3	()	0
23919	2	()	0
23920	1	()	1
23921	5	()	0
23922	4	()	0
23923	3	()	0
23924	2	()	0
23925	1	()	1
23926	5	()	0
23927	4	()	0
23928	3	()	0
23929	2	()	0
23930	1	()	1
23931	5	()	0
23932	4	()	0
23933	3	()	0
23934	2	()	0
23935	1	()	1
23936	5	()	0
23937	4	()	0
23938	3	()	0
23939	2	()	0
23940	1	()	1
23941	5	()	0
23942	4	()	0
23943	3	()	0
23944	2	()	0
23945	1	()	1
23946	5	()	0
23947	4	()	0
23948	3	()	0
23949	2	()	0
23950	1	()	1
23951	5	()	0
23952	4	()	0
23953	3	()	0
23954	2	()	0
23955	1	()	1
23956	5	()	0
23957	4	()	0
23958	3	()	0
23959	2	()	0
23960	1	()	1
23961	5	()	0
23962	4	()	0
23963	3	()	0
23964	2	()	0
23965	1	()	1
23966	5	()	0
23967	4	()	0
23968	3	()	0
23969	2	()	0
23970	1	()	1
23971	5	()	0
23972	4	()	0
23973	3	()	0
23974	2	()	0
23975	1	()	1
23976	5	()	0
23977	4	()	0
23978	3	()	0
23979	2	()	0
23980	1	()	1
23981	5	()	0
23982	4	()	0
23983	3	()	0
23984	2	()	0
23985	1	()	1
23986	5	()	0
23987	4	()	0
23988	3	()	0
23989	2	()	0
23990	1	()	1
23991	5	()	0
23992	4	()	0
23993	3	()	0
23994	2	()	0
23995	1	()	1
23996	5	()	0
23997	4	()	0
23998	3	()	0
23999	2	()	0
24000	1	()	1
24001	5	()	0
24002	4	()	0
24003	3	()	0
24004	2	()	0
24005	1	()	1
24006	5	()	0
24007	4	()	0
24008	3	()	0
24009	2	()	0
24010	1	()	1
24011	5	()	0
24012	4	()	0
24013	3	()	0
24014	2	()	0
24015	1	()	1
24016	5	()	0
24017	4	()	0
24018	3	()	0
24019	2	()	0
24020	1	()	1
24021	5	()	0
24022	4	()	0
24023	3	()	0
24024	2	()	0
24025	1	()	1
24026	5	()	0
24027	4	()	0
24028	3	()	0
24029	2	()	0
24030	1	()	1
24031	5	()	0
24032	4	()	0
24033	3	()	0
24034	2	()	0
24035	1	()	1
24036	5	()	0
24037	4	()	0
24038	3	()	0
24039	2	()	0
24040	1	()	1
24041	5	()	0
24042	4	()	0
24043	3	()	0
24044	2	()	0
24045	1	()	1
24046	5	()	0
24047	4	()	0
24048	3	()	0
24049	2	()	0
24050	1	()	1
24051	5	()	0
24052	4	()	0
24053	3	()	0
24054	2	()	0
24055	1	()	1
24056	5	()	0
24057	4	()	0
24058	3	()	0
24059	2	()	0
24060	1	()	1
24061	5	()	0
24062	4	()	0
24063	3	()	0
24064	2	()	0
24065	1	()	1
24066	5	()	0
24067	4	()	0
24068	3	()	0
24069	2	()	0
24070	1	()	1
24071	5	()	0
24072	4	()	0
24073	3	()	0
24074	2	()	0
24075	1	()	1
24076	5	()	0
24077	4	()	0
24078	3	()	0
24079	2	()	0
24080	1	()	1
24081	5	()	0
24082	4	()	0
24083	3	()	0
24084	2	()	0
24085	1	()	1
24086	5	()	0
24087	4	()	0
24088	3	()	0
24089	2	()	0
24090	1	()	1
24091	5	()	0
24092	4	()	0
24093	3	()	0
24094	2	()	0
24095	1	()	1
24096	5	()	0
24097	4	()	0
24098	3	()	0
24099	2	()	0
24100	1	()	1
24101	5	()	0
24102	4	()	0
24103	3	()	0
24104	2	()	0
24105	1	()	1
24106	5	()	0
24107	4	()	0
24108	3	()	0
24109	2	()	0
24110	1	()	1
24111	5	()	0
24112	4	()	0
24113	3	()	0
24114	2	()	0
24115	1	()	1
24116	5	()	0
24117	4	()	0
24118	3	()	0
24119	2	()	0
24120	1	()	1
24121	5	()	0
24122	4	()	0
24123	3	()	0
24124	2	()	0
24125	1	()	1
24126	5	()	0
24127	4	()	0
24128	3	()	0
24129	2	()	0
24130	1	()	1
24131	5	()	0
24132	4	()	0
24133	3	()	0
24134	2	()	0
24135	1	()	1
24136	5	()	0
24137	4	()	0
24138	3	()	0
24139	2	()	0
24140	1	()	1
24141	5	()	0
24142	4	()	0
24143	3	()	0
24144	2	()	0
24145	1	()	1
24146	5	()	0
24147	4	()	0
24148	3	()	0
24149	2	()	0
24150	1	()	1
24151	5	()	0
24152	4	()	0
24153	3	()	0
24154	2	()	0
24155	1	()	1
24156	5	()	0
24157	4	()	0
24158	3	()	0
24159	2	()	0
24160	1	()	1
24161	5	()	0
24162	4	()	0
24163	3	()	0
24164	2	()	0
24165	1	()	1
24166	5	()	0
24167	4	()	0
24168	3	()	0
24169	2	()	0
24170	1	()	1
24171	5	()	0
24172	4	()	0
24173	3	()	0
24174	2	()	0
24175	1	()	1
24176	5	()	0
24177	4	()	0
24178	3	()	0
24179	2	()	0
24180	1	()	1
24181	5	()	0
24182	4	()	0
24183	3	()	0
24184	2	()	0
24185	1	()	1
24186	5	()	0
24187	4	()	0
24188	3	()	0
24189	2	()	0
24190	1	()	1
24191	5	()	0
24192	4	()	0
24193	3	()	0
24194	2	()	0
24195	1	()	1
24196	5	()	0
24197	4	()	0
24198	3	()	0
24199	2	()	0
24200	1	()	1
24201	5	()	0
24202	4	()	0
24203	3	()	0
24204	2	()	0
24205	1	()	1
24206	5	()	0
24207	4	()	0
24208	3	()	0
24209	2	()	0
24210	1	()	1
24211	5	()	0
24212	4	()	0
24213	3	()	0
24214	2	()	0
24215	1	()	1
24216	5	()	0
24217	4	()	0
24218	3	()	0
24219	2	()	0
24220	1	()	1
24221	5	()	0
24222	4	()	0
24223	3	()	0
24224	2	()	0
24225	1	()	1
24226	5	()	0
24227	4	()	0
24228	3	()	0
24229	2	()	0
24230	1	()	1
24231	5	()	0
24232	4	()	0
24233	3	()	0
24234	2	()	0
24235	1	()	1
24236	5	()	0
24237	4	()	0
24238	3	()	0
24239	2	()	0
24240	1	()	1
24241	5	()	0
24242	4	()	0
24243	3	()	0
24244	2	()	0
24245	1	()	1
24246	5	()	0
24247	4	()	0
24248	3	()	0
24249	2	()	0
24250	1	()	1
24251	5	()	0
24252	4	()	0
24253	3	()	0
24254	2	()	0
24255	1	()	1
24256	5	()	0
24257	4	()	0
24258	3	()	0
24259	2	()	0
24260	1	()	1
24261	5	()	0
24262	4	()	0
24263	3	()	0
24264	2	()	0
24265	1	()	1
24266	5	()	0
24267	4	()	0
24268	3	()	0
24269	2	()	0
24270	1	()	1
24271	5	()	0
24272	4	()	0
24273	3	()	0
24274	2	()	0
24275	1	()	1
24276	5	()	0
24277	4	()	0
24278	3	()	0
24279	2	()	0
24280	1	()	1
24281	5	()	0
24282	4	()	0
24283	3	()	0
24284	2	()	0
24285	1	()	1
24286	5	()	0
24287	4	()	0
24288	3	()	0
24289	2	()	0
24290	1	()	1
24291	5	()	0
24292	4	()	0
24293	3	()	0
24294	2	()	0
24295	1	()	1
24296	5	()	0
24297	4	()	0
24298	3	()	0
24299	2	()	0
24300	1	()	1
24301	5	()	0
24302	4	()	0
24303	3	()	0
24304	2	()	0
24305	1	()	1
24306	5	()	0
24307	4	()	0
24308	3	()	0
24309	2	()	0
24310	1	()	1
24311	5	()	0
24312	4	()	0
24313	3	()	0
24314	2	()	0
24315	1	()	1
24316	5	()	0
24317	4	()	0
24318	3	()	0
24319	2	()	0
24320	1	()	1
24321	5	()	0
24322	4	()	0
24323	3	()	0
24324	2	()	0
24325	1	()	1
24326	5	()	0
24327	4	()	0
24328	3	()	0
24329	2	()	0
24330	1	()	1
24331	5	()	0
24332	4	()	0
24333	3	()	0
24334	2	()	0
24335	1	()	1
24336	5	()	0
24337	4	()	0
24338	3	()	0
24339	2	()	0
24340	1	()	1
24341	5	()	0
24342	4	()	0
24343	3	()	0
24344	2	()	0
24345	1	()	1
24346	5	()	0
24347	4	()	0
24348	3	()	0
24349	2	()	0
24350	1	()	1
24351	5	()	0
24352	4	()	0
24353	3	()	0
24354	2	()	0
24355	1	()	1
24356	5	()	0
24357	4	()	0
24358	3	()	0
24359	2	()	0
24360	1	()	1
24361	5	()	0
24362	4	()	0
24363	3	()	0
24364	2	()	0
24365	1	()	1
24366	5	()	0
24367	4	()	0
24368	3	()	0
24369	2	()	0
24370	1	()	1
24371	5	()	0
24372	4	()	0
24373	3	()	0
24374	2	()	0
24375	1	()	1
24376	5	()	0
24377	4	()	0
24378	3	()	0
24379	2	()	0
24380	1	()	1
24381	5	()	0
24382	4	()	0
24383	3	()	0
24384	2	()	0
24385	1	()	1
24386	5	()	0
24387	4	()	0
24388	3	()	0
24389	2	()	0
24390	1	()	1
24391	5	()	0
24392	4	()	0
24393	3	()	0
24394	2	()	0
24395	1	()	1
24396	5	()	0
24397	4	()	0
24398	3	()	0
24399	2	()	0
24400	1	()	1
24401	5	()	0
24402	4	()	0
24403	3	()	0
24404	2	()	0
24405	1	()	1
24406	5	()	0
24407	4	()	0
24408	3	()	0
24409	2	()	0
24410	1	()	1
24411	5	()	0
24412	4	()	0
24413	3	()	0
24414	2	()	0
24415	1	()	1
24416	5	()	0
24417	4	()	0
24418	3	()	0
24419	2	()	0
24420	1	()	1
24421	5	()	0
24422	4	()	0
24423	3	()	0
24424	2	()	0
24425	1	()	1
24426	5	()	0
24427	4	()	0
24428	3	()	0
24429	2	()	0
24430	1	()	1
24431	5	()	0
24432	4	()	0
24433	3	()	0
24434	2	()	0
24435	1	()	1
24436	5	()	0
24437	4	()	0
24438	3	()	0
24439	2	()	0
24440	1	()	1
24441	5	()	0
24442	4	()	0
24443	3	()	0
24444	2	()	0
24445	1	()	1
24446	5	()	0
24447	4	()	0
24448	3	()	0
24449	2	()	0
24450	1	()	1
24451	5	()	0
24452	4	()	0
24453	3	()	0
24454	2	()	0
24455	1	()	1
24456	5	()	0
24457	4	()	0
24458	3	()	0
24459	2	()	0
24460	1	()	1
24461	5	()	0
24462	4	()	0
24463	3	()	0
24464	2	()	0
24465	1	()	1
24466	5	()	0
24467	4	()	0
24468	3	()	0
24469	2	()	0
24470	1	()	1
24471	5	()	0
24472	4	()	0
24473	3	()	0
24474	2	()	0
24475	1	()	1
24476	5	()	0
24477	4	()	0
24478	3	()	0
24479	2	()	0
24480	1	()	1
24481	5	()	0
24482	4	()	0
24483	3	()	0
24484	2	()	0
24485	1	()	1
24486	5	()	0
24487	4	()	0
24488	3	()	0
24489	2	()	0
24490	1	()	1
24491	5	()	0
24492	4	()	0
24493	3	()	0
24494	2	()	0
24495	1	()	1
24496	5	()	0
24497	4	()	0
24498	3	()	0
24499	2	()	0
24500	1	()	1
24501	5	()	0
24502	4	()	0
24503	3	()	0
24504	2	()	0
24505	1	()	1
24506	5	()	0
24507	4	()	0
24508	3	()	0
24509	2	()	0
24510	1	()	1
24511	5	()	0
24512	4	()	0
24513	3	()	0
24514	2	()	0
24515	1	()	1
24516	5	()	0
24517	4	()	0
24518	3	()	0
24519	2	()	0
24520	1	()	1
24521	5	()	0
24522	4	()	0
24523	3	()	0
24524	2	()	0
24525	1	()	1
24526	5	()	0
24527	4	()	0
24528	3	()	0
24529	2	()	0
24530	1	()	1
24531	5	()	0
24532	4	()	0
24533	3	()	0
24534	2	()	0
24535	1	()	1
24536	5	()	0
24537	4	()	0
24538	3	()	0
24539	2	()	0
24540	1	()	1
24541	5	()	0
24542	4	()	0
24543	3	()	0
24544	2	()	0
24545	1	()	1
24546	5	()	0
24547	4	()	0
24548	3	()	0
24549	2	()	0
24550	1	()	1
24551	5	()	0
24552	4	()	0
24553	3	()	0
24554	2	()	0
24555	1	()	1
24556	5	()	0
24557	4	()	0
24558	3	()	0
24559	2	()	0
24560	1	()	1
24561	5	()	0
24562	4	()	0
24563	3	()	0
24564	2	()	0
24565	1	()	1
24566	5	()	0
24567	4	()	0
24568	3	()	0
24569	2	()	0
24570	1	()	1
24571	5	()	0
24572	4	()	0
24573	3	()	0
24574	2	()	0
24575	1	()	1
24576	5	()	0
24577	4	()	0
24578	3	()	0
24579	2	()	0
24580	1	()	1
24581	5	()	0
24582	4	()	0
24583	3	()	0
24584	2	()	0
24585	1	()	1
24586	5	()	0
24587	4	()	0
24588	3	()	0
24589	2	()	0
24590	1	()	1
24591	5	()	0
24592	4	()	0
24593	3	()	0
24594	2	()	0
24595	1	()	1
24596	5	()	0
24597	4	()	0
24598	3	()	0
24599	2	()	0
24600	1	()	1
24601	5	()	0
24602	4	()	0
24603	3	()	0
24604	2	()	0
24605	1	()	1
24606	5	()	0
24607	4	()	0
24608	3	()	0
24609	2	()	0
24610	1	()	1
24611	5	()	0
24612	4	()	0
24613	3	()	0
24614	2	()	0
24615	1	()	1
24616	5	()	0
24617	4	()	0
24618	3	()	0
24619	2	()	0
24620	1	()	1
24621	5	()	0
24622	4	()	0
24623	3	()	0
24624	2	()	0
24625	1	()	1
24626	5	()	0
24627	4	()	0
24628	3	()	0
24629	2	()	0
24630	1	()	1
24631	5	()	0
24632	4	()	0
24633	3	()	0
24634	2	()	0
24635	1	()	1
24636	5	()	0
24637	4	()	0
24638	3	()	0
24639	2	()	0
24640	1	()	1
24641	5	()	0
24642	4	()	0
24643	3	()	0
24644	2	()	0
24645	1	()	1
24646	5	()	0
24647	4	()	0
24648	3	()	0
24649	2	()	0
24650	1	()	1
24651	5	()	0
24652	4	()	0
24653	3	()	0
24654	2	()	0
24655	1	()	1
24656	5	()	0
24657	4	()	0
24658	3	()	0
24659	2	()	0
24660	1	()	1
24661	5	()	0
24662	4	()	0
24663	3	()	0
24664	2	()	0
24665	1	()	1
24666	5	()	0
24667	4	()	0
24668	3	()	0
24669	2	()	0
24670	1	()	1
24671	5	()	0
24672	4	()	0
24673	3	()	0
24674	2	()	0
24675	1	()	1
24676	5	()	0
24677	4	()	0
24678	3	()	0
24679	2	()	0
24680	1	()	1
24681	5	()	0
24682	4	()	0
24683	3	()	0
24684	2	()	0
24685	1	()	1
24686	5	()	0
24687	4	()	0
24688	3	()	0
24689	2	()	0
24690	1	()	1
24691	5	()	0
24692	4	()	0
24693	3	()	0
24694	2	()	0
24695	1	()	1
24696	5	()	0
24697	4	()	0
24698	3	()	0
24699	2	()	0
24700	1	()	1
24701	5	()	0
24702	4	()	0
24703	3	()	0
24704	2	()	0
24705	1	()	1
24706	5	()	0
24707	4	()	0
24708	3	()	0
24709	2	()	0
24710	1	()	1
24711	5	()	0
24712	4	()	0
24713	3	()	0
24714	2	()	0
24715	1	()	1
24716	5	()	0
24717	4	()	0
24718	3	()	0
24719	2	()	0
24720	1	()	1
24721	5	()	0
24722	4	()	0
24723	3	()	0
24724	2	()	0
24725	1	()	1
24726	5	()	0
24727	4	()	0
24728	3	()	0
24729	2	()	0
24730	1	()	1
24731	5	()	0
24732	4	()	0
24733	3	()	0
24734	2	()	0
24735	1	()	1
24736	5	()	0
24737	4	()	0
24738	3	()	0
24739	2	()	0
24740	1	()	1
24741	5	()	0
24742	4	()	0
24743	3	()	0
24744	2	()	0
24745	1	()	1
24746	5	()	0
24747	4	()	0
24748	3	()	0
24749	2	()	0
24750	1	()	1
24751	5	()	0
24752	4	()	0
24753	3	()	0
24754	2	()	0
24755	1	()	1
24756	5	()	0
24757	4	()	0
24758	3	()	0
24759	2	()	0
24760	1	()	1
24761	5	()	0
24762	4	()	0
24763	3	()	0
24764	2	()	0
24765	1	()	1
24766	5	()	0
24767	4	()	0
24768	3	()	0
24769	2	()	0
24770	1	()	1
24771	5	()	0
24772	4	()	0
24773	3	()	0
24774	2	()	0
24775	1	()	1
24776	5	()	0
24777	4	()	0
24778	3	()	0
24779	2	()	0
24780	1	()	1
24781	5	()	0
24782	4	()	0
24783	3	()	0
24784	2	()	0
24785	1	()	1
24786	5	()	0
24787	4	()	0
24788	3	()	0
24789	2	()	0
24790	1	()	1
24791	5	()	0
24792	4	()	0
24793	3	()	0
24794	2	()	0
24795	1	()	1
24796	5	()	0
24797	4	()	0
24798	3	()	0
24799	2	()	0
24800	1	()	1
24801	5	()	0
24802	4	()	0
24803	3	()	0
24804	2	()	0
24805	1	()	1
24806	5	()	0
24807	4	()	0
24808	3	()	0
24809	2	()	0
24810	1	()	1
24811	5	()	0
24812	4	()	0
24813	3	()	0
24814	2	()	0
24815	1	()	1
24816	5	()	0
24817	4	()	0
24818	3	()	0
24819	2	()	0
24820	1	()	1
24821	5	()	0
24822	4	()	0
24823	3	()	0
24824	2	()	0
24825	1	()	1
24826	5	()	0
24827	4	()	0
24828	3	()	0
24829	2	()	0
24830	1	()	1
24831	5	()	0
24832	4	()	0
24833	3	()	0
24834	2	()	0
24835	1	()	1
24836	5	()	0
24837	4	()	0
24838	3	()	0
24839	2	()	0
24840	1	()	1
24841	5	()	0
24842	4	()	0
24843	3	()	0
24844	2	()	0
24845	1	()	1
24846	5	()	0
24847	4	()	0
24848	3	()	0
24849	2	()	0
24850	1	()	1
24851	5	()	0
24852	4	()	0
24853	3	()	0
24854	2	()	0
24855	1	()	1
24856	5	()	0
24857	4	()	0
24858	3	()	0
24859	2	()	0
24860	1	()	1
24861	5	()	0
24862	4	()	0
24863	3	()	0
24864	2	()	0
24865	1	()	1
24866	5	()	0
24867	4	()	0
24868	3	()	0
24869	2	()	0
24870	1	()	1
24871	5	()	0
24872	4	()	0
24873	3	()	0
24874	2	()	0
24875	1	()	1
24876	5	()	0
24877	4	()	0
24878	3	()	0
24879	2	()	0
24880	1	()	1
24881	5	()	0
24882	4	()	0
24883	3	()	0
24884	2	()	0
24885	1	()	1
24886	5	()	0
24887	4	()	0
24888	3	()	0
24889	2	()	0
24890	1	()	1
24891	5	()	0
24892	4	()	0
24893	3	()	0
24894	2	()	0
24895	1	()	1
24896	5	()	0
24897	4	()	0
24898	3	()	0
24899	2	()	0
24900	1	()	1
24901	5	()	0
24902	4	()	0
24903	3	()	0
24904	2	()	0
24905	1	()	1
24906	5	()	0
24907	4	()	0
24908	3	()	0
24909	2	()	0
24910	1	()	1
24911	5	()	0
24912	4	()	0
24913	3	()	0
24914	2	()	0
24915	1	()	1
24916	5	()	0
24917	4	()	0
24918	3	()	0
24919	2	()	0
24920	1	()	1
24921	5	()	0
24922	4	()	0
24923	3	()	0
24924	2	()	0
24925	1	()	1
24926	5	()	0
24927	4	()	0
24928	3	()	0
24929	2	()	0
24930	1	()	1
24931	5	()	0
24932	4	()	0
24933	3	()	0
24934	2	()	0
24935	1	()	1
24936	5	()	0
24937	4	()	0
24938	3	()	0
24939	2	()	0
24940	1	()	1
24941	5	()	0
24942	4	()	0
24943	3	()	0
24944	2	()	0
24945	1	()	1
24946	5	()	0
24947	4	()	0
24948	3	()	0
24949	2	()	0
24950	1	()	1
24951	5	()	0
24952	4	()	0
24953	3	()	0
24954	2	()	0
24955	1	()	1
24956	5	()	0
24957	4	()	0
24958	3	()	0
24959	2	()	0
24960	1	()	1
24961	5	()	0
24962	4	()	0
24963	3	()	0
24964	2	()	0
24965	1	()	1
24966	5	()	0
24967	4	()	0
24968	3	()	0
24969	2	()	0
24970	1	()	1
24971	5	()	0
24972	4	()	0
24973	3	()	0
24974	2	()	0
24975	1	()	1
24976	5	()	0
24977	4	()	0
24978	3	()	0
24979	2	()	0
24980	1	()	1
24981	5	()	0
24982	4	()	0
24983	3	()	0
24984	2	()	0
24985	1	()	1
24986	5	()	0
24987	4	()	0
24988	3	()	0
24989	2	()	0
24990	1	()	1
24991	5	()	0
24992	4	()	0
24993	3	()	0
24994	2	()	0
24995	1	()	1
24996	5	()	0
24997	4	()	0
24998	3	()	0
24999	2	()	0
25000	1	()	1
25001	5	()	0
25002	4	()	0
25003	3	()	0
25004	2	()	0
25005	1	()	1
25006	5	()	0
25007	4	()	0
25008	3	()	0
25009	2	()	0
25010	1	()	1
25011	5	()	0
25012	4	()	0
25013	3	()	0
25014	2	()	0
25015	1	()	1
25016	5	()	0
25017	4	()	0
25018	3	()	0
25019	2	()	0
25020	1	()	1
25021	5	()	0
25022	4	()	0
25023	3	()	0
25024	2	()	0
25025	1	()	1
25026	5	()	0
25027	4	()	0
25028	3	()	0
25029	2	()	0
25030	1	()	1
25031	5	()	0
25032	4	()	0
25033	3	()	0
25034	2	()	0
25035	1	()	1
25036	5	()	0
25037	4	()	0
25038	3	()	0
25039	2	()	0
25040	1	()	1
25041	5	()	0
25042	4	()	0
25043	3	()	0
25044	2	()	0
25045	1	()	1
25046	5	()	0
25047	4	()	0
25048	3	()	0
25049	2	()	0
25050	1	()	1
25051	5	()	0
25052	4	()	0
25053	3	()	0
25054	2	()	0
25055	1	()	1
25056	5	()	0
25057	4	()	0
25058	3	()	0
25059	2	()	0
25060	1	()	1
25061	5	()	0
25062	4	()	0
25063	3	()	0
25064	2	()	0
25065	1	()	1
25066	5	()	0
25067	4	()	0
25068	3	()	0
25069	2	()	0
25070	1	()	1
25071	5	()	0
25072	4	()	0
25073	3	()	0
25074	2	()	0
25075	1	()	1
25076	5	()	0
25077	4	()	0
25078	3	()	0
25079	2	()	0
25080	1	()	1
25081	5	()	0
25082	4	()	0
25083	3	()	0
25084	2	()	0
25085	1	()	1
25086	5	()	0
25087	4	()	0
25088	3	()	0
25089	2	()	0
25090	1	()	1
25091	5	()	0
25092	4	()	0
25093	3	()	0
25094	2	()	0
25095	1	()	1
25096	5	()	0
25097	4	()	0
25098	3	()	0
25099	2	()	0
25100	1	()	1
25101	5	()	0
25102	4	()	0
25103	3	()	0
25104	2	()	0
25105	1	()	1
25106	5	()	0
25107	4	()	0
25108	3	()	0
25109	2	()	0
25110	1	()	1
25111	5	()	0
25112	4	()	0
25113	3	()	0
25114	2	()	0
25115	1	()	1
25116	5	()	0
25117	4	()	0
25118	3	()	0
25119	2	()	0
25120	1	()	1
25121	5	()	0
25122	4	()	0
25123	3	()	0
25124	2	()	0
25125	1	()	1
25126	5	()	0
25127	4	()	0
25128	3	()	0
25129	2	()	0
25130	1	()	1
25131	5	()	0
25132	4	()	0
25133	3	()	0
25134	2	()	0
25135	1	()	1
25136	5	()	0
25137	4	()	0
25138	3	()	0
25139	2	()	0
25140	1	()	1
25141	5	()	0
25142	4	()	0
25143	3	()	0
25144	2	()	0
25145	1	()	1
25146	5	()	0
25147	4	()	0
25148	3	()	0
25149	2	()	0
25150	1	()	1
25151	5	()	0
25152	4	()	0
25153	3	()	0
25154	2	()	0
25155	1	()	1
25156	5	()	0
25157	4	()	0
25158	3	()	0
25159	2	()	0
25160	1	()	1
25161	5	()	0
25162	4	()	0
25163	3	()	0
25164	2	()	0
25165	1	()	1
25166	5	()	0
25167	4	()	0
25168	3	()	0
25169	2	()	0
25170	1	()	1
25171	5	()	0
25172	4	()	0
25173	3	()	0
25174	2	()	0
25175	1	()	1
25176	5	()	0
25177	4	()	0
25178	3	()	0
25179	2	()	0
25180	1	()	1
25181	5	()	0
25182	4	()	0
25183	3	()	0
25184	2	()	0
25185	1	()	1
25186	5	()	0
25187	4	()	0
25188	3	()	0
25189	2	()	0
25190	1	()	1
25191	5	()	0
25192	4	()	0
25193	3	()	0
25194	2	()	0
25195	1	()	1
25196	5	()	0
25197	4	()	0
25198	3	()	0
25199	2	()	0
25200	1	()	1
25201	5	()	0
25202	4	()	0
25203	3	()	0
25204	2	()	0
25205	1	()	1
25206	5	()	0
25207	4	()	0
25208	3	()	0
25209	2	()	0
25210	1	()	1
25211	5	()	0
25212	4	()	0
25213	3	()	0
25214	2	()	0
25215	1	()	1
25216	5	()	0
25217	4	()	0
25218	3	()	0
25219	2	()	0
25220	1	()	1
25221	5	()	0
25222	4	()	0
25223	3	()	0
25224	2	()	0
25225	1	()	1
25226	5	()	0
25227	4	()	0
25228	3	()	0
25229	2	()	0
25230	1	()	1
25231	5	()	0
25232	4	()	0
25233	3	()	0
25234	2	()	0
25235	1	()	1
25236	5	()	0
25237	4	()	0
25238	3	()	0
25239	2	()	0
25240	1	()	1
25241	5	()	0
25242	4	()	0
25243	3	()	0
25244	2	()	0
25245	1	()	1
25246	5	()	0
25247	4	()	0
25248	3	()	0
25249	2	()	0
25250	1	()	1
25251	5	()	0
25252	4	()	0
25253	3	()	0
25254	2	()	0
25255	1	()	1
25256	5	()	0
25257	4	()	0
25258	3	()	0
25259	2	()	0
25260	1	()	1
25261	5	()	0
25262	4	()	0
25263	3	()	0
25264	2	()	0
25265	1	()	1
25266	5	()	0
25267	4	()	0
25268	3	()	0
25269	2	()	0
25270	1	()	1
25271	5	()	0
25272	4	()	0
25273	3	()	0
25274	2	()	0
25275	1	()	1
25276	5	()	0
25277	4	()	0
25278	3	()	0
25279	2	()	0
25280	1	()	1
25281	5	()	0
25282	4	()	0
25283	3	()	0
25284	2	()	0
25285	1	()	1
25286	5	()	0
25287	4	()	0
25288	3	()	0
25289	2	()	0
25290	1	()	1
25291	5	()	0
25292	4	()	0
25293	3	()	0
25294	2	()	0
25295	1	()	1
25296	5	()	0
25297	4	()	0
25298	3	()	0
25299	2	()	0
25300	1	()	1
25301	5	()	0
25302	4	()	0
25303	3	()	0
25304	2	()	0
25305	1	()	1
25306	5	()	0
25307	4	()	0
25308	3	()	0
25309	2	()	0
25310	1	()	1
25311	5	()	0
25312	4	()	0
25313	3	()	0
25314	2	()	0
25315	1	()	1
25316	5	()	0
25317	4	()	0
25318	3	()	0
25319	2	()	0
25320	1	()	1
25321	5	()	0
25322	4	()	0
25323	3	()	0
25324	2	()	0
25325	1	()	1
25326	5	()	0
25327	4	()	0
25328	3	()	0
25329	2	()	0
25330	1	()	1
25331	5	()	0
25332	4	()	0
25333	3	()	0
25334	2	()	0
25335	1	()	1
25336	5	()	0
25337	4	()	0
25338	3	()	0
25339	2	()	0
25340	1	()	1
25341	5	()	0
25342	4	()	0
25343	3	()	0
25344	2	()	0
25345	1	()	1
25346	5	()	0
25347	4	()	0
25348	3	()	0
25349	2	()	0
25350	1	()	1
25351	5	()	0
25352	4	()	0
25353	3	()	0
25354	2	()	0
25355	1	()	1
25356	5	()	0
25357	4	()	0
25358	3	()	0
25359	2	()	0
25360	1	()	1
25361	5	()	0
25362	4	()	0
25363	3	()	0
25364	2	()	0
25365	1	()	1
25366	5	()	0
25367	4	()	0
25368	3	()	0
25369	2	()	0
25370	1	()	1
25371	5	()	0
25372	4	()	0
25373	3	()	0
25374	2	()	0
25375	1	()	1
25376	5	()	0
25377	4	()	0
25378	3	()	0
25379	2	()	0
25380	1	()	1
25381	5	()	0
25382	4	()	0
25383	3	()	0
25384	2	()	0
25385	1	()	1
25386	5	()	0
25387	4	()	0
25388	3	()	0
25389	2	()	0
25390	1	()	1
25391	5	()	0
25392	4	()	0
25393	3	()	0
25394	2	()	0
25395	1	()	1
25396	5	()	0
25397	4	()	0
25398	3	()	0
25399	2	()	0
25400	1	()	1
25401	5	()	0
25402	4	()	0
25403	3	()	0
25404	2	()	0
25405	1	()	1
25406	5	()	0
25407	4	()	0
25408	3	()	0
25409	2	()	0
25410	1	()	1
25411	5	()	0
25412	4	()	0
25413	3	()	0
25414	2	()	0
25415	1	()	1
25416	5	()	0
25417	4	()	0
25418	3	()	0
25419	2	()	0
25420	1	()	1
25421	5	()	0
25422	4	()	0
25423	3	()	0
25424	2	()	0
25425	1	()	1
25426	5	()	0
25427	4	()	0
25428	3	()	0
25429	2	()	0
25430	1	()	1
25431	5	()	0
25432	4	()	0
25433	3	()	0
25434	2	()	0
25435	1	()	1
25436	5	()	0
25437	4	()	0
25438	3	()	0
25439	2	()	0
25440	1	()	1
25441	5	()	0
25442	4	()	0
25443	3	()	0
25444	2	()	0
25445	1	()	1
25446	5	()	0
25447	4	()	0
25448	3	()	0
25449	2	()	0
25450	1	()	1
25451	5	()	0
25452	4	()	0
25453	3	()	0
25454	2	()	0
25455	1	()	1
25456	5	()	0
25457	4	()	0
