monster_id	npcType	npcRes	npcName	bossImg	isBoss	hpCount	level	AttackType	career	max_hp	speed	attack_p	attack_m	defence_p	defence_m	crit	crit_press	puncture	parry	anti_broken	not_broken	damage_upgrade	damage_reduce	normal_skill	active_skill	passive_skills
4533	5019	30014	兽族甲兵				102	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4534	5004	5001	血族剑姬	5001	1	3	102	1	1	1950000	100	12000	12000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",257)	("NoneSkill", 0)	[]
4535	5004	5001	血族剑姬				102	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",257)	("NoneSkill", 0)	[]
454	4001	30050	龙裔使者				63	2	1	56500	100	8000	8000	0	0	1500	1500	1500	1500	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4541	5017	20036	食人魔				103	1	1	950000	100	12000	12000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4542	5018	20006	前锋护卫				103	1	1	950000	100	12000	12000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4543	5019	30014	兽族甲兵				103	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4544	5004	5001	血族剑姬	5001	1	3	103	1	1	3900000	100	16000	16000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",257)	("NoneSkill", 0)	[]
4545	5004	5001	血族剑姬				103	1	1	3900000	100	16000	16000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",257)	("NoneSkill", 0)	[]
455	4067	20002	守卫之剑				63	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
461	4002	30003	守卫者				64	2	1	58000	100	8500	8500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4611	5021	20121	刺客精英				120	1	1	80000	100	6000	6000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4612	5022	20044	剑狂				120	1	1	80000	100	6000	6000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4613	5023	20046	神射护卫				120	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4614	5020	5012	深渊蛮王	5012	1	3	120	1	1	140000	100	4000	4000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
4615	5020	5012	深渊蛮王				120	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
462	4068	5008	神王残影	5008	1	3	64	2	1	400000	100	15500	15500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",261)	("GuanQia46", 1)	[]
4621	5021	20121	刺客精英				121	1	1	500000	100	12000	12000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4622	5022	20044	剑狂				121	1	1	500000	100	12000	12000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4623	5023	20046	神射护卫				121	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4624	5020	5012	深渊蛮王	5012	1	3	121	1	1	2800000	100	20000	20000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
4625	5020	5012	深渊蛮王				121	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
463	4002	30003	守卫者				64	2	1	58000	100	8500	8500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4631	5021	20121	刺客精英				122	1	1	800000	100	16000	16000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4632	5022	20044	剑狂				122	1	1	800000	100	16000	16000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4633	5023	20046	神射护卫				122	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4634	5020	5012	深渊蛮王	5012	1	3	122	1	1	4200000	100	24000	24000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
4635	5020	5012	深渊蛮王				122	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
464	4002	30003	守卫者				64	2	1	58000	100	8500	8500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4641	5021	20121	刺客精英				123	1	1	1900000	100	24000	24000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4642	5022	20044	剑狂				123	1	1	1900000	100	24000	24000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4643	5023	20046	神射护卫				123	1	1	200	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4644	5020	5012	深渊蛮王	5012	1	3	123	1	1	7800000	100	32000	32000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
4645	5020	5012	深渊蛮王				123	1	1	7800000	100	32000	32000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
465	4068	5008	神王残影				64	2	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",261)	("NoneSkill", 0)	[]
471	4003	30047	皇家守卫				65	1	1	60000	100	9000	9000	0	0	2500	2500	2500	2500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4711	5025	20015	骷髅侍卫				140	1	1	240000	100	18000	18000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4712	5026	20006	亡灵守卫				140	1	1	240000	100	18000	18000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4713	5027	20036	食人魔				140	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4714	5024	5018	骷髅王	5018	1	3	140	1	1	560000	100	16000	16000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
4715	5024	5018	骷髅王				140	1	1	400	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
472	4069	20002	守卫之手	20002	1	3	65	1	1	390000	100	16500	16500	0	0	2500	2500	2500	2500	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
4721	5025	20015	骷髅侍卫				141	1	1	1000000	100	24000	24000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4722	5026	20006	亡灵守卫				141	1	1	1000000	100	24000	24000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4723	5027	20036	食人魔				141	1	1	400	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4724	5024	5018	骷髅王	5018	1	3	141	1	1	5600000	100	40000	40000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
4725	5024	5018	骷髅王				141	1	1	400	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
473	4003	30047	皇家守卫				65	1	1	60000	100	9000	9000	0	0	2500	2500	2500	2500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4731	5025	20015	骷髅侍卫				142	1	1	1600000	100	32000	32000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4732	5026	20006	亡灵守卫				142	1	1	1600000	100	32000	32000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4733	5027	20036	食人魔				142	1	1	400	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4734	5024	5018	骷髅王	5018	1	3	142	1	1	4200000	100	48000	48000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
4735	5024	5018	骷髅王				142	1	1	400	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
474	4003	30047	皇家守卫				65	1	1	62000	100	9000	9000	0	0	2500	2500	2500	2500	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4741	5025	20015	骷髅侍卫				143	1	1	3800000	100	48000	48000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4742	5026	20006	亡灵守卫				143	1	1	3800000	100	48000	48000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4743	5027	20036	食人魔				143	1	1	400	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4744	5024	5018	骷髅王	5018	1	3	143	1	1	15600000	100	64000	64000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
4745	5024	5018	骷髅王				143	1	1	15600000	100	64000	64000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",272)	("NoneSkill", 0)	[]
475	4069	20002	守卫之手				65	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
481	4004	20046	箭手护卫				66	2	1	68000	100	9500	9500	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4811	5029	20015	灵魂侍卫				160	1	1	480000	100	36000	36000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4812	5030	20006	刀锋守卫				160	1	1	480000	100	36000	36000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4813	5031	20047	圣城箭手				160	1	1	1600	100	1600	1600	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4814	5028	5021	死亡骑士	5021	1	3	160	1	1	1120000	100	32000	32000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
4815	5028	5021	死亡骑士				160	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
482	4070	20002	守卫之翼	20002	1	3	66	1	1	400000	100	17000	17000	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
4821	5029	20015	灵魂侍卫				161	1	1	2000000	100	48000	48000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4822	5030	20006	刀锋守卫				161	1	1	2000000	100	48000	48000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4823	5031	20047	圣城箭手				161	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4824	5028	5021	死亡骑士	5021	1	3	161	1	1	11200000	100	80000	80000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
4825	5028	5021	死亡骑士				161	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
483	4004	20046	箭手护卫				66	2	1	68000	100	9500	9500	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4831	5029	20015	灵魂侍卫				162	1	1	3200000	100	64000	64000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4832	5030	20006	刀锋守卫				162	1	1	3200000	100	64000	64000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4833	5031	20047	圣城箭手				162	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4834	5028	5021	死亡骑士	5021	1	3	162	1	1	8400000	100	96000	96000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
4835	5028	5021	死亡骑士				162	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
484	4004	20046	箭手护卫				66	2	1	68000	100	9500	9500	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
4841	5029	20015	灵魂侍卫				163	1	1	7600000	100	96000	96000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4842	5030	20006	刀锋守卫				163	1	1	7600000	100	96000	96000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4843	5031	20047	圣城箭手				163	1	1	800	100	800	800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
4844	5028	5021	死亡骑士	5021	1	3	163	1	1	31200000	100	128000	128000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
4845	5028	5021	死亡骑士				163	1	1	31200000	100	128000	128000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",275)	("NoneSkill", 0)	[]
485	4070	20002	守卫之翼				66	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
491	4005	30048	灵魂剑士				67	1	1	72000	100	10000	10000	0	0	3500	3500	3500	3500	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
492	4071	4016	震怒雷神	4016	1	3	67	2	1	400000	100	17500	17500	0	0	3500	3500	3500	3500	0	0	0	0	("MonsterNormalSkill",259)	("NoneSkill", 0)	[]
493	4005	30048	灵魂剑士				67	1	1	72000	100	10000	10000	0	0	3500	3500	3500	3500	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
494	4005	30048	灵魂剑士				67	1	1	73000	100	10000	10000	0	0	3500	3500	3500	3500	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
495	4071	4016	震怒雷神				67	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",259)	("NoneSkill", 0)	[]
5	3003	4018	战斗测试员				10	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("NoneSkill", 0)	[]
5000	2800	5004	圣光祭司	5004	1	3	36	2	1	108000	100	4000	4000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",255)	("NoneSkill", 0)	[]
5001	2801	5005	红袍女巫	5005	1	3	40	2	1	160500	100	8000	8000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",260)	("NoneSkill", 0)	[]
5002	2802	5006	绝美艳后	5006	1	3	60	2	1	511000	100	16000	16000	0	0	5000	5000	5000	5000	0	0	0	0	("MonsterNormalSkill",252)	("NoneSkill", 0)	[]
5003	2803	5007	女魔法师	5007	1	3	80	2	1	1800000	100	32000	32000	0	0	15000	15000	15000	15000	0	0	0	0	("MonsterNormalSkill",264)	("NoneSkill", 0)	[]
5004	2804	5011	烈焰女神	5011	1	3	100	2	1	2840000	100	48000	48000	0	0	30000	34000	34000	34000	0	0	0	0	("MonsterNormalSkill",265)	("NoneSkill", 0)	[]
501	4006	20006	圣城护卫				68	2	1	76000	100	11000	11000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5010	2805	20044	情缘剑狂	20044	1	1	36	1	1	33000	100	3000	3000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5011	2806	20006	情缘守卫	20006	1	1	40	2	1	60000	100	6000	6000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5012	2807	30003	情缘龙人	30003	1	1	60	2	1	216000	100	12000	12000	0	0	5000	5000	5000	5000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5013	2808	30005	情缘法师	30005	1	1	80	1	1	600000	100	24000	24000	0	0	15000	15000	15000	15000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5014	2809	30001	情缘士兵	30001	1	1	100	1	1	1440000	100	32000	32000	0	0	30000	34000	34000	34000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5015	2810	30005	情缘法师	30005	1	1	120	1	1	2440000	100	44000	44000	0	0	45000	48000	48000	48000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5016	2811	5014	情缘剑圣	5014	1	1	120	1	1	3840000	100	54000	54000	0	0	45000	48000	48000	48000	0	0	0	0	("MonsterNormalSkill",268)	("NoneSkill", 0)	[]
5017	2812	20044	情缘剑士	20044	1	1	140	1	1	3440000	100	52000	52000	0	0	60000	58000	58000	58000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5018	2813	5012	情缘蛮王	5012	1	1	140	1	1	4840000	100	60000	60000	0	0	60000	58000	58000	58000	0	0	0	0	("MonsterNormalSkill",270)	("NoneSkill", 0)	[]
5019	2814	20044	情缘剑士	20044	1	1	160	1	1	4440000	100	72000	72000	0	0	75000	68000	68000	68000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
502	4072	20006	守卫之盾	20006	1	3	68	1	1	400000	100	18000	18000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5020	2815	5013	情缘女王	5013	1	1	160	1	1	5840000	100	70000	70000	0	0	75000	68000	68000	68000	0	0	0	0	("MonsterNormalSkill",271)	("NoneSkill", 0)	[]
503	4006	20006	圣城护卫				68	2	1	76000	100	11000	11000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
504	4006	20006	圣城护卫				68	2	1	76000	100	11000	11000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
505	4072	20006	守卫之盾				68	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
51	4005	30048	灵魂剑士				23	1	1	2400	100	200	200	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",307)	("NoneSkill", 0)	[]
5101	6025	30001	龙人士兵				40	1	1	8000	100	500	500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5102	6025	30001	龙人士兵				40	1	1	8000	100	500	500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5103	6025	30001	龙人士兵				40	1	1	25000	100	5000	5000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[("purgatory_jump",0)]
5104	6025	30001	龙人士兵				40	1	1	11000	100	600	600	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5105	6025	30001	龙人士兵				40	1	1	11000	100	600	600	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5106	6025	30001	龙人士兵				40	1	1	20000	100	6000	6000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[("purgatory_jump",0)]
5107	6025	30001	龙人士兵				40	1	1	15000	100	1850	1850	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5108	6025	30001	龙人士兵				40	1	1	15000	100	1850	1850	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5109	6025	30001	龙人士兵				40	1	1	16000	100	1850	1850	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[("purgatory_jump",0)]
511	4007	20002	雇佣兵				69	1	1	81000	100	11000	11000	0	0	4500	4500	4500	4500	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
5110	6025	30001	龙人士兵				40	1	1	16000	100	4500	4500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5111	6025	30001	龙人士兵				40	1	1	16000	100	4500	4500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5112	6025	30001	龙人士兵				40	1	1	19000	100	5000	5000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[("purgatory_jump",0)]
5113	6025	30001	龙人士兵				40	1	1	20000	100	5000	5000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5114	6025	30001	龙人士兵				40	1	1	20000	100	5000	5000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5115	6025	30001	龙人士兵				40	1	1	25000	100	6000	6000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[("purgatory_jump",0)]
5116	6005	20002	圣辉护卫	20002	1	3	40	1	1	75000	100	1800	1800	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",253)	("OneStarDefendHero", 2)	[("purgatory_jump",0)]
5117	6006	20012	冠军骑士	20012	1	3	40	1	1	90000	100	3150	3150	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",256)	("TwoStarDefendHero", 2)	[("purgatory_jump",0)]
5118	6007	5006	绝美艳后	5006	1	3	40	1	1	100500	100	7500	7500	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",252)	("OneStarAuxiliaryHero", 2)	[("purgatory_jump",0)]
5119	6008	4018	天空射手	4018	1	3	40	1	1	145000	100	17000	17000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",251)	("OneStarAttackHero", 2)	[("purgatory_jump",0)]
512	4073	5003	大法师	5003	1	3	69	2	1	400000	100	19000	19000	0	0	4500	4500	4500	4500	0	0	0	0	("MonsterNormalSkill",262)	("GuanQia51", 2)	[]
5120	6000	500	正义天使	500	1	3	40	2	1	175000	100	23000	23000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("LiTianWang", 2)	[("purgatory_jump",0)]
513	4007	20002	雇佣兵				69	1	1	81000	100	11000	11000	0	0	4500	4500	4500	4500	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
514	4007	20002	雇佣兵				69	1	1	81000	100	11000	11000	0	0	4500	4500	4500	4500	0	0	0	0	("MonsterNormalSkill",253)	("NoneSkill", 0)	[]
515	4073	5003	大法师				69	1	1	100	100	100	100	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",262)	("NoneSkill", 0)	[]
52	4027	30005	龙人祭司	30005	1	3	23	2	1	14000	100	400	400	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5201	6026	30005	龙人法师				60	2	1	20000	100	4000	4000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5202	6026	30005	龙人法师				60	2	1	20000	100	4000	4000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5203	6026	30005	龙人法师				60	2	1	20000	100	4000	4000	0	0	0	0	0	0	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[("purgatory_jump",0)]
5204	6026	30005	龙人法师				60	2	1	25000	100	5500	5500	0	0	1000	1000	1000	1000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5205	6026	30005	龙人法师				60	2	1	25000	100	5500	5500	0	0	1000	1000	1000	1000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5206	6026	30005	龙人法师				60	2	1	25000	100	5500	5500	0	0	1000	1000	1000	1000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[("purgatory_jump",0)]
5207	6026	30005	龙人法师				60	2	1	40000	100	9500	9500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5208	6026	30005	龙人法师				60	2	1	40000	100	9500	9500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5209	6026	30005	龙人法师				60	2	1	40000	100	9500	9500	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[("purgatory_jump",0)]
521	4008	20121	刺客护卫				70	1	1	86000	100	12000	12000	0	0	5000	5000	5000	5000	0	0	0	0	("MonsterNormalSkill",101)	("NoneSkill", 0)	[]
5210	6026	30005	龙人法师				60	2	1	55000	100	12500	12500	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5211	6026	30005	龙人法师				60	2	1	55000	100	12500	12500	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5212	6026	30005	龙人法师				60	2	1	55000	100	13000	13000	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[("purgatory_jump",0)]
5213	6026	30005	龙人法师				60	2	1	72000	100	16000	16000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5214	6026	30005	龙人法师				60	2	1	72000	100	16000	16000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[]
5215	6026	30005	龙人法师				60	2	1	72000	100	16000	16000	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",102)	("NoneSkill", 0)	[("purgatory_jump",0)]
5216	6009	4016	雷神	4016	1	3	60	1	1	110000	100	12000	12000	0	0	1000	1000	1000	1000	0	0	0	0	("MonsterNormalSkill",259)	("ThreeStarDefendHero", 2)	[("purgatory_jump",0)]
5217	6010	5004	女祭司	5004	1	3	60	2	1	180000	100	21000	21000	0	0	2000	2000	2000	2000	0	0	0	0	("MonsterNormalSkill",255)	("TwoStarAuxiliaryHero", 2)	[("purgatory_jump",0)]
5218	6011	4023	死神	4023	1	3	60	2	1	295000	100	37500	37500	0	0	3000	3000	3000	3000	0	0	0	0	("MonsterNormalSkill",254)	("TwoStarAttackHero", 2)	[("purgatory_jump",0)]
5219	6012	5008	众神之王	5008	1	3	60	2	1	335000	100	45500	45500	0	0	4000	4000	4000	4000	0	0	0	0	("MonsterNormalSkill",261)	("FourStarAttackHeroA", 2)	[("purgatory_jump",0)]
