value	name	zs
1659	Order_Task_DoSomething	任务触发命令客户端做某些事情(不需要回调)
1560	Order_To_DoSomething	命令客户端做某些事情
2569	OwnMarryId	自己的婚礼ID
1514	PETFARM_SHOWROLECD	玩家CD时间
1507	PETFARM_SHOWROLEDATA	显示玩家获奖数据
2160	PartyAllData	当前所有结婚派对数据
2646	PartyBeginMsg	结婚派对开始
2162	PartyGuestData	结婚派对宾客数据
2177	PartyHostData	结婚派对主人数据
2181	PartyInvite	结婚派对邀请对象
2662	PartyKuafuAuctionRecord	结婚派对跨服竞拍记录
2661	PartyKuafuCanJoin	结婚派对是否可以进入跨服派对
2686	PartyKuafuData	跨服结婚派对数据
2780	PartyKuafuHappyBoxRecord	结婚派对跨服喜庆度礼盒领取记录
2779	PartyKuafuHappyCnt	结婚派对跨服喜庆度
2805	PartyKuafuHappyConsumeRecord	结婚派对跨服喜庆度消费记录
2670	PartyKuafuInvite	结婚跨服派对邀请对象
2161	PartyOwnData	自己的结婚派对数据
2665	Party_Auction	请求跨服竞拍
2171	Party_Bless	请求祝福
2170	Party_Candy	请求发放喜糖
2164	Party_ImHost	请求立即举办派对
2169	Party_Invite	请求邀请伴侣
2166	Party_Join	请求进入派对
2663	Party_JoinKuafuAuction	请求进入跨服竞拍
2664	Party_JoinKuafuParty	请求进入跨服派对
2782	Party_KuafuFireworks	请求跨服派对燃放烟花
2781	Party_KuafuFlower	请求跨服派对送花
2783	Party_KuafuGuestBox	请求领取跨服派对嘉宾礼盒
2784	Party_KuafuHostBox	请求领取跨服派对新婚礼盒
2167	Party_Leave	请求离开派对
2666	Party_LeaveAuction	请求离开跨服竞拍
2667	Party_LeaveKuafu	请求离开跨服派对
2163	Party_OpenPanel	请求打开派对面板
2165	Party_ReHost	请求预约派对
2168	Party_WorldInvite	请求世界邀请
3392	PassionActD12Shop_RequestBalance	请求购物车结算
3391	PassionActD12Shop_RequestOpenPane	请求打开自选商城面板
3438	PassionActJXLB_RequestOpenPackage	请求开启礼包
3439	PassionActJXLB_RequestOpenPane	请求打开惊喜礼包面板
3458	PassionActSTT_RequestClosePane	请求关闭面板
3443	PassionActSTT_RequestLottery	请求超级转盘抽奖
3442	PassionActSTT_RequestOpenPane	请求打开超级转盘面板
3444	PassionActSTT_Requestaward	请求超值转盘领取福利
2963	PassionConsumeData	激情活动消费返利数据
3188	PassionConsume_ActiveStatus_S	激情活动消费排行_同步活动状态
3189	PassionConsume_KuafuTodayRank_S	激情活动消费排行_同步今日跨服排行榜 
3190	PassionConsume_KuafuYesterdayRank_S	激情活动消费排行_同步昨日跨服排行榜
3191	PassionConsume_LocalTodayRank_S	激情活动消费排行_同步今日本地排行榜 
3192	PassionConsume_LocalYesterdayRank_S	激情活动消费排行_同步昨日本地排行榜
3193	PassionConsume_OnGetConsolationReward	激情活动消费排行_请求领取安慰奖
3194	PassionConsume_OnViewTodayRank	激情活动消费排行_请求查看今日排行榜数据
3195	PassionConsume_OnViewYesterdayRank	激情活动消费排行_请求查看昨日排行榜数据
2964	PassionConsume_Reward	请求消费返利奖励
3600	PassionDaiBiData	同步代币领取数据
2989	PassionDiscount_BuyRecord_S	特惠商品_购买记录同步
2990	PassionDiscount_OnBuyGoods	特惠商品_请求购买商品
2991	PassionDiscount_OnDonateGoods	特惠商品_请求赠送商品
2965	PassionExchangeData	激情活动限时兑换数据
2988	PassionExchangeRecord	激情活动限时兑换数据记录
2967	PassionExchange_Exchange	激情活动限时兑换兑换
2966	PassionExchange_Open	激情活动限时兑换打开面板
2968	PassionExchange_Refresh	激情活动限时兑换刷新
2971	PassionGift_AccuRewardRecord_S	激情有礼_累计完成任务奖励领取记录同步
2973	PassionGift_OnGetToDayReward	激情有礼_请求领取今日任务达成奖励
2972	PassionGift_OnGetTodayReward	激情有礼_请求领取今日任务达成奖励
3437	PassionJXLBData	惊喜礼包购买数据
2984	PassionMarket_Data_S	激情卖场_数据同步
2986	PassionMarket_OnBuyGoods	激情卖场_请求购买商品
2985	PassionMarket_OnOpenPanel	激情卖场_请求打开面板
2987	PassionMarket_OnRefreshGoods	激情卖场_请求刷新商品
2970	PassionMultiReward_OnGetCrazyReward	激情奖励翻倍_请求领取奖励
2969	PassionMultiReward_TaskData_S	激情奖励翻倍_任务数据同步
2961	PassionRechargeData	激情活动充值返利数据
2976	PassionRecharge_ActiveStatus_S	激情活动充值排行_同步活动状态
2977	PassionRecharge_KuafuTodayRank_S	激情活动充值排行_同步今日跨服排行榜 
2978	PassionRecharge_KuafuYesterdayRank_S	激情活动充值排行_同步昨日跨服排行榜
2979	PassionRecharge_LocalTodayRank_S	激情活动充值排行_同步今日本地排行榜 
2980	PassionRecharge_LocalYesterdayRank_S	激情活动充值排行_同步昨日本地排行榜
2981	PassionRecharge_OnGetConsolationReward	激情活动充值排行_请求领取安慰奖
2982	PassionRecharge_OnViewTodayRank	激情活动充值排行_请求查看今日排行榜数据
2983	PassionRecharge_OnViewYesterdayRank	激情活动充值排行_请求查看昨日排行榜数据
2962	PassionRecharge_Reward	请求充值返利奖励
3400	PassionRequestAddPoint	请求使用积分道具
3441	PassionSTTAward	超值转盘奖励数据
3457	PassionSTTLotterCallBack	超值转盘结果回调
3440	PassionSTTRecord	超级转盘服务器记录
3421	PassionSTTRoleData	超值转盘玩家数据
3396	Passion_D12GroupBuy	请求团购物品
3395	Passion_D12GroupBuy_ClosePane	请求关闭超值团购面板
3394	Passion_D12GroupBuy_OpenPane	请求打开超值团购面板
3337	Passion_TGPointExchangeClosePanel	感恩节积分兑换商店关闭面板
3336	Passion_TGPointExchangeOpenPanel	感恩节兑换商店打开面板
3338	Passion_TGRequestPointExchange	感恩节请求积分兑换物品
1746	Pet_ChangeShape	客户端请求宠物幻化
1745	Pet_Evolution	客户端请求宠物进化
1304	Pet_Fire	客户端请求解雇宠物
1484	Pet_Follow	客户端请求宠物跟随
1541	Pet_Lucky_Draw	客户端请求宠物转转乐
1540	Pet_Lucky_Draw_Result	通知客户端宠物转转乐结果
1352	Pet_Off	客户端请求宠物下阵
1299	Pet_On	客户端请求宠物上阵
2075	Pet_OneKeyPractice	客户端请求一键宠物修行
1146	Pet_Open_Panel	客户端请求打开宠物面板
1744	Pet_Practice	客户端请求宠物修行
1356	Pet_Set_Fast_Train	客户端请求宠物设置快速培养
1536	Pet_Show_All_Soul	通知客户端显示所有宠物之灵
1142	Pet_Show_Panel	通知客户端显示宠物面板
1532	Pet_Soul_Off	客户端请求卸下宠物之灵
1531	Pet_Soul_On	客户端请求佩戴宠物之灵
1533	Pet_Soul_Upgrade	客户端请求宠物之灵升级
1297	Pet_Train	客户端请求宠物培养
1303	Pet_Upgrade	客户端请求宠物升星
1854	ProjectAct_Can_Reward	通知客户端专属活动有奖励可以领取
1855	ProjectAct_Can_Reward_Dict	通知客户端所有可以领取的专属活动奖励
1859	ProjectAct_Get_Reward	客户端请求获取专属活动奖励
1858	ProjectAct_Open_Act	客户端请求打开某个专属活动
1857	ProjectAct_Open_Act_Panel	客户端请求打开专属活动界面
1856	ProjectAct_Open_Panel_Data	打开某个专属活动需要发送的数据
2874	ProjectAct_Opening_Acts	通过开服天数方式正在开启的专题活动
1314	Prop_OnRoleViewProp	请求查看一个玩家道具
1296	Prop_S_SyncRoleProp	同步一个别的玩家的道具信息
1446	PurgatoryJoinID	心魔炼狱进入炼狱ID
1236	PurgatoryRewardData	心魔炼狱通关数据
1237	Purgatory_Join	请求进入心魔炼狱
1238	Purgatory_Monster_Reward	请求领取心魔炼狱怪物奖励
2737	Purgatory_OnekeyReward	请求心魔炼狱一键收益
1239	Purgatory_Rating_Reward	请求领取心魔炼狱评级奖励
3279	PuzzleDailyState	趣味拼图活动状态
3281	Puzzle_End	通知客户端拼图结束
3311	Puzzle_Finsh	拼图完成
3282	Puzzle_Place	乱序后的拼图
3310	Puzzle_Ready	准备拼图
3280	Puzzle_Start	通知客户端拼图任务开启
3329	Puzzle_Use_Time	拼图耗时
3328	Puzzle_award	拼图领奖
3288	Puzzle_next_day	处理极端的情况
1355	QGoods_Buy	请求Q点购物
2758	QMLL_LotteryResult_SB	清明幸运大轮盘_抽奖结果同步回调
2760	QMLL_OnClosePanel	清明幸运大轮盘_请求关闭面板
2759	QMLL_OnOpenPanel	清明幸运大轮盘_请求打开面板
2761	QMLL_OnSingleLottery	清明幸运大轮盘_请求单次抽奖
2757	QMLL_PreciousRecord_S	清明幸运大轮盘_大奖记录同步
2739	QMO_DesktopState_S	清明踏青_翻牌状态_同步
2744	QMO_OnGetUnlockReward	清明踏青_请求领取累计翻牌解锁奖励
2742	QMO_OnLottery	清明踏青_请求翻牌抽奖
2743	QMO_OnLotteryAll	清明踏青_请求翻开所有剩余牌抽奖
2741	QMO_OnOpenPanel	清明踏青_请求打开界面
2745	QMO_OnResetDesktopState	清明踏青_请求重置所有翻牌
2740	QMO_UnlockRewardRecord_S	清明踏青_解锁奖励领取记录_同步
2380	QQHK_RequestGetRewrad	请求获取qq管家七日礼包奖励
2381	QQHK_RequestLoginRecord	请求获取qq管家客户端请求查看登录记录
2379	QQHK_S_Data	qq管家七日礼包数据
1921	QQHZGiftOfferGiftState	黄钻献大礼活动状态
1930	QQHZGiftRollGiftResult	黄钻转大礼抽奖结果
1920	QQHZGiftRollGiftState	黄钻转大礼活动状态
1937	QQHZGift_OnGetOfferGift	黄钻献大礼奖励领取
1936	QQHZGift_OnRollGift	黄钻转大礼抽奖
1935	QQHZGift_Roll_Result_SB	黄钻转大礼抽奖结果
1934	QQHZGift_State_OfferGift_S	黄钻献大礼活动状态同步
1933	QQHZGift_State_RollGift_S	黄钻转大礼活动状态同步
2818	QQHZHappyDraw_ActiveState	黄钻转转乐同步活动状态
2822	QQHZHappyDraw_Exchange	黄钻转转乐请求兑换
2819	QQHZHappyDraw_GetList	黄钻转转乐已获取奖励列表
2820	QQHZHappyDraw_LotteryResult	黄钻转转乐同步抽奖结果
2821	QQHZHappyDraw_OnLottery	黄钻转转乐请求抽奖
2823	QQHZHappyDraw_OpenPanel	黄钻转转乐请求打开界面
2456	QQHZRoll_ActiveState_S	黄钻兑好礼_同步活动状态
2457	QQHZRoll_LotteryResult_SB	黄钻兑好礼_同步抽奖结果
2459	QQHZRoll_OnExchange	黄钻兑好礼_请求兑换
2458	QQHZRoll_OnLottery	黄钻兑好礼_请求抽奖
2078	QQHallLottery_MasterRecord_S	大厅搏饼大奖记录
2081	QQHallLottery_OnCloseLotteryPanel	大厅搏饼玩家请求关闭面板
2079	QQHallLottery_OnGetLotteryNum	大厅搏饼玩家请求领取次数
2082	QQHallLottery_OnLottery	大厅搏饼玩家请求摇骰子
2080	QQHallLottery_OnOpenLotteryPanel	大厅搏饼玩家请求面板
2077	QQHallLottery_Result_SB	大厅搏饼结果
2959	QQLZBXRequestBaoXiang	蓝钻宝箱开启箱子
2960	QQLZBXRequestBaoXiangPanel	蓝钻宝箱打开面板
2958	QQLZBXRequestTianMa	蓝钻宝箱领取天马流星
2954	QQLZBaoXiang_ActiveState_Sync	同步蓝钻宝箱活动状态
2957	QQLZBaoXiang_BXOpen_Sync	同步本次开启的宝箱
2955	QQLZBaoXiang_BXState_Sync	同步已经开启的宝箱字典
2956	QQLZBaoXiang_Reset_Sync	同步蓝钻宝箱重置状态
2975	QQLZBaoXiang_TiamMa_Sync	同步天马流星领取消息
3594	QQLZFeedBack_ActiveState	蓝钻回馈大礼同步活动状态
3599	QQLZFeedBack_ChangeReward	蓝钻回馈大礼更换奖励
3596	QQLZFeedBack_LotteryResult	蓝钻回馈抽奖结果
3595	QQLZFeedBack_OldRewards	蓝钻回馈已经抽取奖励
3597	QQLZFeedBack_OnLottery	蓝钻回馈大礼请求抽奖
3598	QQLZFeedBack_OpenPanel	蓝钻回馈大礼请求打开界面
2180	QQLZGift_OnGetOfferGift	蓝钻献大礼奖励领取
2179	QQLZGift_State_OfferGift_S	蓝钻献大礼活动状态同步
2770	QQLZHappyDraw_ActiveState	蓝钻转转乐同步活动状态
2774	QQLZHappyDraw_Exchange	蓝钻转转乐请求兑换
2771	QQLZHappyDraw_GetList	蓝钻转转乐已获取奖励列表
2772	QQLZHappyDraw_LotteryResult	蓝钻转转乐同步抽奖结果
2773	QQLZHappyDraw_OnLottery	蓝钻转转乐请求抽奖
2775	QQLZHappyDraw_OpenPanel	蓝钻转转乐请求打开界面
2074	QQLZKaiTongGift_OnRollRewards	客户端请求蓝钻开通转大礼抽奖
2073	QQLZKaiTongGift_RollResult_SB	蓝钻转大礼抽奖结果
2284	QQLZLuxuryGift_ActiveState_Sync	同步蓝钻六重礼活动状态
2285	QQLZLuxuryGift_OnGetReward	蓝钻豪华六重礼领取奖励
2402	QQLZLuxuryRoll_ActiveState_S	豪华蓝钻转大礼_同步活动状态
2403	QQLZLuxuryRoll_LotteryResult_SB	豪华蓝钻转大礼_同步抽奖结果
2405	QQLZLuxuryRoll_OnExchange	豪华蓝钻转大礼_请求兑换
2404	QQLZLuxuryRoll_OnLottery	豪华蓝钻转大礼_请求抽奖
2550	QQLZRoll_ActiveState_S	蓝钻兑好礼_同步活动状态
2551	QQLZRoll_LotteryResult_SB	蓝钻兑好礼_同步抽奖结果
2553	QQLZRoll_OnExchange	蓝钻兑好礼_请求兑换
2552	QQLZRoll_OnLottery	蓝钻兑好礼_请求抽奖
3515	QQLZShopData	QQ蓝钻商店购买数据
3073	QQLZXBRequestBackHome	蓝钻寻宝回到原点
3072	QQLZXBRequestStepForward	蓝钻寻宝掷骰子向前走
3071	QQLZXunBao_ActiveState_Sync	同步蓝钻寻宝活动状态
3070	QQLZXunBao_Step_Sync	同步蓝钻寻宝本次的骰子点数
1865	QQRoleBack_RequestGetDayReward	请求领取回流角色连续登录礼包
1864	QQRoleBack_RequestGetReward	请求领取回流角色礼包
1863	QQRoleBack_S_SyncData	同步回流角色数据
1627	QQTask_Notify	通知客户端有交叉推广任务
1516	QQ_Get_App_Login_Reward	客户端请求领取QQ应用面板登陆奖励
1943	QQ_HuangZuan_RequestKaiTong	客户端请求开通或者续费黄钻(1黄钻，3蓝钻， 5豪华蓝钻)
1504	QQ_Is_App_On_Panel	客户端请求验证是否加入了应用面板
2005	QQ_RequestQQMiniClientDayRewrad	请求领取QQ微端每日登录礼包
2002	QQ_RequestQQMiniClientDownLoadRewrad	请求领取QQ微端下载礼包
2004	QQ_RequestQQMiniClientReadyStartRewrad	请求领取QQ微端已经设置好的开机启动礼包
2062	QQ_RequestQQMiniClientRoleBackRewrad	请求领取QQ微端回流礼包
2003	QQ_RequestQQMiniClientStartRewrad	请求领取QQ微端设置开机启动礼包
1944	QQ_RequestQQTipsRewrad	请求领取QQ会员Tips礼包
1521	QQ_Show_App_Login_Reward_Panel	通知客户端显示QQ应用登陆奖励面板
1075	QSaveDeskTop	游戏桌面保存领取奖励
1410	QandA_Ask	通知客户端问题题目
1409	QandA_End	通知客户端答题结束
1412	QandA_Enter_Scene	客户端请求进入答题场景
1413	QandA_Leave_Scene	客户端请求离开答题场景
1411	QandA_Show_Role_Data	通知客户端展示答题玩家数据
1408	QandA_Start	通知客户端答题开始
3067	QiangHongBao_CountDown_S	抢红包_倒计时进度条同步
3068	QiangHongBao_OnGoToNPCNear	抢红包_请求去NPC附近
3069	QiangHongBao_OnQiaongHongBao	抢红包_请求参与抢红包
3075	QiangHongBao_OneMinTick_S	抢红包开始一分钟内倒计时同步
3074	QiangHongBao_Round_S	抢红包回合开关通知
2762	QingMingRank_ActiveStatus_S	清明消费排行_同步活动状态
2763	QingMingRank_KuafuTodayRank_S	清明消费排行_同步今日跨服排行榜 
2764	QingMingRank_KuafuYesterdayRank_S	清明消费排行_同步昨日跨服排行榜
2765	QingMingRank_LocalTodayRank_S	清明消费排行_同步今日本地排行榜 
2766	QingMingRank_LocalYesterdayRank_S	清明消费排行_同步今日本地排行榜
2767	QingMingRank_OnGetConsolationReward	清明消费排行_请求领取安慰奖
2768	QingMingRank_OnViewTodayRank	清明消费排行_请求查看今日排行榜数据
2769	QingMingRank_OnViewYesterdayRank	清明消费排行_请求查看昨日排行榜数据
2172	Qinmi_Up	请求提升亲密等级
2178	Qinmi_UpGrade	请求提升亲密品阶
1576	RMBBankData	神石银行存取数据
1800	RMBBankExRecord	神石银行取款记录
1801	RMBBankExSingleRecord	神石银行单条取款记录
1577	RMBBankRecord	神石银行存取记录
1591	RMBBankSingleRecord	神石银行单条存取记录
1593	RMBBank_ClosePanel	神石银行关闭面板
1595	RMBBank_Extract	神石银行提取
1592	RMBBank_OpenBank	神石银行打开银行面板
1594	RMBBank_Store	神石银行存入
1730	RMBFundIndex	神石基金开启编号
1527	RMBFundRecord	神石基金购买记录
1528	RMBFund_Buy	购买基金
1529	RMBFund_Exchange	兑换基金
1061	RMMsg_GM	GM指令
2364	RNPC_Data	一个真人NPC数据
2370	RNPC_Remove	移除一个真人NPC
2240	Rank_EquipmentGem_Notify	同步宝石排行榜排行榜
2239	Rank_EquipmentGem_Request	请求查看宝石排行榜
2252	Rank_HeroZDL_Notify	同步英雄战力排行榜排行榜
2251	Rank_HeroZDL_Request	请求查看英雄战力排行榜
1491	Rank_Level_Notify	同步等级排行榜
1490	Rank_Level_Request	请求查看等级排行榜
2235	Rank_MarryQinmi_Notify	同步亲密度排行榜
2234	Rank_MarryQinmi_Request	请求查看亲密度排行榜
1379	Rank_Mount_Notify	同步坐骑排行榜
1378	Rank_Mount_Request	请求查看坐骑排行榜
1381	Rank_Purgatory_Notify	同步心魔炼狱排行榜
1380	Rank_Purgatory_Request	请求查看心魔炼狱排行榜
1416	Rank_RequestWorldLevel	请求查询世界等级
2250	Rank_RoleZDL_Notify	同步主角战力排行榜排行榜
2249	Rank_RoleZDL_Request	请求查看主角战力排行榜
1384	Rank_S_RoleFlowerData	同步角色送花记录
1385	Rank_SendFlower	请求送花
2461	Rank_TT_Notify	同步组队爬塔排行榜
2460	Rank_TT_Request	请求查看组队爬塔排行榜
2471	Rank_UnionFB_Notify	同步公会副本排行榜
2470	Rank_UnionFB_Request	请求查看公会副本排行榜
1383	Rank_Union_Notify	同步帮派排行榜
1382	Rank_Union_Request	请求查看帮派排行榜
1722	Rank_WeddingRing_Notify	同步婚戒排行榜
1721	Rank_WeddingRing_Request	请求查看婚戒排行榜
1493	Rank_ZDL_Notify	同步战斗力排行榜
1492	Rank_ZDL_Request	请求查看战斗力排行榜
3283	ReadyPuzzle	客户端请求拼图
2268	Rebate_Get_Reward	返利领不停客户端请求领取奖励
2267	Rebate_Show_Panel	通知客户端显示返利领不停面板
1808	RefreshDailySeckill	刷新每日秒杀的物品
1731	ReqGetContiLogAward_Aiwan	请求获取游戏联盟爱玩连续登录奖励
1732	ReqGetContiLogAward_QQGJ	请求获取游戏联盟QQ管家连续登录奖励
1733	ReqGetLogAward_Aiwan	请求获取游戏联盟爱玩登录奖励
1734	ReqGetLogAward_QQGJ	请求获取游戏联盟QQ管家登录奖励
1742	ReqGetLogBuff_Aiwan	请求获取游戏联盟爱玩登录buff
1743	ReqGetLogBuff_QQGJ	请求获取游戏联盟QQ管家登录buff
3475	Request2048BuyTimes	客户端请求2048购买次数
3477	Request2048End	客户端请求2048结束本局
3462	Request2048Move	客户端请求2048移动
3471	Request2048OOpenPanel	客户端请求2048打开面板
3463	Request2048Reward	客户端请求2048领取奖励
3479	Request2048ScoreRank	客户端请求2048跨服排行榜
3461	Request2048Start	客户端请求2048开始游戏
1894	RequestAFLattery	玩家请求搏饼摇骰子
2394	RequestActiveNormalGood_UnionStore	客户端请求激活商品
2431	RequestActiveteUnionSkill	客户端请求激活公会技能
2838	RequestAttackBadDragonExchange	客户端勇斗恶龙
3007	RequestBaoXiang	神秘宝箱开启宝箱(领取宝箱奖励)
2632	RequestBuyGuessTime_LanternFestival	客户端请求购买猜灯谜次数
2013	RequestBuyLuckyBag	客户端请求购买福袋
2395	RequestBuyNormalGood_UnionStore	客户端请求购买由工会大佬激活的普通商品
2396	RequestBuyShenshouGood_UnionStore	客户端请求购买神兽掉落商品
2389	RequestCallShenShou_Union	客户端请求公会召唤神兽
2397	RequestChallengeShenShou_Union	客户端请求挑战公会神兽
3008	RequestChangeBaoXiang	神秘宝箱更换宝箱
1607	RequestChangeGender	客户端请求变性
3424	RequestChristmasExchange	请求圣诞大兑换
3563	RequestChunJieYuanXiaoBuyHuaDeng	元宵节购买花灯
3574	RequestChunJieYuanXiaoChongZhiReward	春节元宵充值活动奖励领取
3564	RequestChunJieYuanXiaoHeightReward	元宵领取高度奖励
3566	RequestChunJieYuanXiaoLightHuaDeng	元宵点亮花灯
3565	RequestChunJieYuanXiaoRaiseHeight	元宵提升花灯高度
2133	RequestClearPackagePasswd	客户端请求清除加密锁密码
3590	RequestCloseGshaponPanel	关闭扭蛋面板
3385	RequestCloseHongBaoPanel	请求关闭幸运红包面板
3611	RequestCloseMountGshapon	关闭坐骑扭蛋面板
1816	RequestClosePanel_DailySecKill	客户端请求关闭天天秒杀面板
3547	RequestCloseUnionHongBaoPanel	关闭公会红包面板
2157	RequestCollect_PetLuckyFarm	宠物福田请求采集集
1842	RequestCommitRolePersonalinfo	提交玩家真实个人信息 
3586	RequestCommonGshapon	请求普通扭蛋
3607	RequestCommonMountGshapon	请求普通坐骑扭蛋
2836	RequestDragonBaoKuExchange	客户端请求神龙宝库兑换商店兑换商品
2186	RequestDragonHoleFight	客户端请求勇闯龙窟杀怪
3247	RequestElevenCollectReward	请求双十一收集换大奖
3252	RequestElevenPointExchange	双十一请求积分兑换物品
3254	RequestElevenTunable	请求双十一轮盘
2630	RequestExchangeLanternStore	客户端请求元宵商店兑换
2870	RequestExchangeYeYouJieDiscount	客户端请求购物_页游节折扣汇
2185	RequestExitDragonHole	客户端请求退出勇闯龙窟
3630	RequestFasionGshaponExchange	请求时装扭蛋兑换商店兑换
2388	RequestFeedShenShou_Union	客户端请求喂养公会神兽
1292	RequestFiftyRuneWheel	客户端请求五十次次符文宝轮
2911	RequestFightClashOfTitans	客户端请求诸神之战战斗
3322	RequestFinalsRank	玩家请求新答题决赛排行榜
1890	RequestGetAFDailyLiBao	玩家请求领取中秋登陆礼包
3156	RequestGetAward_PassionXiaoFeiMaiDan	客户端请求获取激情活动你消费我买单奖励
3153	RequestGetConsumeAward_PassionLoginGift	客户端请求获取激情活动登录有礼消费奖励
3603	RequestGetDaiBi	请求领取奖励
1887	RequestGetDailyLiBao	玩家请求领取中秋登陆礼包
2913	RequestGetDeathSecondsClashOfTitans	客户端请求获取死亡时间戳
3381	RequestGetHongBao	请求领取幸运红包
2640	RequestGetLanternRebate	客户端请求元获取花灯返利奖励
3152	RequestGetLoginAward_PassionLoginGift	客户端请求获取激情活动登录有礼 登录奖励
2861	RequestGetLoginRewardsYeYouJieWarmup	腾讯页游节预热活动请求获取登录奖励
2917	RequestGetPersonScoreRankClashOfTitans	客户端请求获取个人积分排行诸神之战
2912	RequestGetPosClashOfTitans	客户端请求诸神之战获取被追杀者位置
2749	RequestGetQingMingGoldBuff	客户端请求获取清明节全民齐炼金buff
2752	RequestGetQingMingSevenDayConsumeReward	客户端请求获取清明节七日消费奖励
2748	RequestGetQingMingSevenDayRechargeReward	客户端请求获取清明节七日充值奖励
2862	RequestGetRechangeRewardsYeYouJieWarmup	腾讯页游节预热活动请求获取充值奖励
3003	RequestGetReward_RechargeEveryday	客户端请求今日充值领奖
2447	RequestGetRoleHurtShenShou_Union	客户端请求获取神角色公会神兽伤害
2445	RequestGetShenShouBlessing_Union	客户端请求获取神兽祝福
2387	RequestGetShenShouData_Union	客户端请求获取公会神兽数据
2444	RequestGetShenShouHurtRank_Union	客户端请求获取公会神兽伤害排行 
3202	RequestGetTargetReward_PassionConsumeTaget	客户端请求领取激情每日消费神石返好礼
3204	RequestGetTargetReward_PassionRechargeTaget	客户端请求领取激情每日购买神石返好礼
1966	RequestGetTiLi_TiLiActivity	开服体力活动客户端请求获得体力
2401	RequestGetUnionBuildingLevel	客户端请求获取公会建筑等级
3545	RequestGetUnionHongBao	领公会红包
2655	RequestGoToRiddlePlace	客户端请求传送到猜灯谜位置
3587	RequestGoodGshapon	请求高级扭蛋
3608	RequestGoodMountGshapon	请求高级坐骑扭蛋
2393	RequestGoods_UnionStore	客户端请求获取商店商品数据
1835	RequestHefuBossFight	客户端请求挑战合服boss
1836	RequestHefuBossSeverAward	客户端请求领取合服boss的全服奖励
1839	RequestHefuBossWorship	客户端请求膜拜合服boss大神
1705	RequestHelpTwelvePalace	客户端请求协助他人勇闯十二宫
3103	RequestHeroZhuanSheng	客户端请求英雄转生
3389	RequestHongBaoDetail	请求查看幸运红包
1891	RequestIncAFLatteryNum	玩家请求增加中秋搏饼次数
2910	RequestJoinClashOfTitans	客户端请求进入诸神之战
2184	RequestJoinDragonHole	客户端请求进入勇闯龙窟
1652	RequestKaifuBossFight	客户端请求挑战开服boss
1749	RequestKaifuBossJoinTeam	客户端请求加入开服boss队伍
1678	RequestKaifuBossSetAutoAcceptTeamInvite	客户端请求设置开服boss自动接受组队邀请
1697	RequestKaifuBossSeverAward	客户端请求领取开服boss的全服奖励
2644	RequestLanternRankToday	客户端请求查看点灯达人今日排行榜
2643	RequestLanternRankYesterday	客户端请求查看点灯达人昨日排行榜
2645	RequestLanternRiddleGuess	客户端请求猜灯谜
2654	RequestLanternTargetAwardToday	客户端请求领取点灯积分目标奖励
2361	RequestLearnUnionSkill	客户端请求学习公会技能
3206	RequestLianChongReward_PassionLianChongGift	客户端请求激情活动连充豪礼领奖
2639	RequestLightUpLantern	客户端请求欢乐花灯点花灯
1375	RequestLuckTurntableOpen	客户端请求打开幸运转盘面板
1267	RequestLuckyTurntable	客户端请求幸运转盘
3612	RequestMountGshaponExchange	坐骑扭蛋兑换
2001	RequestNationDay_StrikeBoss	国庆活动请求击杀boss
2706	RequestOldPlayerLevelReward_NS	客户端请求获取回归等级大礼(新服)
2705	RequestOldPlayerLoginReward_OS	客户端请求获取回归登录大礼(老服)
2708	RequestOldPlayerOnly_NS	客户端请求获取老玩家独享奖励(新服)
2707	RequestOldPlayerOnly_OS	客户端请求获取老玩家独享奖励(老服)
2710	RequestOldPlayerVIPOnly_NS	客户端请求获取老玩家贵族特权奖励(新服)
2709	RequestOldPlayerVIPOnly_OS	客户端请求获取老玩家贵族特权奖励(老服)
1291	RequestOneRuneWheel	客户端请求一次符文宝轮
2158	RequestOnekeyCollect_PetLuckyFarm	宠物福田请求一键采集
1807	RequestOpenChest	打开黄金宝箱
1779	RequestOpenChest_GoldChest	客户端请求打开黄金宝箱
2949	RequestOpenGoldZongziDuanWuJie	客户端请求打开黄金粽子
2951	RequestOpenGoldZongziTenDuanWuJie	客户端请求打开十次黄金粽子
3589	RequestOpenGshaponPanel	打开扭蛋面板
1837	RequestOpenHefuBoss	客户端请求打开合服boss面板
3384	RequestOpenHongBao	请求打开幸运红包面板
1654	RequestOpenKaifuBoss	客户端请求打开开服boss面板
2279	RequestOpenKaifuTargetPanel	客户端请求打开七日目标面板
2633	RequestOpenLanternRiddlePanel	客户端请求打开元宵猜灯谜活动面板
2631	RequestOpenLanternStorePanel	客户端请求打开元宵商店面板
2011	RequestOpenLuckyBag	客户端请求开启福袋
2012	RequestOpenLuckyBagPanel	客户端请求打开福袋面板
3610	RequestOpenMountGshapon	打开坐骑扭蛋面板
2948	RequestOpenNormalZongziDuanWuJie	客户端请求开普通粽子
2950	RequestOpenNormalZongziTenDuanWuJie	客户端请求开十次普通粽子
1806	RequestOpenPanel	打开黄金宝箱面板
2869	RequestOpenPanelYeYouJieDiscount	客户端请求打开面板_页游节折扣汇
1815	RequestOpenPanel_DailySecKill	客户端请求打开天天秒杀面板
1780	RequestOpenPanel_GoldChest	客户端请求打开黄金宝箱面板
2484	RequestOpenPanel_SDH	客户端请求打开七日争霸面板
