module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.UNION_EXPLORE_QUESTION_RIGHT_PROMPT	回答正确，获得个人贡献#C(#00FF00)%s#n, 公会资源#C(#00FF00)%s#n，前进#C(#00FF00)%s#n米	Верный ответ, получите личный вклад #C(#00FF00)%s#n, ресурс гильдии #C(#00FF00)%s#n, продвиньтесь вперед на #C(#00FF00)%s#n метров	0
Common.Other.GlobalPrompt.UNION_EXPLORE_QUESTION_WRONG_PROMPT	回答错误，获得个人贡献#C(#00FF00)%s#n, 公会资源#C(#00FF00)%s#n，后退#C(#00FF00)%s#n米	Неверный ответ, получите личный вклад #C(#00FF00)%s#n, ресурс гильдии #C(#00FF00)%s#n, отступите назад на #C(#00FF00)%s#n метров	0
Common.Other.GlobalPrompt.UNION_EXPLORE_TAKE_PRISONER_FAIL_PROMPT	您战斗失败，获得个人贡献#C(#00FF00)%s#n，后退#C(#00FF00)%s#n米	Сражение проиграно, получите личный вклад #C(#00FF00)%s#n, отступите назад на #C(#00FF00)%s#n метров	0
Common.Other.GlobalPrompt.UNION_EXPLORE_TAKE_PRISONER_SUCCESS_PROMPT	您抓获一个战俘，获得个人贡献#C(#00FF00)%s#n，前进#C(#00FF00)%s#n米	Вы схватили одного военнопленного, получите личный вклад #C(#00FF00)%s#n, продвиньтесь вперед на #C(#00FF00)%s#n метров	0
Common.Other.GlobalPrompt.UNION_EXPLORE_YOU_ESCAPE_PROMPT	您不战而逃，获得个人贡献#C(#00FF00)%s#n，后退#C(#00FF00)%s#n米	Вы не сражались, а сбежали, получите личный вклад #C(#00FF00)%s#n, отступите назад на #C(#00FF00)%s#n метров	0
Common.Other.GlobalPrompt.UNION_FB_INVITE_SUBSTITUTE	【公会副本—替身组队】#C(#00FF00)%s#n正在和您的替身组队	【Подземелье гильдии — группа помощников】 #C(#00FF00)%s#n в процессе образования группы с вашей заменой	0
Common.Other.GlobalPrompt.UNION_FB_NO_COST	你选择不消耗行动力进行挑战#H战斗不会获得奖励，且不增加占领度。	Вы выбрали бой без использования попыток. #H Но при этом после битвы вы не получите награду и прогресс.	0
Common.Other.GlobalPrompt.UNION_GOD_CANT_CHALLENGE	在23:55-24:00为结算时间，请明日再挑战！	23:55-24:00 - время подведения баланса, пожалуйста, повторите попытку вызова на бой завтра!	0
Common.Other.GlobalPrompt.UNION_GOD_FIRST_KILL_MSG	本公会#C(#fefb00)%s#n首个通关公会魔神第#C(#fefb00)%s#n关。	#C(#fefb00)%s#n из нашей гильдии - первый, кто очистил уровень #C(#fefb00)%s#n в Игре смелости.	0
Common.Other.GlobalPrompt.UNION_GOD_FIRST_KILL_NEWS	本公会#C(#fefb00)%s#n首个通关公会魔神第#C(#fefb00)%s#n关。	#C(#fefb00)%s#n из нашей гильдии - первый, кто очистил уровень #C(#fefb00)%s#n в Игре смелости.	0
Common.Other.GlobalPrompt.UNION_HAS_JOIN_IN_UNION	该玩家已加入其它公会	Игрок присоединился к другой гильдии.	0
Common.Other.GlobalPrompt.UNION_JOB_DOWN_FULL_PROMPT	下一级职位已满，请先调整。	Нет предложений для этой роли. Пожалуйста, сначала внесите поправки.	0
Common.Other.GlobalPrompt.UNION_JOB_UP_FULL_PROMPT	上一级职位已满，请先调整。	Нет предложений для этой роли. Пожалуйста, сначала внесите поправки.	0
Common.Other.GlobalPrompt.UNION_JOIN_WELCOME_MSG	欢迎#C(#fefb00)%s#n加入公会。	#C(#fefb00)%s#n - новый член нашей гильдии. Добро пожаловать!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_ALL_GATE_BROKEN_PROMPT	所有城门已被攻破，圣域争霸活动已结束	Все городские ворота прорваны, ивент "Царство богов" завершен	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_BREAK_WIN_STREAK	#C(#E87D22)【圣域争霸】#n功夫再高，也怕菜刀，#C(#00FF00)%s#n破掉#C(#00FF00)%s#n的#C(#00FF00)%s#n连杀，真是新一代神人！	#C(#E87D22)【Царство богов】#n Высокое мастерство также боится ножа, #C(#00FF00)%s#n взрывная #C(#00FF00)%s#n #C(#00FF00)%s#n серия убийств, вы и правда сверхчеловек нового поколения!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_BUFF_PROMPT	#C(#00FF00)%s#n激活了#C(#FFFF00)%s#n，公会全体成员获得#C(#00F6FF)%s#n效果	#C(#00FF00)%s#n активирует #C(#FFFF00)%s#n, все члены гильдии получат эффект #C(#00F6FF)%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_CANT_ENTER_PROMPT	只有本服排名#C(#00FF00)第1～3名#n的公会勇士才能前往	Перейти могут только воины гильдии, занимающие в рейтинге сервера #C(#00FF00)1-3 места#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_CAN_JOIN_HEARSAY	#C(#E87D22)【圣域争霸】#n跨服圣域争霸已经开启，请本服#C(#00FF00)其他公会#n界面排名#C(#00FF00)第1～3名#n的公会勇士尽快前往准备，夺取属于您的圣城！	#C(#E87D22)【Царство богов】#n Межсерверный ивент Царство богов уже начался, просим перейти для подготовки воинов гильдии, занимающих #C(#00FF00) #n в рейтинге гильдий сервера #C(#00FF00)1-3 места, #n для завоевания вашего священного города!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_END_HEARSAY	#C(#E87D22)【圣域争霸】#n勇者无敌，圣域永驻，#C(#00FF00)%s#n公会获得圣域入驻权利，让我们一起觐见新的#C(#00FF00)圣域独裁者#n吧！	#C(#E87D22)【Царство воин】#n Смельчак не имеющий себе равных, постоянно проживающий в царстве, #C(#00FF00)%s#n гильдия получила право на обоснование в царстве. Давайте вместе нанесем визит новому #C(#00FF00) диктатору царства#n!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_GATE_BROKEN_HEARSAY	#C(#E87D22)【圣域争霸】#n#C(#00FF00)%s#n已被攻破，入驻圣域就在眼前，各位公会勇士大展神威，让我们一起开创新的伟业吧！	#C(#E87D22)【Царство богов】#n#C(#00FF00)%s#n были разбиты, победа уже близка, мощное развитие воинов гильдии позволит нам совершить великое дело!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_GODDESS_PROMPT	您正受到女神的庇护，获得#C(#E87D22)%s#n	Вы приняли покровительство богини, получите#C(#E87D22)%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_LEAVE_PROMPT	对方已经离开了城门，请选择其他玩家挑战。	Противник уже покинул городские ворота, пожалуйста, выберите другого игрока для вызова на бой.	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_LOST_GUARD_RECORD	#C(#00FF00)圣域守卫#n击败了您，您的积分#C(#00FF00)-%s#n	#C(#00FF00) Стража царства #n нанесла вам поражение, ваши очки - #C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_LOST_PVP_RECORD	#C(#00FF00)%s#n击败了您，您的积分#C(#00FF00)-%s#n	#C(#00FF00)%s#n наносит вам поражение, ваши очки - #C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_NEW_JOIN_PROMPT	#C(#E87D22)【圣域争霸】#n%s进入圣域，公会总积分#C(#00FF00)+%s#n	#C(#E87D22)【Царство богов】#n%s входит в царство, очки гильдии #C(#00FF00)+%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_OTHER_CD_PROMPT	该玩家当前不可以挑战，请先挑战其他玩家。	В настоящее время этот игрок не может сражаться, пожалуйста, бросьте вызов другому	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_START_HEARSAY	#C(#E87D22)【圣域争霸】#n跨服圣域争霸正式开启，夺取城门，攻破圣域，圣城就是您的啦！	#C(#E87D22)【Царство богов】#n Межсерверный ивент Царство богов официально начался, вы прорвались сквозь городские ворота в царство, теперь этот священный город ваш!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_TEN_MINUTE_READY_HEARSAY	#C(#E87D22)【圣域争霸】#n跨服圣域争霸将在10分钟后开启，请本服#C(#00FF00)其他公会#n界面排名#C(#00FF00)第1～3名#n的公会勇士做好准备！	#C(#E87D22)【Царство богов】#n Межсерверный ивент Царство богов начнется через 10 минут, просим подготовиться воинов гильдии, занимающих #C(#00FF00) #n в рейтинге гильдий сервера #C(#00FF00)1-3 места#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_WIN_GUARD_RECORD	您战胜了#C(#00FF00)圣域守卫#n，您的积分#C(#00FF00)+%s#n	Вы одержали победу над #C(#00FF00) стражами царства #n, ваши очки #C(#00FF00)+%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_WIN_PVP_RECORD	您战胜了#C(#00FF00)%s#n，您的积分#C(#00FF00)+%s#n	Вы одержали победу #C(#00FF00)%s#n, ваши очки #C(#00FF00)+%s#n	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_WIN_STREAK_HEARSAY2	#C(#E87D22)【圣域争霸】#n#C(#00FF00)%s#n连杀！#C(#00FF00)%s#n已经杀人如麻！	#C(#E87D22)【Царство богов】#n#C(#00FF00)%s#n - серия убийств! #C(#00FF00)%s#n совершает массовые убийства!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_WIN_STREAK_HEARSAY3	#C(#E87D22)【圣域争霸】#n#C(#00FF00)%s#n连杀！#C(#00FF00)%s#n已经暴走杀戮！	#C(#E87D22)【Царство богов】#n#C(#00FF00)%s#n - серия убийств! #C(#00FF00)%s#n совершает безумное истребление!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_WIN_STREAK_HEARSAY4	#C(#E87D22)【圣域争霸】#n#C(#00FF00)%s#n连杀！#C(#00FF00)%s#n已经如同神一般的杀戮！	#C(#E87D22)【Царство богов】#n#C(#00FF00)%s#n - серия убийств! #C(#00FF00)%s#n совершает божественное истребление!	0
Common.Other.GlobalPrompt.UNION_KUAFU_WAR_WIN_STREAK_HEARSAY5	#C(#E87D22)【圣域争霸】#n#C(#00FF00)%s#n连杀！#C(#00FF00)%s#n已经遇神杀神，遇佛杀佛，无人能挡！	#C(#E87D22)【Царство богов】#n#C(#00FF00)%s#n - серия убийств! #C(#00FF00)%s#n совершает богоубийство, нет никого, кто бы дал ему отпор!	0
Common.Other.GlobalPrompt.UNION_MEMBER_FULL	公会人数已达上限，请提升公会等级或者先清理人数	Количество членов гильдии достигло предела. Пожалуйста, повысьте уровень гильдии или исключите несколько игроков.	0
Common.Other.GlobalPrompt.UNION_NAME_REPEAT	这个公会名字已被占用。	Это название уже используется другой гильдией.	0
Common.Other.GlobalPrompt.UNION_OPEN_TREASURE_COPPER_MSG	公会富豪#C(#FFFF00)%s#n为大家开启了#C(#FF6600)铜宝箱#n，大家快去夺取吧！#C(#00ff00)#U#A(#K(GHDB))前往夺宝#n#n#n	Щедрый #C(#FFFF00)%s#n открывает #C(#FF6600)бронзовый сундук#n. Попробуйте его ограбить!	0
Common.Other.GlobalPrompt.UNION_OPEN_TREASURE_COPPER_NEWS	富豪#C(#fefb00)%s#n开启了#C(#FF6600)铜宝箱#n。	Щедрый #C(#FFFF00)%s#n открывает #C(#FF6600)бронзовый сундук#n.	0
Common.Other.GlobalPrompt.UNION_OPEN_TREASURE_GOLD_MSG	公会富豪#C(#FFFF00)%s#n为大家开启了#C(#FF6600)金宝箱#n，大家快去夺取吧！#C(#00ff00)#U#A(#K(GHDB))前往夺宝#n#n#n	Щедрый #C(#FFFF00)%s#n открывает #C(#FF6600)золотой сундук#n. Попробуйте его ограбить!	0
Common.Other.GlobalPrompt.UNION_OPEN_TREASURE_GOLD_NEWS	富豪#C(#fefb00)%s#n开启了#C(#FF6600)金宝箱#n。	Щедрый #C(#FFFF00)%s#n открывает #C(#FF6600)золотой сундук#n.	0
Common.Other.GlobalPrompt.UNION_OPEN_TREASURE_SILVER_MSG	公会富豪#C(#FFFF00)%s#n为大家开启了#C(#FF6600)银宝箱#n，大家快去夺取吧！#C(#00ff00)#U#A(#K(GHDB))前往夺宝#n#n#n	Щедрый #C(#FFFF00)%s#n открывает #C(#FF6600)серебряный сундук#n. Попробуйте его ограбить!	0
Common.Other.GlobalPrompt.UNION_OPEN_TREASURE_SILVER_NEWS	富豪#C(#fefb00)%s#n开启了#C(#FF6600)银宝箱#n。	Щедрый #C(#FFFF00)%s#n открывает #C(#FF6600)серебряный сундук#n.	0
Common.Other.GlobalPrompt.UNION_PRESIDENT_TRANSFER_MSG	恭喜#C(#fefb00)%s#n成为新任会长！	Поздравляем #C(#fefb00)%s#n со вступлением в должность нового главы гильдии!	0
Common.Other.GlobalPrompt.UNION_QQ_NOT_LOGIN	当前无法连接至游戏平台，请刷新页面或者重新登录游戏后再试。	Проблемы со входом в игру. Пожалуйста, попробуйте перезагрузить и войти заново.	0
Common.Other.GlobalPrompt.UNION_ROLE_OFFLINE	该玩家已离线。	Игрок вне игры.	0
Common.Other.GlobalPrompt.UNION_TASK_FINISHED_HELP_FAIL	任务已完成，协助失败	Задание выполнено, помощь провалилась	0
Common.Other.GlobalPrompt.UNION_TASK_HAS_HELPED	您已对该任务进行过提星	Вы уже провели повышение звезды этого задания	0
Common.Other.GlobalPrompt.UNION_TASK_INVITE_MSG	#C(#EE7600)【公会任务】#n#C(#FFFFFF)#C(#00FF00)%s#n玩家接取了一个公会任务，完成后可以大大增加公会资源，大家快来帮他提星吧。 #C(#00ff00)#U#A(#K(helpUpStar,%s))立即协助#n#n#n	#C(#EE7600)【Задания】#n#C(#FFFFFF)#C(#00FF00)%s#n получает задание гильдии, помогите ему повысить звезды задания. #C(#00ff00)#U#A(#K(helpUpStar,%s)) Помочь! #n#n#n	0
Common.Other.GlobalPrompt.UNION_TASK_NO_HELP_CNT	今日已经没有提星次数	Сегодня уже не осталось попыток повышения звезд	0
Common.Other.GlobalPrompt.UNION_TASK_STAR_FULL	任务已满星，提星失败	В задании уже достаточно звезд, повышение не удалось	0
Common.Other.GlobalPrompt.UNION_TASK_UPGRADE_SUCCESS	任务提星成功	Повышение звезды задания прошло успешно	0
Common.Other.GlobalPrompt.UNION_TASK_WHO_HELP_YOU	#C(#00FF00)%s#n将您的任务提至#C(#fbfe00)%s#n星	#C(#00FF00)%s#n повышает задание до #C(#fbfe00)%s#n звезд	0
Common.Other.GlobalPrompt.USE_EVO_SUC_MSG	使用成功，您的坐骑升阶至%s阶%s星	Успех! Ваш маунт улучшен до %s ур. %s зв.	0
Common.Other.GlobalPrompt.USE_EXP_SUC_MSG	使用成功，获得%s坐骑经验。	Успех! Ваш маунт заработал %s опыта.	0
Common.Other.GlobalPrompt.UnBindRMB_Tips	神石 +%s#H	Балены +%s#H	0
Common.Other.GlobalPrompt.UnbindRMB_Q_NotEnough	充值神石不足，购买失败	Недостаточно призовых баленов, невозможно совершить покупку	0
Common.Other.GlobalPrompt.UnionBuildingLevelUp	升级操作成功	Операция по повышению уровня успешно выполнена	0
Common.Other.GlobalPrompt.UnionBuildingLevelUpAll	#C(#E87D22)【建筑升级】#n#C(#FFFFFF)经过我们的共同努力，公会#n#C(#FEFB00)%s#n#C(#FFFFFF)提升到#C(#FEFB00)%s级#n#C(#FFFFFF)，让我们一起享受成果吧！	#C(#E87D22)【Улучшение строительства】#n#C(#FFFFFF) Благодаря совместным усилиям всех участников гильдия #n#C(#FEFB00)%s#n#C(#FFFFFF) повысила свой уровень до #C(#FEFB00)%s #n#C(#FFFFFF), поздравляем!	0
Common.Other.GlobalPrompt.UnionCntMaxTips	公会数量已达上限，无法创建新公会，请选择其他公会加入。	Кол-во гильдий достигло максимума, невозможно создать новую гильдию, пожалуйста, выберите гильдию и присоединитесь к ней.	0
Common.Other.GlobalPrompt.UnionContribution_Tips	公会贡献+%s#H	Взнос гильдии +%s#H	0
Common.Other.GlobalPrompt.UnionDismissCotent	亲爱的龙骑士，您所在的【%s】公会由于连续7日新增公会资源不足%s，公会已自动解散。若您之前不在【%s】公会中，请忽略此邮件。	Уважаемый рыцарь, гильдия 【%s】, в которой вы состоите, была автоматически распущена по причине недостаточного прироста ресурсов %s в течение 7 дней подряд. Если вы уже не состоите в гильдии 【%s】, игнорируйте это сообщение.	0
Common.Other.GlobalPrompt.UnionDismissSender	系统	Система	0
Common.Other.GlobalPrompt.UnionDismissTitle	公会自动解散说明	Сообщение об автоматическом роспуске гильдии	0
Common.Other.GlobalPrompt.UnionDismissWarnCotent	亲爱的龙骑士，您所在的【%s】公会昨日新增公会资源不足%s。若连续7天增加的资源小于%s，公会将被强制解散。目前是第%s天。若您已不在【%s】公会中请忽略此邮件。	Уважаемый рыцарь, прирост ресурсов гильдии 【%s】, в которой вы состоите, за вчерашний день является недостаточным - %s. Если в течение 7 дней подряд прирост ресурсов будет менее %s, то ваша гильдия будет принудительно расформирована. Это %s-й день. Если же вы уже не состоите в гильдии 【%s】, игнорируйте это сообщение.	0
Common.Other.GlobalPrompt.UnionDismissWarnSender	系统	Система	0
Common.Other.GlobalPrompt.UnionDismissWarnTitle	公会自动解散警告	Предупреждение об автоматическом роспуске гильдии	0
Common.Other.GlobalPrompt.UnionExp_Tips	公会经验+%s#H	Опыт гильдии +%s#H	0
Common.Other.GlobalPrompt.UnionGoodBuyOkay	购买成功	Куплено!	0
Common.Other.GlobalPrompt.UnionGoodNoLeft	商品已售空	Товары распроданы	0
Common.Other.GlobalPrompt.UnionHongBaoCotent	亲爱的龙骑士，您发放的公会红包已过期，现将未领取的神石数量以奖励神石返还。请注意查收。	Уважаемый рыцарь, срок действия красного конверта гильдии истек, неиспользованные балены будут вам возвращены в виде подарочных баленов, просим обратить на это внимание. 	0
Common.Other.GlobalPrompt.UnionHongBaoGet_Tip_1	#C(#EE7600)【公会红包】#n#C(#00FF00)%s#n领取了#C(#00FF00)%s#n的红包 #n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))我也要抢	#C(#EE7600)【Красный конверт гильдии】#n#C(#00FF00)%s#n получил от #C(#00FF00)%s#n красный конверт #n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))Я тоже хочу	0
Common.Other.GlobalPrompt.UnionHongBaoGet_Tip_2	#C(#EE7600)【公会红包】#n#C(#00FF00)%s#n以极快的手速领取了#C(#00FF00)%s#n的红包#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))我也要抢	#C(#EE7600)【Красный конверт гильдии】#n#C(#00FF00)%s#n получил от #C(#00FF00)%s#n красный конверт #n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))Я тоже хочу	0
Common.Other.GlobalPrompt.UnionHongBaoGet_Tip_3	#C(#EE7600)【公会红包】#n#C(#00FF00)%s#n伸手拿走了红包并高兴地对#C(#00FF00)%s#n说：“谢谢老板”#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))我也要抢	#C(#EE7600)【Красный конверт гильдии】#n#C(#00FF00)%s#nполучил красный конверт и ответил #C(#00FF00)%s#n: "Спасибо, хозяин"#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))Я тоже хочу	0
Common.Other.GlobalPrompt.UnionHongBaoGet_Tip_4	#C(#EE7600)【公会红包】#n#C(#00FF00)%s#n以迅雷不及掩耳之势抢了#C(#00FF00)%s#n的一个红包，心里乐开了花#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))我也要抢	#C(#EE7600)【Красный конверт гильдии】#n#C(#00FF00)%s#n получил от #C(#00FF00)%s#n красный конверт и его сердце наполнилось радостью#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))Я тоже хочу	0
Common.Other.GlobalPrompt.UnionHongBaoGet_Tip_5	#C(#EE7600)【公会红包】#n#C(#00FF00)%s#n抱起了#C(#00FF00)%s#n原地转了150个圈，趁着老板晕眩时，立即抢到了一个红包#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))我也要抢	#C(#EE7600)【Красный конверт гильдии】#n#C(#00FF00)%s#n покрутился вокруг #C(#00FF00)%s#n 150 раз, и пока у него кружилась голова, стащил красный конверт#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))Я тоже хочу	0
Common.Other.GlobalPrompt.UnionHongBaoOutData	该红包已经过期，已经被系统回收！	Срок действия этого красного конверта истек, он был заблокирован системой!	0
Common.Other.GlobalPrompt.UnionHongBaoSet_Tip	#C(#EE7600)【公会红包】#n#C(#00FF00)%s#n发放了一个公会红包#n#C(#FF0000)【%s】#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))查看红包	#C(#EE7600)【Красный конверт гильдии】#n#C(#00FF00)%s#n выдал красный конверт #n#C(#FF0000)【%s】#n #U#C(#00ff00)#A(#K(dlg,OPEN_UNION_RED_POCKET_VIEW_FROM_CHAT))Проверить	0
Common.Other.GlobalPrompt.UnionHongBaoTitle	公会红包过期返还	Возврат неиспользованных красных конвертов гильдии	0
Common.Other.GlobalPrompt.UnionMagicTower	魔法塔	Башня чародея	0
Common.Other.GlobalPrompt.UnionResource_Tips	公会资源+%s#H	Ресурсы гильдии +%s#H	0
Common.Other.GlobalPrompt.UnionShenShouBlessingOkay	祝福成功，在神兽战斗中攻击力%s%%	За пожелание во время атаки на мифического зверя повышается уровень атаки %s%%	0
Common.Other.GlobalPrompt.UnionShenShouCallLimitCnt	今日已召唤神兽，请明日再召唤	Сегодня уже совершался призыв мифического зверя! Повторно можно призвать не ранее чем завтра!	0
Common.Other.GlobalPrompt.UnionShenShouCallSuccess	神兽召唤操作成功	Призыв мифического зверя выполнен!	0
Common.Other.GlobalPrompt.UnionShenShouCallSuccessAll	#C(#E87D22)【神兽召唤】#n平地起惊雷，公会神兽#C(#00FF00)%s#n随着一道闪电出现在公会驻地，请大家前往挑战，获得丰厚奖励！	#C(#E87D22)【Мифический зверь】#n Раздался раскат грома, сверкнула молния, и вслед за ней мифический зверь #C(#00FF00)%s#n появился в храме гильдии! Воины гильдии, готовьтесь к бою! Побеждайте мифического зверя и получайте подарки!	0
Common.Other.GlobalPrompt.UnionShenShouChallengeFail	神兽挑战失败，获得战斗奖励	В случае поражения в бою с мифическим зверем вы получите награду	0
Common.Other.GlobalPrompt.UnionShenShouChallengeLimitCnt	今日挑战次数已达上限	Сегодняшнее кол-во попыток вызова достигло предела	0
Common.Other.GlobalPrompt.UnionShenShouChallengeSuccess	神兽挑战成功，获得战斗奖励	В случае победы над мифическим зверем вы получите награду	0
Common.Other.GlobalPrompt.UnionShenShouChallengeSuccessAll	#C(#E87D22)【神兽挑战】#n#C(#00FF00)%s#n#C(#FFFFFF)神勇无敌，挑战神兽成功，神兽口吐%s,飞入#C(#ff0000)公会商店#n，大家快去抢购啊！#C(#00ff00)#U#A(#K(OPEN_UNION_SHOP_PANEL))前往购买#n	#C(#E87D22)【Мифический зверь】#n Герой #C(#00FF00)%s#n#C(#FFFFFF) с легкостью одолел мифического зверя! В магазин гильдии добавлено: %s.	0
Common.Other.GlobalPrompt.UnionShenShouChallengeTime	#C(#fbfe00)今日神兽挑战还剩余%s次#n	#C(#fbfe00) Попыток атаки на мифического зверя: %s#n	0
Common.Other.GlobalPrompt.UnionShenShouDisappear	【神兽挑战】公会神兽#C(#00FF00)%s#n全身雷光闪烁，腾空而去，离开公会驻地，请大家明天再召唤！	#C(#E87D22)【Мифический зверь】#nХрам гильдии озарен вспышкой молнии! Мифический зверь #C(#00FF00)%s#n взмыл в небо, дабы покинуть храм гильдии!	0
Common.Other.GlobalPrompt.UnionShenShouFeedAfterFull	喂养成功，获得个人贡献+%s	За кормление вы получите персональный вклад +%s	0
Common.Other.GlobalPrompt.UnionShenShouFeedFull	#C(#E87D22)【神兽喂养】#n#C(#00FF00)%s#n#C(#FFFFFF)已经成熟，正在公会嗷嗷撒娇：快来召唤我吧！快来请挑战我吧！	#C(#E87D22)【Мифический зверь】#n #C(#00FF00)%s#n#C(#FFFFFF) готов к призыву!	0
Common.Other.GlobalPrompt.UnionShenShouFeedOkay	喂养成功，获得个人贡献%s，神兽成长%s	За кормление вы получите персональный вклад +%s, а также рост мифического зверя %s	0
Common.Other.GlobalPrompt.UnionShenShouGrowthValueNotEnough	神兽成长值不足，召唤失败	Не хватает очков кормления! Попытка призыва мифического зверя не удалась!	0
Common.Other.GlobalPrompt.UnionShenShouHurtRankMailCotent	您昨日在公会神兽挑战中伤害排名第%s,获得排名奖励,请尽快提取！	Во время вчерашней битвы с мифическим зверем вы заняли в рейтинге %s место. Получите заслуженную награду!	0
Common.Other.GlobalPrompt.UnionShenShouHurtRankMailSender	系统	Система	0
Common.Other.GlobalPrompt.UnionShenShouHurtRankMailTitle	公会神兽排行奖励	Награды рейтинга мифического зверя гильдии	0
Common.Other.GlobalPrompt.UnionShenShouPerfectFeedOkay	#C(#E87D22)【神兽喂养】#n#C(#00FF00)%s#n#C(#FFFFFF)挥毫撒神石，神兽瞬间完美成熟，正在公会嗷嗷撒娇：求召唤！求挑战！	#C(#E87D22)【Мифический зверь】#n #C(#00FF00)%s#n#C(#FFFFFF) тратит балены на кормление! Мифический зверь готов к призыву!	0
Common.Other.GlobalPrompt.UnionShenShouUpGradeOkay	神兽升阶操作成功	Уровень мифического зверя повышен!	0
Common.Other.GlobalPrompt.UnionShenShouUpGradeOkayAll	#C(#E87D22)【神兽升级】#n#C(#FFFFFF)经过大家不懈的努力，公会神兽升阶为#C(#00FF00)%s#n，召唤后即可获得更多的奖励，快去喂养吧！#n	#C(#E87D22)【Мифический зверь】#n #C(#FFFFFF) Благодаря совместным усилиям уровень мифического зверя гильдии повысился до #C(#00FF00)%s#n! После вызова герои получат еще больше наград!#n	0
Common.Other.GlobalPrompt.UnionShenShouUpperFeedOkay	#C(#E87D22)【神兽喂养】#n#C(#00FF00)%s#n#C(#FFFFFF)从口袋中掏出一把神石高级喂养神兽，神兽成长值增加#n#C(#00FF00)%s点#n#C(#FFFFFF)，乐得神兽嗷嗷大叫：好爽啊，多喂我一点吧！	#C(#E87D22)【Мифический зверь】#n Герой #C(#00FF00)%s#n#C(#FFFFFF) не пожалел денег и потратил балены на улучшенное кормление мифического зверя! Очки роста увеличились на #n#C(#00FF00)%s.#n	0
Common.Other.GlobalPrompt.UnionShenShoutan	神兽坛	Алтарь мифического зверя	0
Common.Other.GlobalPrompt.UnionSkillActiveOkay	技能重新激活	Навыки снова активированы	0
Common.Other.GlobalPrompt.UnionSkillLearnOkay	技能学习成功	Вы успешно освоили навыки	0
Common.Other.GlobalPrompt.UnionSkillResearchGoOn	#C(#E87D22)【技能研究】#n#C(#FEFB00) %s技能#n #C(#FFFFFF)由于公会资源充足，继续开始研究！	#C(#E87D22)【Навыки гильдии】#n Ресурсов гильдии достаточно, #C(#FEFB00)навык %s#n#C(#FFFFFF) будет изучаться дальше!	0
Common.Other.GlobalPrompt.UnionSkillResearchOkay	#C(#E87D22)【技能研究】#n#C(#FFFFFF)经过大家共同努力，#n#C(#FEFB00) %s#n #C(#FFFFFF)研究成功，大家可前往工会技能学习！	#C(#E87D22)【Навыки гильдии】#n #C(#FFFFFF)Благодаря совместным усилиям был изучен #n#C(#FEFB00)навык %s#n!	0
