module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.FinalsReady_2	#C(#EE7600)【问答比赛】#n决赛将于5分钟后开启，请获得决赛资格的龙骑士们做好准备。	#C(#EE7600)[Sınav]#n Final 5 dakika sonra başlayacak. Lütfen hazır olun.	0
Common.Other.GlobalPrompt.FinalsRewardContent_1	您在问答比赛决赛的跨服排名中位于第%s名，请领取奖励。	Sunucular arası sınav sıralamasında %s. oldunuz. Lütfen ödülünüzü alın.	0
Common.Other.GlobalPrompt.FinalsRewardContent_2	恭喜您在问答比赛中成功完成决赛答题，请领取决赛奖励。	Fınalı tamamladınız. Ödülünüzü alın.	0
Common.Other.GlobalPrompt.FinalsRewardTitle_1	问答比赛决赛排名奖励	Ranking reward for quiz final.	0
Common.Other.GlobalPrompt.FinalsRewardTitle_2	问答比赛决赛参与奖	Sınav finali katılma ödülü.	0
Common.Other.GlobalPrompt.GemForge_Tips_FotrgeSuccess	恭喜您，锻造成功,获得:#Z(%s,%s)	Kutlarız! Alınan: #Z(%s,%s)	0
Common.Other.GlobalPrompt.GemForge_Tips_TransformSuccess	恭喜您，转换成功,获得:#Z(%s,%s)	Tebrikler! Alınan: #Z(%s,%s)	0
Common.Other.GlobalPrompt.JTCheersEnd	喝彩已结束	Tezahürat sona erdi.	0
Common.Other.GlobalPrompt.JTCheersMail_Content	感谢您积极参与跨服争霸赛巅峰喝彩活动，你的热情大大激励了各大战队的士气，希望再接再厉，您在本次活动中获得了巅峰喝彩奖励%s神石，可喜可贺啊！	Serverlar arası turnuva tezahürat etkinliğine katılımınıza teşekkür olarak: %s Hediye kristal.	0
Common.Other.GlobalPrompt.JTCheersMail_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.JTCheersMail_Title	巅峰喝彩奖励	Tezahürat ödül	0
Common.Other.GlobalPrompt.JTCheersOneSuc	喝彩一次成功	Tezahürat Bir kez	0
Common.Other.GlobalPrompt.JTCheersRespOneSuc	回应一次成功	Bir kez karşılık	0
Common.Other.GlobalPrompt.JTCheersRespTenSuc	回应十次成功	10 kez karşılık.	0
Common.Other.GlobalPrompt.JTCheersTenSuc	喝彩十次成功	Tezahürat 10 kez.	0
Common.Other.GlobalPrompt.JT_100Content	您所在的战队由于强大的实力被所有人认可，获得了本届跨服争霸赛%s战区的参赛资格，32强选拔赛将于星期一21:55分开始，请准时参加，比赛必须战队3人同时在比赛场景中才能进行。	Takımınız %s savaş alanında turnuvaya katılma hakkına sahiptir. İlk 32 eleme maçı Pazartesi 21:55'te yapılacaktır. 3 üye de savaş alanına girdiğinde savaşı başlatabilirsiniz.	0
Common.Other.GlobalPrompt.JT_100Sender	系统	Sistem	0
Common.Other.GlobalPrompt.JT_100Title	跨服争霸赛参赛资格	Serverlar arası turnuva eleme maçları	0
Common.Other.GlobalPrompt.JT_16Content	恭喜您所在的战队在32强淘汰赛中脱颖而出，成功晋级跨服争霸%s战区16强淘汰赛，比赛将于星期二22:25分开始，请准时参加，比赛必须战队3人同时在比赛场景中才能进行，错过了的比赛场次当弃权处理，请准时参加！	Tebrikler! Takımınız ilk 32 eleme maçını kazandı. İlk 16 eleme maçlarına %s savaş alanında girin. Maç Salı 22:25'te. Tüm takım üyelerinin olması halinde savaş alanına girebileceğinizi unutmayın. Vaktinde girin, maçı kaçırmayın. 	0
Common.Other.GlobalPrompt.JT_16RoundMsg	#C(#E87D22)【32强淘汰赛】#n#C(#FF0000)第%s场#n#C(#00FF00)比赛正在激烈进行，让我们一起为各位参赛选手进行喝彩吧！	#C(#E87D22)[ilk 32 turnuva]#n#C(#FF0000)Round %s #n#C(#00FF00) devam ediyor. Haydi Tezahürata!	0
Common.Other.GlobalPrompt.JT_16Sender	系统	Sistem	0
Common.Other.GlobalPrompt.JT_16Title	16强淘汰赛参赛资格	İlk 16 eleme maçları	0
Common.Other.GlobalPrompt.JT_1RoundMsg	#C(#E87D22)【总决赛】#n#C(#FF0000)第%s场#n#C(#00FF00)比赛正在激烈进行，冠亚季军的争夺非常激烈，这是王者对战的风范啊，让我们期待即将诞生的至强战队吧！	#C(#E87D22)[Finaller]#n#C(#FF0000)Round %s #n#C(#00FF00)devam ediyor. Haydi Tezahürata!	0
Common.Other.GlobalPrompt.JT_32Content	恭喜您所在的战队在选拔赛中脱颖而出，成功晋级跨服争霸%s战区32强淘汰赛，比赛将于星期二21:55分开始，请准时参加，比赛必须战队3人同时在比赛场景中才能进行，错过了的比赛场次当弃权处理，请准时参加！	Tebrikler! Takımınız ilk 32 eleme maçını kazandı. İlk 16 eleme maçlarına %s savaş alanında girin. Maç Salı 21:55'te.Tüm takım üyelerinin olması halinde savaş alanına girebileceğinizi unutmayın. Vaktinde girin, maçı kaçırmayın. 	0
Common.Other.GlobalPrompt.JT_32RoundMsg	#C(#E87D22)【32强选拔赛】#n#C(#FF0000)第%s场#n#C(#00FF00)比赛正在激烈进行，让我们一起为各位参赛选手进行喝彩吧！	#C(#E87D22)[ilk 32 eleme]#n#C(#FF0000)Round %s #n#C(#00FF00)devam ediyor. Haydi Tezahürata!	0
Common.Other.GlobalPrompt.JT_32Sender	系统	Sistem	0
Common.Other.GlobalPrompt.JT_32Title	32强淘汰赛参赛资格	İlk 32 eleme maçları	0
Common.Other.GlobalPrompt.JT_4Content	恭喜您所在的战队在8强淘汰赛中脱颖而出，成功晋级跨服争霸%s战区总决赛赛，比赛将于星期四21:55分开始，请准时参加，比赛必须战队3人同时在比赛场景中才能进行，错过了的比赛场次当弃权处理，请准时参加！	Tebrikler! Takımınız ilk 8 eleme maçını kazandı. Finallere %s savaş alanında girin. Maç Perşembe 21:25'te.Tüm takım üyelerinin olması halinde savaş alanına girebileceğinizi unutmayın. Vaktinde girin, maçı kaçırmayın. 	0
Common.Other.GlobalPrompt.JT_4RoundMsg	#C(#E87D22)【8强淘汰赛】#n#C(#FF0000)第%s场#n#C(#00FF00)比赛正在激烈进行，让我们一起为各位参赛选手进行喝彩吧！	#C(#E87D22)[ilk 8 turnuva]#n#C(#FF0000)Round %s #n#C(#00FF00)devam ediyor. Haydi Tezahürata!	0
Common.Other.GlobalPrompt.JT_4Sender	系统	Sistem	0
Common.Other.GlobalPrompt.JT_4Title	总决赛参赛资格	Elemesi Finaller	0
Common.Other.GlobalPrompt.JT_8Content	恭喜您所在的战队在16强淘汰赛中脱颖而出，成功晋级跨服争霸%s战区8强淘汰赛，比赛将于星期三21:55分开始，请准时参加，比赛必须战队3人同时在比赛场景中才能进行，错过了的比赛场次当弃权处理，请准时参加！	Tebrikler! Takımınız ilk 16 eleme maçını kazandı. İlk  8 eleme maçlarına  %s  savaş alanında girin. Maç Çarşamba 21:55'te. Tüm takım üyelerinin olması halinde savaş alanına girebileceğinizi unutmayın. Vaktinde girin, maçı kaçırmayın. 	0
Common.Other.GlobalPrompt.JT_8RoundMsg	#C(#E87D22)【16强淘汰赛】#n#C(#FF0000)第%s场#n#C(#00FF00)比赛正在激烈进行，让我们一起为各位参赛选手进行喝彩吧！	#C(#E87D22)[ilk 16 turnuva]#n#C(#FF0000)Round %s #n#C(#00FF00)devam ediyor. Haydi Tezahürata!	0
Common.Other.GlobalPrompt.JT_8Sender	系统	Sistem	0
Common.Other.GlobalPrompt.JT_8Title	8强淘汰赛参赛资格	İlk 8 eleme maçları	0
Common.Other.GlobalPrompt.JT_Chuji	初级	Birincil	0
Common.Other.GlobalPrompt.JT_Dianfeng	巅峰	En yüksek	0
Common.Other.GlobalPrompt.JT_EndFight1	#C(#E87D22)【跨服争霸赛】“32强选拔赛”#n#C(#00FF00)比赛已经全部结束，获得晋级资格的玩家请准时参加明天的比赛！	#C(#E87D22)[serverlar arası turnuva] ilk 32 eleme #n#C(#00FF00) sona erdi. Kazananları yarınki maçlara vaktinde bekleriz.	0
Common.Other.GlobalPrompt.JT_EndFight2	#C(#E87D22)【跨服争霸赛】“32强淘汰赛”#n”#C(#00FF00)比赛已经全部结束，获得晋级资格的玩家请准时参加即将开始的#C(#E87D22)“16强淘汰赛”#n！	#C(#E87D22)[serverlar arası turnuva] ilk 32 turnuva #n#C(#00FF00) sona erdi. Kazananları #C(#E87D22)ilk 16 turnuvaya bekliyoruz#n.	0
Common.Other.GlobalPrompt.JT_EndFight3	#C(#E87D22)【跨服争霸赛】“16强淘汰赛”#n”#C(#00FF00)比赛已经全部结束，获得晋级资格的玩家请准时参加明天的比赛！	#C(#E87D22)[serverlar arası turnuva] ilk 16 turnuva #n#C(#00FF00) sona erdi. Kazananları yarınki maçlara vaktinde bekleriz.	0
Common.Other.GlobalPrompt.JT_EndFight4	#C(#E87D22)【跨服争霸赛】“8强淘汰赛”#n”#C(#00FF00)比赛已经全部结束，获得决赛资格的玩家请准时参加明天的总决赛，冠军荣誉即将揭晓！	#C(#E87D22)[serverlar arası turnuva] ilk 8 turnuva #n#C(#00FF00) sona erdi. Kazananları yarınki maçlara vaktinde bekleriz.	0
Common.Other.GlobalPrompt.JT_EndFight5	#C(#E87D22)【跨服争霸赛】“总决赛”#n”#C(#00FF00)已经结束，本届的所有比赛结束，恭喜获胜的战队，下一届再接再厉！比赛奖励将通过邮件发放，获胜战队所在服务器玩家福利可通过争霸福利领取！	#C(#E87D22)[serverlar arası turnuva] ilk Final #n#C(#00FF00) sona erdi. Ödülünüz oyun postasına iletilecek. 	0
Common.Other.GlobalPrompt.JT_FinalTips_0	#C(#E87D22)【跨服争霸赛】#n决赛竞猜活动已经开始，竞猜成功将获得高额奖励，快来选出你心目中最中意的战队吧！#C(#00FF00)#U#A(#K(dlg,ZHENGBATWO))前往竞猜#n#n#n	#C(#E87D22)[serverlar arası turnuva] #n final maçlarına katılan bir takımı seçin, kazananı seçerseniz ödül kazanacaksınız!# C(#00FF00)#U#A(#K(dlg,ZHENGBATWO)) Haydi takım seçin#n#n#n	0
Common.Other.GlobalPrompt.JT_FinalTips_1	#C(#E87D22)【跨服争霸赛】#n恭喜战队#C(#00ff00)%s#n成功晋级决赛，获得角逐跨服争霸赛冠军资格。	#C(#E87D22)[serverlar arası turnuva] #n  #C(#00ff00)%s#n takımı server turnuvasına finale kaldı. Tebrikler! 	0
Common.Other.GlobalPrompt.JT_FinalTips_10	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)%s#n领取了#C(#00ff00)%s#n全服奖励，感谢#C(#ffff00)%s%s#n#C(#00ff00)%s#n为本服做出的杰出贡献。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00)%s#n  #C(#00ff00)%s#n katılımları için teşekkür ediyoruz #C(#ffff00)%s%s#n#C(#00ff00)%s#n 	0
Common.Other.GlobalPrompt.JT_FinalTips_11	#C(#E87D22)【跨服争霸赛】#n恭喜战队#C(#00ff00)[%s]%s#n击败全部对手，成为本届跨服战队争霸赛#C(#ffff00)巅峰冠军#n，并开启了全服奖励！#C(#00FF00)#U#A(#K(OPEN_KF_REWARD_PANEL))前往领取#n	#C(#E87D22)[serverlar arası turnuva] #n  #C(#00ff00)[%s]%s#n takımını kutluyoruz. Tüm rakiplerini yenerek 1. oldular  #C(#ffff00)  #n, serverın en büyük ödüllerini aldılar!# C(#00FF00)#U#A(#K(OPEN_KF_ödül_PANEL))  #n	0
Common.Other.GlobalPrompt.JT_FinalTips_16	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)16强#n比赛将在#C(#00ff00)10分钟#n后开始，请晋级的战队提前进入地图准备。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00)İlk 16 eleme maçları 在#C(#00ff00)10 dakika içinde başlıyor #n savaşa vaktinde girin ve hazır olun.	0
Common.Other.GlobalPrompt.JT_FinalTips_2	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)32强#n比赛将在#C(#00FF00)5分钟#n后开启，请拥有参赛资格的战队马上进入比赛场景准备比赛。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00)İlk 32 eleme maçları #n 在#C(#00FF00) 10 dakikaya başlıyor #n, savaşa vaktinde girin ve hazır olun.	0
Common.Other.GlobalPrompt.JT_FinalTips_21	#C(#E87D22)【跨服争霸赛】#n恭喜战队#C(#00ff00)%s#n夺得天榜冠军，战队成员#C(#00ff00)%s#n成功领取了#Z(%s,1)#H。	#C(#E87D22)[serverlar arası turnuva] #n  #C(#00ff00)%s#n takımını kutluyoruz. Grup üyeleri #C(#00ff00)%s#n ödül kazandı#Z(%s,1)#H.	0
Common.Other.GlobalPrompt.JT_FinalTips_22	#C(#E87D22)【跨服争霸赛】#n恭喜战队#C(#00ff00)%s#n夺得地榜冠军，战队成员#C(#00ff00)%s#n成功领取了#Z(%s,1)#H。	#C(#E87D22)[serverlar arası turnuva] #n #C(#00ff00)%s#n takımını kutluyoruz. Takım üyeleri #C(#00ff00)%s#n ödül kazandı. #Z(%s,1)#H.	0
Common.Other.GlobalPrompt.JT_FinalTips_3	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)16强#n比赛将在#C(#00FF00)5分钟#n后开启，请拥有参赛资格的战队马上进入比赛场景准备比赛。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00) İlk 32 eleme maçları #n  #C(#00ff00) 45 dakika sonra #n#C(#ffff00) ilk 16 başlıyor #n, şimdi sonraki turun sonuçlarını tahmin edebilirsiniz.	0
Common.Other.GlobalPrompt.JT_FinalTips_4	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)8强#n比赛将在#C(#00FF00)5分钟#n后开启，请拥有参赛资格的战队马上进入比赛场景准备比赛。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00) İlk 8 eleme maçları #n #C(#00ff00) 45 dakika sonra #n#C(#ffff00) yarıfinal başlıyor #n, şimdi sonraki turun sonuçlarını tahmin edebilirsiniz.	0
Common.Other.GlobalPrompt.JT_FinalTips_5	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)总决赛#n比赛将在#C(#00FF00)5分钟#n后开启，请拥有参赛资格的战队马上进入比赛场景准备比赛。	Tebrikler, takımınız  #C(#ffff00) ilk 8 içinde #n, #C(#00ff00) yarın (çarşamba) 18:30'da #n maça girmek için maçtan 10 dakka önce grş yapın #C(#ff0000) #n, sakın geç kalmayın.	0
Common.Other.GlobalPrompt.JT_FinalTips_6	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)半决赛#n比赛将在#C(#00ff00)10分钟#n后开始，请晋级的战队提前进入地图准备。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00) Yarı final maçları #n 在#C(#00ff00) 10 dakika sonra başlıyor#n, katılacak takımlar haritadaki yerlerini alsınlar ve hazır olsunlar.	0
Common.Other.GlobalPrompt.JT_FinalTips_7	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)决赛#n比赛将在#C(#00ff00)10分钟#n后开始，请晋级的战队提前进入地图准备。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00) Final maçları #n 在#C(#00ff00) 10 dakika sonra başlıyor#n, katılacak takımlar haritadaki yerlerini alsınlar ve hazır olsunlar.	0
Common.Other.GlobalPrompt.JT_FinalTips_8	#C(#E87D22)【跨服争霸赛】#n#C(#ffff00)8强#n比赛将在#C(#00ff00)5分钟#n后开始，请晋级的战队提前进入地图准备。	#C(#E87D22)[serverlar arası turnuva] #n#C(#ffff00) İlk 8 maçları #n 在#C(#00ff00 )10 dakika sonra başlıyort#n, katılacak takımlar haritadaki yerlerini alsınlar ve hazır olsunlar.	0
Common.Other.GlobalPrompt.JT_GroupStart	#C(#E87D22)【跨服争霸赛】#n将在#C(#00ff00)5分钟#n后开始，请获得选拔赛资格的战队成员尽快进入争霸场景，等待比赛进行！	#C(#E87D22)[serverlar arası turnuva] #n #C(#00ff00) 10 dakika sonra başlıyor #n, elemelere katılacak takım üyeleri, başlamak için hazırlansınlar.	0
Common.Other.GlobalPrompt.JT_Jingrui	精锐	Elit	0
Common.Other.GlobalPrompt.JT_NextGrade	恭喜您的战队获得两场胜利，成功晋级！	Takımınız 2 savaş kazandı ve sonraki tura katılacak!	0
Common.Other.GlobalPrompt.JT_OutGrade	很遗憾您的战队不幸遭到淘汰！	Takımınız sonraki tura katılamayacak.	0
Common.Other.GlobalPrompt.JT_RewardMailContent1	您所在的战队在本届跨服争霸赛参与奖	Takımınızın serverlar arası turnuvaya katılım ödülü.	0
Common.Other.GlobalPrompt.JT_RewardMailContent2	您所在的战队在本届跨服争霸赛%s战区中获得了第%s名，可喜可贺希望下次能再接再厉，请收下奖励。	Takımınız %s savaş alanında kazandı. No.%s. İşte ödülünüz.	0
Common.Other.GlobalPrompt.JT_RewardMailSender	系统	Sistem	0
Common.Other.GlobalPrompt.JT_RewardMailTitle	跨服争霸赛奖励	Serverlar arası turnuva ödülü	0
Common.Other.GlobalPrompt.LostSceneCannotIn	今日已参与， 明日再来	Bugün katıldınız. Lütfen yarın gelin.	0
Common.Other.GlobalPrompt.LostSceneExchangeSUC	兑换成功:#H	Başarıyla alındı: #H	0
Common.Other.GlobalPrompt.LostSceneInviteCDTips	已发出邀请，请稍后再试	Davet gönderildi.	0
Common.Other.GlobalPrompt.LostSceneInviteOutline	对方不在线	Oyuncu online değil.	0
Common.Other.GlobalPrompt.LostSceneInviteSuccess	发出邀请成功	Davet gönderildi.	0
Common.Other.GlobalPrompt.LostSceneSocre_Tips	迷失之境冒险点+%s#H	Macera puanı+%s #H	0
Common.Other.GlobalPrompt.LostSceneTips_1	#C(#FF0000)#C(#E87D22)【迷失之境】#n#C(#00FF00)第%s轮开始，#n20秒后追捕者将出现，快快躲起来！！#n	#C(#FF0000)#C(#E87D22)[Esrarengiz Bölge]#n#C(#00FF00) Round %s başladı. #n Avcı 20 sanyede çıkacak. Çabuk saklanın.#n	0
Common.Other.GlobalPrompt.LostSceneTips_2	#C(#FF0000)#C(#E87D22)【迷失之境】#n#C(#00FF00)追捕者%s#n正在行动......#n	#C(#FF0000)#C(#E87D22)[Esrarengiz Bölge]#n#C(#00FF00)Avcı %s#n avlarını arıyor...#n	0
Common.Other.GlobalPrompt.LostSceneTips_3	#C(#FF0000)#C(#E87D22)【迷失之境】#n#C(#00FF00)%s#n抓住了#C(#00FF00)%s#n，其他人要小心了。#n	#C(#FF0000)#C(#E87D22)[Esrarengiz Bölge]#n#C(#00FF00)%s#n yakaladı #C(#00FF00)%s#n. Diğerleri dikkat etsin.#n	0
Common.Other.GlobalPrompt.LostSceneTips_4	#C(#E87D22)你仔细的感应了周围，并没有发现可疑之处。#n	#C(#E87D22)Aradınız ama bulamadınız.#n	0
Common.Other.GlobalPrompt.LostSceneTips_5	额外获得冒险点+%s	Bonus macera puanı +%s.	0
Common.Other.GlobalPrompt.LostSceneUseSpeedSkill	持续5秒，移动速度增加150%	5 saniye sürer. Hız artışı +150%.	0
Common.Other.GlobalPrompt.LostSceneWorldInvite	#C(#E87D22)【迷失之境】#n%s队伍向全世界发出召唤，他们尚缺%s人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Esrarengiz Bölge]#n%s davet yayınladı. Hala %s kişi eksik. Seni bekliyorlar. #C(#00ff00)#U#T(#K(YQZD,%s,Join now,))	0
Common.Other.GlobalPrompt.MD_END_HEARSAY	#C(#EE7600)【魔龙降临】#n活动已经结束，经过勇士们的浴血奋战，圣辉城成功的抵挡住了邪恶的魔龙	C(#EE7600)[Ejderha İnişi]#n Etkinlik sona erdi. Şehri korudunuz!	0
Common.Other.GlobalPrompt.MD_Name	魔龙降临	Ejderha İnişi	0
Common.Other.GlobalPrompt.MD_NoTimes	您的挑战次数已用完。	Bütün hakları kullandınız.	0
Common.Other.GlobalPrompt.MD_RANK_FIRST_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第1#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第1名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)[Ejderha İnişi]#n Hasar Sıralaması: #C(#ffff37)No.1#n: #C(#00EE00)%s#n, Birlik: #C(#00EE00)%s#n. Etkinlik sona erince, #C(#ffff37)1. oyuncunun#n birliğindeki herkes ödül kazanacak.	0
Common.Other.GlobalPrompt.MD_RANK_FIRST_NO_UNION_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第1#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)[Ejderha İnişi]#n Hasar Sıralaması: #C(#ffff37)No.1#n: #C(#00EE00)%s#n, Birlik: #C(#00EE00)None#n.	0
Common.Other.GlobalPrompt.MD_RANK_SECOND_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第2#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第2名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)[Ejderha İnişi]#n Hasar Sıralaması: #C(#ffff37)No.2#n: #C(#00EE00)%s#n, Birlik: #C(#00EE00)%s#n. Etkinlik sona erince, #C(#ffff37)1. oyuncunun#n birliğindeki herkes ödül kazanacak.	0
Common.Other.GlobalPrompt.MD_RANK_SECOND_NO_UNION_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第2#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)[Ejderha İnişi]#n Hasar Sıralaması: #C(#ffff37)No.2#n: #C(#00EE00)%s#n, Birlik: #C(#00EE00)None#n.	0
Common.Other.GlobalPrompt.MD_RANK_THIRD_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第3#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)%s#n。活动结束后与#C(#ffff37)第3名#n相同公会的玩家将会获得丰厚奖励	#C(#EE7600)[Ejderha İnişi]#n Hasar Sıralaması: #C(#ffff37)No.3#n: #C(#00EE00)%s#n, Birlik: #C(#00EE00)%s#n. Etkinlik sona erince, #C(#ffff37)1. oyuncunun#n birliğindeki herkes ödül kazanacak.	0
Common.Other.GlobalPrompt.MD_RANK_THIRD_NO_UNION_HEARSAY	#C(#EE7600)【魔龙降临】#n当前伤害排名#C(#ffff37)第3#n：#C(#00EE00)%s#n, 公会：#C(#00EE00)无#n。	#C(#EE7600)[Ejderha İnişi]#n Hasar Sıralaması: #C(#ffff37)No.3#n: #C(#00EE00)%s#n, Birlik: #C(#00EE00)None#n.	0
Common.Other.GlobalPrompt.MD_READY_HEARSAY_1	#C(#EE7600)【魔龙降临】#n魔龙将于10分钟后降临，请各位勇士做好准备	#C(#EE7600)[Ejderha İnişi]#n Ejderha 10 dakika sonra gelecek. Hazır olun!	0
Common.Other.GlobalPrompt.MD_READY_HEARSAY_2	#C(#EE7600)【魔龙降临】#n魔龙将于1分钟后降临，请各位勇士做好准备	#C(#EE7600)[Ejderha İnişi]#n Ejderha 1 dakika sonra gelecek. Hazır olun!	0
Common.Other.GlobalPrompt.MD_START_HEARSAY	#C(#EE7600)【魔龙降临】#n已经开启，勇士们请速速进入战场	#C(#EE7600)[Ejderha İnişi]#n Ejderha artık başladı!	0
Common.Other.GlobalPrompt.Not_Enough_RMB	神石不足，不能分解！	Pardon ama kristal yetersiz.	0
Common.Other.GlobalPrompt.PackageIsFull_Tips2	背包空间不足，请先清理背包！	Çantanız dolu.	0
Common.Other.GlobalPrompt.PassionConsumeRank_KuaFu_Content	您在%s-%s-%s的跨服消费排名中位于第%s名，请领取奖励。	%s-%s-%s, kapsamında serverlar arası harcama sıralamanız  ilk %s içinde. Ödülünüzü buyurun.	0
Common.Other.GlobalPrompt.PassionConsumeRank_KuaFu_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.PassionConsumeRank_KuaFu_Title	跨服消费排名奖励	Serverlar arası satın alım sıralama ödülü	0
Common.Other.GlobalPrompt.PassionConsumeRank_Local_Content	您在%s-%s-%s的本服消费排名中位于第%s名，请领取奖励。	%s-%s-%s, harcama sıralamasında ilk %s arasındasınız. Lütfen ödülünüzü alın.	0
Common.Other.GlobalPrompt.PassionConsumeRank_Local_Sender	系统	Sistem	0
Common.Other.GlobalPrompt.PassionConsumeRank_Local_Title	本服消费排名奖励	Harcama sıralama ödülü.	0
Common.Other.GlobalPrompt.PassionConsumeRank_Tips_Head	成功领取奖励，获得：#H	Başarıyla alındı: #H	0
Common.Other.GlobalPrompt.PassionGodTreeExchange	恭喜#C(#00EE00)%s#n在藏宝商店中兑换了#Z(%s,%s) #C(#00ff00)#U#A(#K(OPEN_PASSION_ACT|14))快去看看#n#n#n	Hazine dükkanında #C(#00EE00)%s#n karşılığında #Z(%s,%s) #C(#00ff00)#U#A(#K(OPEN_PASSION_ACT|14)) ile takas edildi. Göz atın.#n#n#n	0
Common.Other.GlobalPrompt.PassionTaoGuanGlobalTell	#C(#00EE00)%s#n运气爆棚，在陶瓷堆中翻出	Şanslı #C(#00EE00)%s#n şunu aldı: 	0
Common.Other.GlobalPrompt.PassionTaoGuanOne	轻轻一锤砸碎了一个陶罐，获得了	Pot kırılarak alındı	0
Common.Other.GlobalPrompt.PassionTaoGuanTen	大力一锤将一堆陶罐砸了个粉碎，获得了	Birkaç pot kırılarak alındı	0
Common.Other.GlobalPrompt.PointChangeTip_special	#C(#E87D22)【双十一狂欢】#n玩家#C(#00FF00)%s#n在在返利兑不停活动中兑换了#Z(%s,%s)	#C(#E87D22)[Çift 11]#n#C(#00FF00)%s#n ödül takasında  #Z(%s,%s) alındı.	0
Common.Other.GlobalPrompt.STAR_GIRL_DEAD_ITEM	道具已过期	İtem artık geçersiz.	0
Common.Other.GlobalPrompt.STAR_GIRL_LEVEL_LESS	等级不足	Levelınız yetmiyor.	0
Common.Other.GlobalPrompt.STAR_GIRL_LEVEL_LESS_PARAM	等级不足%s级,无法使用	%s levela ulaşılmadığı için kullanılamaz.	0
Common.Other.GlobalPrompt.STAR_GIRL_MAX_STAR	当前出战星灵已满星	Tanrıça en yüksek yıldıza ulaştı.	0
Common.Other.GlobalPrompt.STAR_GIRL_NO_FIGHT	当前没有出战星灵，无法使用	Tanrıçanız olmadığından kullanamazsınız.	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_6	出战星灵临时祝福值+%s	Şimdiki hayır dua +%s	0
Common.Other.GlobalPrompt.STAR_GIRL_Tips_7	祝福值已满，不能使用	Hayır dua en üst sınırda. Şu an kullanılamaz.	0
Common.Other.GlobalPrompt.ShenshumijingBeforeBG	#C(#EE7600)【神树秘境】#n白色羊驼大军将在1分钟后进攻神树，请各位勇士做好准备。	#C(#EE7600)[Mistik Ağaç]#n Alpaka 1 dakika içinde gelecek. Hazı olun.	0
Common.Other.GlobalPrompt.ShenshumijingBegin	#C(#EE7600)【神树秘境】#n秘境神树已绽放出了神秘光芒，各位勇士可前往为神树浇水培养。	Ağaç parlıyor, sulama vakti.	0
Common.Other.GlobalPrompt.ShenshumijingBrushCaiji	#C(#EE7600)【神树秘境】#n秘境中出现了一批神秘的物品。	#C(#EE7600)[Mistik Ağaç]#n Mistik eşyalar görünmeye başladı.	0
Common.Other.GlobalPrompt.ShenshumijingBrushGuard	#C(#EE7600)【神树秘境】#n白色羊驼大军已兵临城下，请各位勇士前往击杀。	#C(#EE7600)[Mistik Ağaç]#n Alpakalar artık geldiler. Gidip onları yenın.	0
Common.Other.GlobalPrompt.ShenshumijingCaijiFail	%s已被抢走	%s yağmalandı.	0
Common.Other.GlobalPrompt.ShenshumijingCaijiTips	#C(#EE7600)【神树秘境】#n#C(#00FF00)%s#n在采集的过程中偶然发现采集物旁边亮闪闪的东西，定睛一看，原来是#Z(%s,%s)	#C(#EE7600)[Mistik Ağaç]#n#C(#00FF00)%s#n Biriktirirken buldun #Z(%s,%s)!	0
