module_variable_name	source_text	target_text	need_translate
Common.Other.GlobalPrompt.Slave_Tips_2	对方正在保护时间，请稍后继续	Gracz pod ochroną. Spróbuj później.	0
Common.Other.GlobalPrompt.Slave_Tips_3	对方数据异常，操作失败	Błąd postaci, nie wykonano.	0
Common.Other.GlobalPrompt.Slave_Tips_4	对方处于已进入保护时间,抢夺失败,请稍后继续	Nie możesz schwytać gracza, gdy jest pod ochroną. Spróbuj później.	0
Common.Other.GlobalPrompt.Slave_Tips_5	奴隶数量不能超过3个	Nie możesz trzymać więcej niż 3 więźniów na raz.	0
Common.Other.GlobalPrompt.Slave_Tips_6	今日获取的经验已满	Osiągnąłeś dzisiejszy limit EXP.	0
Common.Other.GlobalPrompt.SpringBA_Contend	恭喜恭喜！您本次在新春最靓丽【跨服】排行中获得了第%s名，获得了丰厚的奖励真是可喜可贺啊！	Gratulacje! W evencie cross server [Wiosenna Moda] zdobyłeś %s. miejsce i cenne nagrody , trzeba to uczcić!	0
Common.Other.GlobalPrompt.SpringBA_Sender	系统	System	0
Common.Other.GlobalPrompt.SpringBA_Title	【新春最靓丽】跨服排行奖励	Nagroda za ranking cross-server [Wiosenna moda]	0
Common.Other.GlobalPrompt.SpringBL_Contend	恭喜恭喜！您本次在新春最靓丽【本服】排行中获得了第%s名，获得了丰厚的奖励，真是可喜可贺啊！	Gratulacje! W tym evencie Wiosennej mody [Serwer] w rankingu zdobyłeś %s. miejsce i cenne nagrody, trzeba to uczcić!	0
Common.Other.GlobalPrompt.SpringBL_Title	【新春最靓丽】本服排行奖励	Nagroda za ranking serwera [Wiosenna Moda]	0
Common.Other.GlobalPrompt.SpringExchangeComing	祥瑞气象，年兽贺喜！#C(#00FF00)%s#n在#C(#FF0000)春节活动-年兽来了#n活动中兑换了#C(#FF0000)烈焰年兽坐骑#n，正酷炫地在新春中奔腾，真是可喜可贺啊！#C(#00ff00)#U#A(#K(OPEN_NIANSHOU_ITEM))马上去兑换！#n#n#n	Wieje wiatr sczęścia, wszyscy świętują!# C(#00FF00)%s#n #C(#FF0000) nadszedł event wiosenny-Potwór roku#n w evencie #C(#FF0000) wymieniono pomyślnie Wierzchowca Roku Ognia#n , to wspaniały wierzchowiec, warto to świętować!# C(#00ff00)#U#A(#K(OPEN_NIANSHOU_ITEM)) Idź i wymień!# n#n#n	0
Common.Other.GlobalPrompt.SpringFashion_Contend	新春到来之际，为了表达我的心意，送上新春最时尚的时装，让你整个春节都靓丽全场。	Nadchodzi nowa wiosna, powinieneś powitać ją z nową modą, bądź najlepszy!	0
Common.Other.GlobalPrompt.SpringFashion_Sender	系统	System	0
Common.Other.GlobalPrompt.SpringFashion_Title	好友赠送物品	Prezent Znajomego	0
Common.Other.GlobalPrompt.SpringNianComing	领取成功，获得%s抽奖次数	Pobrano, zdobyto %s przydziałów na losowanie	0
Common.Other.GlobalPrompt.StationSoul_Item_Fail	使用阵灵强化石失败,已达到目前星级使用上限，阵灵升星可提高阵灵强化石使用个数！	Nie udało się użyć Kamienia Duszy Znaku.  Należy najpierw ulepszyć poziom znaku.	0
Common.Other.GlobalPrompt.StationSoul_Item_Suc	使用成功，#C(#00FF00)生命+75、攻击+20、免暴+5、格挡+5#n！当前已使用#C(#00FF00)%s#n个，当前星级最多可使用#C(#00FF00)%s#n个！	#C(#00FF00) HP+75, Atak+20, Anty-kryt+5, Blok+5#n! Użyłeś #C(#00FF00)%s#n. Możesz użyć do #C(#00FF00)%s#n przy tej ilości gwiazdek.	0
Common.Other.GlobalPrompt.StationSoul_Tips_BreakFailed	增加突破值%s	Dodaj %s punktów ewolucji	0
Common.Other.GlobalPrompt.StationSoul_Tips_BreakSucceed	玩家#C(#00FF00)%s#n经过不懈努力，终于成功将#C(#FF0000)%s级#n阵灵升到#C(#FF0000)%s级#n阵灵，称霸全服指日可待！	#C(#00FF00)%s#n nareszcie ulepszył Ducha Znaku z poziomu #C(#FF0000)%s #n na #C(#FF0000)%s #n!	0
Common.Other.GlobalPrompt.StationSoul_Tips_OneKeyBreakSucceed	一键突破突破成功	Ewolucja przeszła pomyślnie.	0
Common.Other.GlobalPrompt.StationSoul_Tips_Upgrade_Head	升星成功	Ulepszono.	0
Common.Other.GlobalPrompt.Station_SuccessIn	布阵成功	Ustawiono Formację!	0
Common.Other.GlobalPrompt.Station_TypeInStation	该类型英雄已上阵, 不能助阵	Już masz takiego bohatera w Formacji. Nie może dołączyć do uzbrojenia.	0
Common.Other.GlobalPrompt.StepByStepBroadCast	#C(#00FF00)%s#n在步步高升活动中开启了#C(#0DF6FF)%s#n，获得了大量奖励，周边的小伙伴都惊呆了。	#C(#00FF00)%s#n podczas eventu otworzył #C(#0DF6FF)%s#n i zdobył wiele nagród, wszyscy mu gratulują!	0
Common.Other.GlobalPrompt.StepByStepTips	恭喜你获得奖励：	Gratulacje zdobyto nagrody:	0
Common.Other.GlobalPrompt.SubTask_Reward	奖励内容:#H	Nagrody: #H	0
Common.Other.GlobalPrompt.Suc_Resovle	分解成功：%s-1，%s+2	Rozłożono: %s-1, %s+2.	0
Common.Other.GlobalPrompt.SuperCardsBuySuccess	至尊周卡购买成功	Kupiłeś Kartę 7 Dni	0
Common.Other.GlobalPrompt.SuperCardsBuySucess2	#C(#E87D22)【至尊周卡】#n#C(#00FF00)%s#n购买了至尊周卡，享用至尊特权！从此登上人生巅峰！	#C(#E87D22)[Karta 7 Dni]#n#C(#00FF00)%s#n kupił Kartę 7 Dni i otrzyma wyjątkowe przywileje.	0
Common.Other.GlobalPrompt.SuperCardsUseSuccess	勾选成功，至尊周卡特权已开启	Aktywowano przywileje.	0
Common.Other.GlobalPrompt.SuperDiscountRMBNotEnough	神石不足	Zbyt mało Diamentów!	0
Common.Other.GlobalPrompt.SuperInvestSuccess	投资成功	Zainwestowano.	0
Common.Other.GlobalPrompt.SuperPromption_Tips_Success	购买成功	Zakupiono.	0
Common.Other.GlobalPrompt.TEAM_FULL_PROMPT	该队伍已经满了，无法加入	Drużyna pełna.	0
Common.Other.GlobalPrompt.TEAM_HAS_TEAM_PROMPT	对方已经加入队伍	Gracz już jest w środku.	0
Common.Other.GlobalPrompt.TEAM_IN_FIGHT_PROMPT	队伍已经开始战斗	Drużyna jest na bitwie.	0
Common.Other.GlobalPrompt.TEAM_NOT_EXIST_PROMPT	队伍不存在	Drużyna nie istnieje.	0
Common.Other.GlobalPrompt.TEAM_NOT_ONLINE_PROMPT	该玩家不在线	Gracz jest offline.	0
Common.Other.GlobalPrompt.TEAM_TransferTeamLeader	转让队长成功	Lider wybrany ponownie.	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_BindRMB	#C(#0099FF)魔晶+ %s#H	#C(#0099FF)Zablokowane diamenty+ %s#H	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_ExtraTimes	抽奖次数 +%s	Przydział na losowanie +%s	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_Head	领取成功 获得：#H	Pobrano, zdobyto: #H	0
Common.Other.GlobalPrompt.TG_OnlineReward_Tips_Money	#C(#FFFF00)金币+ %s#H	#C(#FFFF00)Złoto+ %s#H	0
Common.Other.GlobalPrompt.TG_RechargeReward_Mail_CDK_Content	尊敬的龙骑士： #H您好，恭喜您在感恩节活动中获得蓝钻开通一个月奖励（ctrl+c复制CDK号码：#C(#00ff00)%s#n），小伙伴们加油吧！#W(http://qqgame.qq.com/act/a20090223cdkey/cdkey.htm)#U#C(#00ff00)请点击此进行兑换#n。#n#n#H若有其他疑问，欢迎您随时向我们提出您的问题，我们会为您进行跟进解答。您的支持是我们持续的动力！ #H注：每个QQ号码1天最多可兑换12次（多余CDK可次日再兑换），开通月数是可以叠加的哦~#H—————————————《龙骑士传》研发与运营团队全体成员敬上	Czcigodny Rycerz Smok:  #H Witaj, w evencie święta dziękczynienia zdobyłeś możliwość otwarcia konta Niebieskiego Diamentu na 1 miesiąc (skopiuj kod aktywacyjny za pomocą ctrl+c: #C(#00ff00)%s#n), walka trwa!# W(http://qqgame.qq.com/act/a20090223cdkey/cdkey.htm)#U#C(#00ff00) Klikając tutaj dokonaj wymiany.# n#n#H Jeśli masz pytania, skontaktuj się z nami, postaramy się odpowiedzieć jak najszybciej.  #H Uwaga: Każde konto QQ można wymienić dziennie najwyżej 12 razy (Dodatkowe kody aktywacyjne można wykorzystać następnego dnia), liczba miesiąców otwarych kont może się na siebie nakładać #H—————————————Management	0
Common.Other.GlobalPrompt.TG_RechargeReward_Mail_CDK_Sender	充值送豪礼	Wytworny prezent za doładowanie	0
Common.Other.GlobalPrompt.TG_RechargeReward_Mail_CDK_TiTle	充值送豪礼CDK奖励	Nagroda CDK	0
Common.Other.GlobalPrompt.TG_RechargeReward_Msg_Precious_CDK	#C(#E87D22)【狂欢感恩节】#n玩家【#C(#00EE00)%s#n】在充值送豪礼中获得蓝钻CDK，威武霸气！	#C(#E87D22)[Szaleństwo dziękczynienia] #n gracz [#C(#00EE00)%s#n] z eventu Wytworny prezent za doładowanie zdobył kod aktywacyjny Niebieskiego Diamentu, złapał niepowtarzalną okazję!	0
Common.Other.GlobalPrompt.TG_RechargeReward_Msg_Precious_Item	#C(#E87D22)【狂欢感恩节】#n玩家【#C(#00EE00)%s#n】在充值送豪礼中获得#Z(%s,%s)	#C(#E87D22)[Szaleństwo dziękczynienia] #n gracz [#C(#00EE00)%s#n] z eventu Wytworny prezent za doładowanie zdobył #Z(%s,%s)	0
Common.Other.GlobalPrompt.TG_RechargeReward_Tips_Head	抽奖成功 获得：	Losowanie pomyślne, zdobyto: 	0
Common.Other.GlobalPrompt.TG_RechargeReward_Tips_MailPrompt	恭喜你中了CDK 请稍后查收邮件内容	Gratulacje, zdobyłeś kod aktywacyjny, sprawdź pocztę w grze za jakiś czas.	0
Common.Other.GlobalPrompt.TIME_STRING_DAY_1	%s天	%s Dni	0
Common.Other.GlobalPrompt.TIME_STRING_DAY_2	%s天前	%s Dni temu	0
Common.Other.GlobalPrompt.TIME_STRING_HOUR_1	%s小时	%s Godzin	0
Common.Other.GlobalPrompt.TIME_STRING_HOUR_2	%s小时前	%s Godzin temu	0
Common.Other.GlobalPrompt.TIME_STRING_MINUTE_1	%s分钟	%s Minut	0
Common.Other.GlobalPrompt.TIME_STRING_MINUTE_2	%s分钟前	%s Minut temu	0
Common.Other.GlobalPrompt.TIME_STRING_SECOND_1	%s秒	%s Sekund	0
Common.Other.GlobalPrompt.TIME_STRING_SECOND_2	%s秒前	%s Sekund temu	0
Common.Other.GlobalPrompt.TJHC_Mail_Content	您在奖券也疯狂活动结束时尚未领取的奖励，请查收	Twoja nagroda eventu, która nie została jeszcze odebrana.	0
Common.Other.GlobalPrompt.TJHC_Mail_Content2	您在奖券也疯狂活动结束时尚有%s个激活码未使用，每个激活码将返回10神石给您，请查收	Po zakończeniu eventu zostało Ci %s nieużytych kodów. Każdy kod zmieni się w 10 diamentów podarunkowych.	0
Common.Other.GlobalPrompt.TJHC_Mail_Sender	系统	System	0
Common.Other.GlobalPrompt.TJHC_Mail_Sender2	系统	System	0
Common.Other.GlobalPrompt.TJHC_Mail_Title	奖券也疯狂	Super Kupon	0
Common.Other.GlobalPrompt.TJHC_Mail_Title2	奖券也疯狂未激活的兑奖码	Kody nieaktywne	0
Common.Other.GlobalPrompt.TJHC_Msg_AfterLottery	#C(#EE7600)【奖券也疯狂】#n本轮已开奖，你中奖了吗？！	#C(#EE7600)[Super Kupon]#n Ta runda już się rozpoczęła. Czy otrzymałeś nagrodę?	0
Common.Other.GlobalPrompt.TJHC_Tips_IsLottery	正在结算奖励，结算完毕后才能激活兑奖码！	Trwa obliczanie, po którym możesz aktywować kody.	0
Common.Other.GlobalPrompt.TJHC_Tips_Reward	成功领取兑奖码奖励，获得：#H	Otrzymałeś: #H.	0
Common.Other.GlobalPrompt.TJHC_Tips_RoleDataOverFlow_1	最多同时存在%s个已激活的兑奖码，请重新输入激活数量或领取已开奖的奖品再激活	Możesz jednocześnie posiadać %s aktywnych kodów. Proszę odebrać nagrodę lub wprowadzić mniejszą ilość.	0
Common.Other.GlobalPrompt.TJHC_Tips_RoleDataOverFlow_2	您激活的兑奖码已达本次活动上限，无法继续激活	Posiadasz maks. ilość kodów.	0
Common.Other.GlobalPrompt.TJHC_Tips_ServerDataOverFlow	本轮激活的兑奖码已达上限，请等待下轮活动	Osiągnięto maksymalną ilość kodów. Proszę czekać na kolejną rundę	0
Common.Other.GlobalPrompt.TT_First_Reward_Tips	恭喜你，你首次通关了第%s层，获得奖励:#H	Gratulacje! Przeszedłeś rundę %s po raz pierwszy i zdobyłeś: #H	0
Common.Other.GlobalPrompt.TT_JoinMount_Tips	您当前骑乘的坐骑不是飞行坐骑，无法进入该副本！	Nie możesz wejść do tego lochu. Wierzochowiec, którego używasz nie jest jest latający!	0
Common.Other.GlobalPrompt.TT_JumpReward_Tips	您直接获得击杀该怪物奖励:#H	Zdobyłeś nagrody za zabicie potworów: #H	0
Common.Other.GlobalPrompt.TT_Level_Tips	组队爬塔玩法45级开启第一章！	Wieża Drużyny odblokuje się na poziomie 45	0
Common.Other.GlobalPrompt.TT_Level_Tips_0	组队爬塔玩法35级开启序章！	Wstęp do Wieży Drużyny odblokuje się na poziomie 35	0
Common.Other.GlobalPrompt.TT_OneKeyTips	一键收益成功，获得:#H	Auto-nagroda: #H	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_0	#C(#E87D22)【组队爬塔-序章·精灵之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny: Wstęp do Wieży Elfów] Rekrutacja do drużyny #C(#FFFF00)%s#n. Potrzebują #C(#FFFF00)%s#n więcej dzielnych wojowników. #C(#00ff00)#U#T(#K(YQZD,%s,Dołącz,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_1	#C(#E87D22)【组队爬塔-第一章·寂灭之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny-1. Etap-Wieża Quietus] ekipa #C(#FFFF00)%s#n wzywa cały świat, w tej chwili brakuje #C(#FFFF00)%s#n osób, czekają na ciebie!#C(#00ff00)#U#T(#K(YQZD,%s, Natychmiast dołącz,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_2	#C(#E87D22)【组队爬塔-第二章·天空之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny-2. Etap-Wieża Niebios] ekipa #C(#FFFF00)%s#n wzywa cały świat, w tej chwili brakuje #C(#FFFF00)%s#n osób, czekają na ciebie!#C(#00ff00)#U#T(#K(YQZD,%s, Natychmiast dołącz,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_3	#C(#E87D22)【组队爬塔-第三章·失落之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny-3. Etap-Zagubiona Wieża] ekipa #C(#FFFF00)%s#n wzywa cały świat, w tej chwili brakuje #C(#FFFF00)%s#n osób, czekają na ciebie!#C(#00ff00)#U#T(#K(YQZD,%s, Natychmiast dołącz,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_4	#C(#E87D22)【组队爬塔-第四章·梦魇之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny-4. Etap-Koszmarna Wieża] ekipa #C(#FFFF00)%s#n wzywa cały świat, w tej chwili brakuje #C(#FFFF00)%s#n osób, czekają na ciebie!#C(#00ff00)#U#T(#K(YQZD,%s, Natychmiast dołącz,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_5	#C(#E87D22)【组队爬塔-第五章·圣域之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny-5. Etap-Wieża Chwały] ekipa #C(#FFFF00)%s#n wzywa cały świat, w tej chwili brakuje #C(#FFFF00)%s#n osób, czekają na ciebie!#C(#00ff00)#U#T(#K(YQZD,%s, Natychmiast dołącz,))	0
Common.Other.GlobalPrompt.TT_WorldCall_Tips_6	#C(#E87D22)【组队爬塔-第六章·冥皇之塔】#C(#FFFF00)%s#n队伍向全世界发出召唤，他们尚缺#C(#FFFF00)%s#n人，等待您的加入！#C(#00ff00)#U#T(#K(YQZD,%s,立即加入,))	#C(#E87D22)[Wieża Drużyny 6 - Wieża Piekieł] #C(#FFFF00)%s#n rekrutują wojowników. Potrzebują jeszcze #C(#FFFF00)%s#n członków drużyny. #C(#00ff00)#U#T(#K(YQZD,%s,Dołącz do nich,))	0
Common.Other.GlobalPrompt.TalentCardPackageIsFull	天赋卡背包已满，请清理后再来!	Paczka Kart Talentu pełna.Opróżnij paczkę.	0
Common.Other.GlobalPrompt.TalentIsFull_Tips	天赋卡背包空间不足	Zbyt mało miejsca w paczce Kart Talentu	0
Common.Other.GlobalPrompt.TalentNeedLevel	80级以上英雄才可装备天赋卡	Bohaterowie <80 lvl nie mogą zakładać Kart Talentu.	0
Common.Other.GlobalPrompt.TalentSameTpye_Tips	已装备了同类型的天赋卡了	Już założyłeś Kartę Talentu tego typu.	0
Common.Other.GlobalPrompt.Talent_DecCard	分解卡片成功:	Odzyskano Kartę Talentu!	0
Common.Other.GlobalPrompt.Talent_Exchange_Suc	获得天赋卡:#L(%s,%s)	Otrzymano Kartę Talentu: #L(%s,%s)	0
Common.Other.GlobalPrompt.Talent_LevelUp	天赋卡成功升级至%s星	Karta talentu ulepszona do %s Gwiazd.	0
Common.Other.GlobalPrompt.Talent_Libao_Tips	#C(#00FF00)%s#n使用天赋卡礼包，开出了天赋卡#L(%s,%s)，真是吉星高照，势不可挡啊！	#C(#00FF00)%s#n użył paczki karty talentu i zdobył kartę talentu #L(%s,%s), teraz nikt go nie powstrzyma!	0
Common.Other.GlobalPrompt.Talent_Libao_Tips_1	#C(#00FF00)%s#n在#C(#EE7600)【十二宫宝箱】#n中开出了天赋卡#L(%s,%s)，真是吉星高照，势不可挡啊！	#C(#00FF00)%s#n otrzymał #C(#EE7600) z[Skrzyni Zodiaku]#n Kartę Talentu #L(%s,%s). Co za fart!	0
Common.Other.GlobalPrompt.Talent_Libao_Tips_2	恭喜你获得：#L(%s,%s)#H	Gratulacje! Otrzymałeś: #L(%s,%s)#H	0
Common.Other.GlobalPrompt.Talent_Unlock_Suc	解锁成功！	Odblokowano!	0
Common.Other.GlobalPrompt.TaortHP_Tips	命力+%s#H	Punkty Astralne +%s#H	0
Common.Other.GlobalPrompt.TarotGradeTips	#C(#FF6600)【占卜】#C(#FFFFFF)恭喜玩家#C(#66FF00)%s#C(#FFFFFF)人品大爆发,通过占卜获得#C(#FFFF00)#t(#K(sTT,%s,%s))#H	#C(#FF6600)[Wróżenie] #C(#FFFFFF) Gratulacje gracz #C(#66FF00)%s#C(#FFFFFF)  zdobył z Wróżenia #C(#FFFF00)#t(#K(sTT,%s,%s))#H	0
Common.Other.GlobalPrompt.TarotHp_Tips	命力 +%s#H	Punkty Astralne +%s#H	0
Common.Other.GlobalPrompt.TarotIsFull_Tips	命魂背包空间不足	Zbyt mało miejsza w paczce Astralnej!	0
Common.Other.GlobalPrompt.TarotPackageOrlPackageIsFull	背包，或者命魂背包空间不足，请整理后再来。	Twój plecak lub plecak Astralny jest pełny. Zanim wylosujesz, opróżnij go.	0
Common.Other.GlobalPrompt.TarotSuperSuccess	超级占卜成功	Super wróżba	0
Common.Other.GlobalPrompt.TheMammonMailContent	财神降临，好运连连，你获得了财神眷顾，得到了财神返利，真是好福气啊！	Otrzymałeś nagrodę szczęścia. Gratulacje!	0
Common.Other.GlobalPrompt.TheMammonMailSender	财神	Szczęście	0
Common.Other.GlobalPrompt.TheMammonMailTitle	恭喜你获得财神的眷顾	Otrzymałeś nagrodę szczęścia.	0
Common.Other.GlobalPrompt.TiLi_Buy_Times	购买次数不足	Nie możesz więcej kupić!	0
Common.Other.GlobalPrompt.TiLi_Buy_Tips	购买成功,获得#C(#00FF00)%s点#n体力	Kupiono! Zdobyłeś #C(#00FF00)%s Wytrzymałość#n.	0
Common.Other.GlobalPrompt.TiLi_Tips	体力 +%s#H	Wytrzymałość +%s#H	0
Common.Other.GlobalPrompt.Title_RepeatTitle	您已经拥有了此称号！	Posiadasz już tytuł.	0
Common.Other.GlobalPrompt.Title_tips_1	培养成功，经验增加%s	Trenowanie powiodło się, wzrost EXP %s	0
Common.Other.GlobalPrompt.Title_tips_2	培养成功，出现暴击经验增加%s	Trenowanie powiodło się,  utworzono kryt. oraz wzrost EXP %s	0
Common.Other.GlobalPrompt.Title_tips_3	培养成功，出现了%s次暴击，获得了%s经验	Trenowanie powiodło się,  utworzono kryt. %s razy oraz zdobyto %s EXP	0
Common.Other.GlobalPrompt.Title_tips_Star	恭喜，升星成功	Ulepszyłeś o jedną gwiazdę.	0
Common.Other.GlobalPrompt.TouchGoldRewardBuff_1	购买原石6折优惠	Kamień: 40% zniżki	0
Common.Other.GlobalPrompt.TouchGoldRewardBuff_2	点金积分翻倍效果	Midas: Podwójna nagroda	0
Common.Other.GlobalPrompt.TouchGold_Content	您昨天未使用的原石已折算为%s积分，请领取附件。	Wczorajsze kamienie stanowią %s punktów. Proszę pobrać załącznik.	0
Common.Other.GlobalPrompt.TouchGold_PointMsg	点金积分+%s	Punkty Midasa +%s	0
Common.Other.GlobalPrompt.TouchGold_Sender	系统	System	0
Common.Other.GlobalPrompt.TouchGold_Title	原石回收通知	Powiadomienie o odzyskiwaniu Kamienia	0
Common.Other.GlobalPrompt.TunableTip_special	#C(#E87D22)【双十一狂欢】#n玩家#C(#00FF00)%s#n在双十一轮盘中获得了#Z(%s,%s)，真是羡煞旁人。	#C(#E87D22)["11 11"]#n#C(#00FF00)%s#n otrzymał #Z(%s,%s) w Kole "11 11"!	0
Common.Other.GlobalPrompt.TunableTip_special_RMB	#C(#E87D22)【双十一狂欢】#n玩家#C(#00FF00)%s#n在双十一轮盘中获得了%s奖励神石，真是羡煞旁人。	#C(#E87D22)["11 11"]#n#C(#00FF00)%s#n otrzymał %s Diamentów Podarunkowych!	0
Common.Other.GlobalPrompt.TurnTableEnd	全民转转乐活动已结束，已返还投入%s神石	Event loterii zakończył się. Zwrócono %s Diamentów.	0
Common.Other.GlobalPrompt.TurnTableRewardItem_TIPS	恭喜#C(#00FF00)%s#n在全民转转乐中获得了#Z(%s,%s)	#C(#00FF00)%s#n otrzymał #Z(%s,%s) w Kasynie.	0
Common.Other.GlobalPrompt.TurnTableRewardRMB_TIPS	#C(#00FF00)%s#n在全民转转乐中小手一挥，带走了#C(#E87D22)%s神石#n	#C(#00FF00)%s#n otrzymał #C(#E87D22)%s Diamentów#n w Kasynie.	0
Common.Other.GlobalPrompt.TwelvePalace_AskForHelp_Tips	#C(#EE7600)【勇闯十二宫】#n#C(#FFFFFF)#C(#00FF00)%s#n玩家在十二宫门口召集英勇战士，欲闯宫夺宝，此等美事怎能错过？  #C(#00ff00)#U#A(#K(help12Palace, %s))立即协助#n#n#n	#C(#EE7600)[Łamanie Zodiaku]#n#C(#FFFFFF)#C(#00FF00)%s#n wzywa wojowników do złamania zodiaku i grabieży . Wchodzisz w to? #C(#00ff00)#U#A(#K(help12Palace, %s))Pomóż teraz#n#n#n	0
Common.Other.GlobalPrompt.TwelvePalace_Awrad_Tips	闯宫成功，获得#Z(%s,%s)	Złamano Zodiak! Zdobyłeś #Z(%s,%s)	0
Common.Other.GlobalPrompt.TwelvePalace_HelpAlready_Tips	已协助过此场闯宫	Przydział na łamanie Zodiaku wyczerpany.	0
Common.Other.GlobalPrompt.TwelvePalace_HelpAwrad_Tips	协助闯宫成功，获得#Z(%s,%s)	Pomogłeś złamać Zodiak! Otrzymałeś #Z(%s,%s).	0
Common.Other.GlobalPrompt.TwelvePalace_HelpFull_Tips	协助人数已满	Lista pomocników pełna.	0
Common.Other.GlobalPrompt.TwelvePalace_HelpNoAwrad_Tip	协助闯宫成功，今日协助奖励次数已用尽	Pomogłeś złamać Zodiak! Wykorzystałeś przydział pomocy na dzisiaj.	0
Common.Other.GlobalPrompt.TwelvePalace_HelpOver_Tips	此次闯宫已结束	To Łamanie Zodiaku dobiegło końca.	0
Common.Other.GlobalPrompt.TwelvePalace_Helpself_Tips	不可协助自己	Nie możesz pomóc sam sobie.	0
Common.Other.GlobalPrompt.UNION_ACT_CANT_QUIT	在20:00-22:00期间，无法退出公会！	Pomiędzy 20:00-22:00 nie można wyjść z gildii.	0
Common.Other.GlobalPrompt.UNION_APPLY_ERROR	对方已撤销公会申请。	Dane aplikacji przeciwnika są nieprawidłowe.	0
Common.Other.GlobalPrompt.UNION_CANT_USE_ITEM	您没有公会，不能使用该道具	Nie należysz go gildii, więc nie możesz użyć tego przedmiotu.	0
Common.Other.GlobalPrompt.UNION_CHANGE_NAME_MAIL	会长#C(#66FF00)%s#n已经更改公会名为#C(#FFFF00)%s#n，请大家继续努力，共同建设公会	Lider Gildii #C(#66FF00)%s#n zmienił nazwę Gildii na #C(#FFFF00)%s#n.	0
Common.Other.GlobalPrompt.UNION_CHANGE_NAME_SENDER	系统	System	0
Common.Other.GlobalPrompt.UNION_CHANGE_NAME_TITLE	【公会改名】系统通知	[Zmiana nazwy Gildii] Ogłoszenie	0
Common.Other.GlobalPrompt.UNION_CLEAR_JOIN_CD	现在您可以申请公会，请申请吧	Możesz aplikować, by dołączyć do Gildii.Aplikuj!	0
Common.Other.GlobalPrompt.UNION_CREATE_NO_NAME_PROMPT	请输入公会名称	Wprowadź nazwę gildii.	0
Common.Other.GlobalPrompt.UNION_CREATE_NO_RMB_PROMPT	神石不足	Zbyt mało Diamentów!	0
Common.Other.GlobalPrompt.UNION_CREATE_SUCCESS_PROMPT	恭喜你成功创建了公会，快前往邀请朋友加入吧。	Gratulacje! Stworzyłeś nową Gildię. Zaproś znajomych!	0
Common.Other.GlobalPrompt.UNION_DONATE_MSG	#C(#FEFB00)%s#n一掷千金，捐献了#C(#FEFB00)%s#n神石，公会资源增加#C(#00FF00)%s#n，个人贡献增加#C(#00FF00)%s#n	#C(#FEFB00)%s#n z wielką radościa, złożył datek z diamentów #C(#FEFB00)%s#n, żródło  gildii #C(#00FF00)%s#n oraz osobisty zysk #C(#00FF00)%s#n wzrosły.	0
Common.Other.GlobalPrompt.UNION_EXPLORE_GET_RESOURE_PROMPT	领取成功，获得战俘贡献的公会资源#C(#00FF00)%s#n	Otrzymałeś środki gildii od niewolnika: #C(#00FF00)%s#n	0
Common.Other.GlobalPrompt.UNION_EXPLORE_GET_TREASURE_PROMPT	您挖出一个宝箱，获得#Z(%s,%s)，高兴的前进了#C(#00FF00)%s#n米	Wykopałeś skrzynię#Z(%s,%s). Posuwasz się #C(#00FF00)%s#n metrów do przodu.	0
Common.Other.GlobalPrompt.UNION_EXPLORE_MAX_METER_PROMPT	您已深入魔域顶点，无法前进了	Dotarłeś na samą górę, nie możesz iść dalej.	0
Common.Other.GlobalPrompt.UNION_EXPLORE_MIN_METER_PROMPT	您已在魔域入口，不用再后退了	Stoisz już w wejściu. Nie możesz zawrócić.	0
