dragonId	position	grade	needDragonSoul	needPreBallData	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce
4	2	35	116820	(1,35)	0	0	0	3138	0	0	0	0	0	0	0	0	0	0	0
4	3	1	3190	(2,1)	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
4	3	2	4350	(2,2)	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0
4	3	3	5510	(2,3)	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0
4	3	4	6670	(2,4)	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0
4	3	5	7830	(2,5)	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
4	3	6	8990	(2,6)	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0
4	3	7	10150	(2,7)	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0
4	3	8	11310	(2,8)	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0
4	3	9	12470	(2,9)	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0
4	3	10	14065	(2,10)	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0
4	3	11	16385	(2,11)	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0
4	3	12	18705	(2,12)	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0
4	3	13	21025	(2,13)	0	0	0	0	832	0	0	0	0	0	0	0	0	0	0
4	3	14	23345	(2,14)	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0
4	3	15	26970	(2,15)	0	0	0	0	995	0	0	0	0	0	0	0	0	0	0
4	3	16	32770	(2,16)	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0
4	3	17	38570	(2,17)	0	0	0	0	1167	0	0	0	0	0	0	0	0	0	0
4	3	18	44370	(2,18)	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0
4	3	19	50170	(2,19)	0	0	0	0	1349	0	0	0	0	0	0	0	0	0	0
4	3	20	55970	(2,20)	0	0	0	0	1443	0	0	0	0	0	0	0	0	0	0
4	3	21	61320	(2,21)	0	0	0	0	1540	0	0	0	0	0	0	0	0	0	0
4	3	22	65320	(2,22)	0	0	0	0	1639	0	0	0	0	0	0	0	0	0	0
4	3	23	69320	(2,23)	0	0	0	0	1740	0	0	0	0	0	0	0	0	0	0
4	3	24	73320	(2,24)	0	0	0	0	1844	0	0	0	0	0	0	0	0	0	0
4	3	25	77320	(2,25)	0	0	0	0	1950	0	0	0	0	0	0	0	0	0	0
4	3	26	81320	(2,26)	0	0	0	0	2058	0	0	0	0	0	0	0	0	0	0
4	3	27	85320	(2,27)	0	0	0	0	2169	0	0	0	0	0	0	0	0	0	0
4	3	28	89320	(2,28)	0	0	0	0	2282	0	0	0	0	0	0	0	0	0	0
4	3	29	93320	(2,29)	0	0	0	0	2397	0	0	0	0	0	0	0	0	0	0
4	3	30	97320	(2,30)	0	0	0	0	2515	0	0	0	0	0	0	0	0	0	0
4	3	31	101320	(2,31)	0	0	0	0	2635	0	0	0	0	0	0	0	0	0	0
4	3	32	105320	(2,32)	0	0	0	0	2757	0	0	0	0	0	0	0	0	0	0
4	3	33	109320	(2,33)	0	0	0	0	2882	0	0	0	0	0	0	0	0	0	0
4	3	34	113320	(2,34)	0	0	0	0	3009	0	0	0	0	0	0	0	0	0	0
4	3	35	117320	(2,35)	0	0	0	0	3138	0	0	0	0	0	0	0	0	0	0
4	4	1	3335	(3,1)	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0
4	4	2	4495	(3,2)	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0
4	4	3	5655	(3,3)	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0
4	4	4	6815	(3,4)	0	0	0	0	0	0	214	0	0	0	0	0	0	0	0
4	4	5	7975	(3,5)	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0
4	4	6	9135	(3,6)	0	0	0	0	0	0	335	0	0	0	0	0	0	0	0
4	4	7	10295	(3,7)	0	0	0	0	0	0	399	0	0	0	0	0	0	0	0
4	4	8	11455	(3,8)	0	0	0	0	0	0	465	0	0	0	0	0	0	0	0
4	4	9	12615	(3,9)	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0
4	4	10	14355	(3,10)	0	0	0	0	0	0	605	0	0	0	0	0	0	0	0
4	4	11	16675	(3,11)	0	0	0	0	0	0	678	0	0	0	0	0	0	0	0
4	4	12	18995	(3,12)	0	0	0	0	0	0	754	0	0	0	0	0	0	0	0
4	4	13	21315	(3,13)	0	0	0	0	0	0	832	0	0	0	0	0	0	0	0
4	4	14	23635	(3,14)	0	0	0	0	0	0	912	0	0	0	0	0	0	0	0
4	4	15	27695	(3,15)	0	0	0	0	0	0	995	0	0	0	0	0	0	0	0
4	4	16	33495	(3,16)	0	0	0	0	0	0	1080	0	0	0	0	0	0	0	0
4	4	17	39295	(3,17)	0	0	0	0	0	0	1167	0	0	0	0	0	0	0	0
4	4	18	45095	(3,18)	0	0	0	0	0	0	1257	0	0	0	0	0	0	0	0
4	4	19	50895	(3,19)	0	0	0	0	0	0	1349	0	0	0	0	0	0	0	0
4	4	20	56695	(3,20)	0	0	0	0	0	0	1443	0	0	0	0	0	0	0	0
4	4	21	61820	(3,21)	0	0	0	0	0	0	1540	0	0	0	0	0	0	0	0
4	4	22	65820	(3,22)	0	0	0	0	0	0	1639	0	0	0	0	0	0	0	0
4	4	23	69820	(3,23)	0	0	0	0	0	0	1740	0	0	0	0	0	0	0	0
4	4	24	73820	(3,24)	0	0	0	0	0	0	1844	0	0	0	0	0	0	0	0
4	4	25	77820	(3,25)	0	0	0	0	0	0	1950	0	0	0	0	0	0	0	0
4	4	26	81820	(3,26)	0	0	0	0	0	0	2058	0	0	0	0	0	0	0	0
4	4	27	85820	(3,27)	0	0	0	0	0	0	2169	0	0	0	0	0	0	0	0
4	4	28	89820	(3,28)	0	0	0	0	0	0	2282	0	0	0	0	0	0	0	0
4	4	29	93820	(3,29)	0	0	0	0	0	0	2397	0	0	0	0	0	0	0	0
4	4	30	97820	(3,30)	0	0	0	0	0	0	2515	0	0	0	0	0	0	0	0
4	4	31	101820	(3,31)	0	0	0	0	0	0	2635	0	0	0	0	0	0	0	0
4	4	32	105820	(3,32)	0	0	0	0	0	0	2757	0	0	0	0	0	0	0	0
4	4	33	109820	(3,33)	0	0	0	0	0	0	2882	0	0	0	0	0	0	0	0
4	4	34	113820	(3,34)	0	0	0	0	0	0	3009	0	0	0	0	0	0	0	0
4	4	35	117820	(3,35)	0	0	0	0	0	0	3138	0	0	0	0	0	0	0	0
4	5	1	3480	(4,1)	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0
4	5	2	4640	(4,2)	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0
4	5	3	5800	(4,3)	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0
4	5	4	6960	(4,4)	0	0	0	0	0	0	0	0	214	0	0	0	0	0	0
4	5	5	8120	(4,5)	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0
4	5	6	9280	(4,6)	0	0	0	0	0	0	0	0	335	0	0	0	0	0	0
4	5	7	10440	(4,7)	0	0	0	0	0	0	0	0	399	0	0	0	0	0	0
4	5	8	11600	(4,8)	0	0	0	0	0	0	0	0	465	0	0	0	0	0	0
4	5	9	12760	(4,9)	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0
4	5	10	14645	(4,10)	0	0	0	0	0	0	0	0	605	0	0	0	0	0	0
4	5	11	16965	(4,11)	0	0	0	0	0	0	0	0	678	0	0	0	0	0	0
4	5	12	19285	(4,12)	0	0	0	0	0	0	0	0	754	0	0	0	0	0	0
4	5	13	21605	(4,13)	0	0	0	0	0	0	0	0	832	0	0	0	0	0	0
4	5	14	23925	(4,14)	0	0	0	0	0	0	0	0	912	0	0	0	0	0	0
4	5	15	28420	(4,15)	0	0	0	0	0	0	0	0	995	0	0	0	0	0	0
4	5	16	34220	(4,16)	0	0	0	0	0	0	0	0	1080	0	0	0	0	0	0
4	5	17	40020	(4,17)	0	0	0	0	0	0	0	0	1167	0	0	0	0	0	0
4	5	18	45820	(4,18)	0	0	0	0	0	0	0	0	1257	0	0	0	0	0	0
4	5	19	51620	(4,19)	0	0	0	0	0	0	0	0	1349	0	0	0	0	0	0
4	5	20	57420	(4,20)	0	0	0	0	0	0	0	0	1443	0	0	0	0	0	0
4	5	21	62320	(4,21)	0	0	0	0	0	0	0	0	1540	0	0	0	0	0	0
4	5	22	66320	(4,22)	0	0	0	0	0	0	0	0	1639	0	0	0	0	0	0
4	5	23	70320	(4,23)	0	0	0	0	0	0	0	0	1740	0	0	0	0	0	0
4	5	24	74320	(4,24)	0	0	0	0	0	0	0	0	1844	0	0	0	0	0	0
4	5	25	78320	(4,25)	0	0	0	0	0	0	0	0	1950	0	0	0	0	0	0
4	5	26	82320	(4,26)	0	0	0	0	0	0	0	0	2058	0	0	0	0	0	0
4	5	27	86320	(4,27)	0	0	0	0	0	0	0	0	2169	0	0	0	0	0	0
4	5	28	90320	(4,28)	0	0	0	0	0	0	0	0	2282	0	0	0	0	0	0
4	5	29	94320	(4,29)	0	0	0	0	0	0	0	0	2397	0	0	0	0	0	0
4	5	30	98320	(4,30)	0	0	0	0	0	0	0	0	2515	0	0	0	0	0	0
4	5	31	102320	(4,31)	0	0	0	0	0	0	0	0	2635	0	0	0	0	0	0
4	5	32	106320	(4,32)	0	0	0	0	0	0	0	0	2757	0	0	0	0	0	0
4	5	33	110320	(4,33)	0	0	0	0	0	0	0	0	2882	0	0	0	0	0	0
4	5	34	114320	(4,34)	0	0	0	0	0	0	0	0	3009	0	0	0	0	0	0
4	5	35	118320	(4,35)	0	0	0	0	0	0	0	0	3138	0	0	0	0	0	0
4	6	1	3625	(5,1)	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0
4	6	2	4785	(5,2)	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0
4	6	3	5945	(5,3)	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0
4	6	4	7105	(5,4)	0	0	0	0	0	0	0	214	0	0	0	0	0	0	0
4	6	5	8265	(5,5)	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0
4	6	6	9425	(5,6)	0	0	0	0	0	0	0	335	0	0	0	0	0	0	0
4	6	7	10585	(5,7)	0	0	0	0	0	0	0	399	0	0	0	0	0	0	0
4	6	8	11745	(5,8)	0	0	0	0	0	0	0	465	0	0	0	0	0	0	0
4	6	9	12905	(5,9)	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0
4	6	10	14935	(5,10)	0	0	0	0	0	0	0	605	0	0	0	0	0	0	0
4	6	11	17255	(5,11)	0	0	0	0	0	0	0	678	0	0	0	0	0	0	0
4	6	12	19575	(5,12)	0	0	0	0	0	0	0	754	0	0	0	0	0	0	0
4	6	13	21895	(5,13)	0	0	0	0	0	0	0	832	0	0	0	0	0	0	0
4	6	14	24215	(5,14)	0	0	0	0	0	0	0	912	0	0	0	0	0	0	0
4	6	15	29145	(5,15)	0	0	0	0	0	0	0	995	0	0	0	0	0	0	0
4	6	16	34945	(5,16)	0	0	0	0	0	0	0	1080	0	0	0	0	0	0	0
4	6	17	40745	(5,17)	0	0	0	0	0	0	0	1167	0	0	0	0	0	0	0
4	6	18	46545	(5,18)	0	0	0	0	0	0	0	1257	0	0	0	0	0	0	0
4	6	19	52345	(5,19)	0	0	0	0	0	0	0	1349	0	0	0	0	0	0	0
4	6	20	58145	(5,20)	0	0	0	0	0	0	0	1443	0	0	0	0	0	0	0
4	6	21	62820	(5,21)	0	0	0	0	0	0	0	1540	0	0	0	0	0	0	0
4	6	22	66820	(5,22)	0	0	0	0	0	0	0	1639	0	0	0	0	0	0	0
4	6	23	70820	(5,23)	0	0	0	0	0	0	0	1740	0	0	0	0	0	0	0
4	6	24	74820	(5,24)	0	0	0	0	0	0	0	1844	0	0	0	0	0	0	0
4	6	25	78820	(5,25)	0	0	0	0	0	0	0	1950	0	0	0	0	0	0	0
4	6	26	82820	(5,26)	0	0	0	0	0	0	0	2058	0	0	0	0	0	0	0
4	6	27	86820	(5,27)	0	0	0	0	0	0	0	2169	0	0	0	0	0	0	0
4	6	28	90820	(5,28)	0	0	0	0	0	0	0	2282	0	0	0	0	0	0	0
4	6	29	94820	(5,29)	0	0	0	0	0	0	0	2397	0	0	0	0	0	0	0
4	6	30	98820	(5,30)	0	0	0	0	0	0	0	2515	0	0	0	0	0	0	0
4	6	31	102820	(5,31)	0	0	0	0	0	0	0	2635	0	0	0	0	0	0	0
4	6	32	106820	(5,32)	0	0	0	0	0	0	0	2757	0	0	0	0	0	0	0
4	6	33	110820	(5,33)	0	0	0	0	0	0	0	2882	0	0	0	0	0	0	0
4	6	34	114820	(5,34)	0	0	0	0	0	0	0	3009	0	0	0	0	0	0	0
4	6	35	118820	(5,35)	0	0	0	0	0	0	0	3138	0	0	0	0	0	0	0
4	7	1	3770	(6,1)	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0
4	7	2	4930	(6,2)	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0
4	7	3	6090	(6,3)	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0
4	7	4	7250	(6,4)	0	0	0	0	0	0	0	0	0	0	0	214	0	0	0
4	7	5	8410	(6,5)	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0
4	7	6	9570	(6,6)	0	0	0	0	0	0	0	0	0	0	0	335	0	0	0
4	7	7	10730	(6,7)	0	0	0	0	0	0	0	0	0	0	0	399	0	0	0
4	7	8	11890	(6,8)	0	0	0	0	0	0	0	0	0	0	0	465	0	0	0
4	7	9	13050	(6,9)	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0
4	7	10	15225	(6,10)	0	0	0	0	0	0	0	0	0	0	0	605	0	0	0
4	7	11	17545	(6,11)	0	0	0	0	0	0	0	0	0	0	0	678	0	0	0
4	7	12	19865	(6,12)	0	0	0	0	0	0	0	0	0	0	0	754	0	0	0
4	7	13	22185	(6,13)	0	0	0	0	0	0	0	0	0	0	0	832	0	0	0
4	7	14	24505	(6,14)	0	0	0	0	0	0	0	0	0	0	0	912	0	0	0
4	7	15	29870	(6,15)	0	0	0	0	0	0	0	0	0	0	0	995	0	0	0
4	7	16	35670	(6,16)	0	0	0	0	0	0	0	0	0	0	0	1080	0	0	0
4	7	17	41470	(6,17)	0	0	0	0	0	0	0	0	0	0	0	1167	0	0	0
4	7	18	47270	(6,18)	0	0	0	0	0	0	0	0	0	0	0	1257	0	0	0
4	7	19	53070	(6,19)	0	0	0	0	0	0	0	0	0	0	0	1349	0	0	0
4	7	20	58870	(6,20)	0	0	0	0	0	0	0	0	0	0	0	1443	0	0	0
4	7	21	63320	(6,21)	0	0	0	0	0	0	0	0	0	0	0	1540	0	0	0
4	7	22	67320	(6,22)	0	0	0	0	0	0	0	0	0	0	0	1639	0	0	0
4	7	23	71320	(6,23)	0	0	0	0	0	0	0	0	0	0	0	1740	0	0	0
4	7	24	75320	(6,24)	0	0	0	0	0	0	0	0	0	0	0	1844	0	0	0
4	7	25	79320	(6,25)	0	0	0	0	0	0	0	0	0	0	0	1950	0	0	0
4	7	26	83320	(6,26)	0	0	0	0	0	0	0	0	0	0	0	2058	0	0	0
4	7	27	87320	(6,27)	0	0	0	0	0	0	0	0	0	0	0	2169	0	0	0
4	7	28	91320	(6,28)	0	0	0	0	0	0	0	0	0	0	0	2282	0	0	0
4	7	29	95320	(6,29)	0	0	0	0	0	0	0	0	0	0	0	2397	0	0	0
4	7	30	99320	(6,30)	0	0	0	0	0	0	0	0	0	0	0	2515	0	0	0
4	7	31	103320	(6,31)	0	0	0	0	0	0	0	0	0	0	0	2635	0	0	0
4	7	32	107320	(6,32)	0	0	0	0	0	0	0	0	0	0	0	2757	0	0	0
4	7	33	111320	(6,33)	0	0	0	0	0	0	0	0	0	0	0	2882	0	0	0
4	7	34	115320	(6,34)	0	0	0	0	0	0	0	0	0	0	0	3009	0	0	0
4	7	35	119320	(6,35)	0	0	0	0	0	0	0	0	0	0	0	3138	0	0	0
4	8	1	3915	(7,1)	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0
4	8	2	5075	(7,2)	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0
4	8	3	6235	(7,3)	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0
4	8	4	7395	(7,4)	0	0	0	0	0	0	0	0	0	0	0	0	214	0	0
4	8	5	8555	(7,5)	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0
4	8	6	9715	(7,6)	0	0	0	0	0	0	0	0	0	0	0	0	335	0	0
4	8	7	10875	(7,7)	0	0	0	0	0	0	0	0	0	0	0	0	399	0	0
4	8	8	12035	(7,8)	0	0	0	0	0	0	0	0	0	0	0	0	465	0	0
4	8	9	13195	(7,9)	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0
4	8	10	15515	(7,10)	0	0	0	0	0	0	0	0	0	0	0	0	605	0	0
4	8	11	17835	(7,11)	0	0	0	0	0	0	0	0	0	0	0	0	678	0	0
4	8	12	20155	(7,12)	0	0	0	0	0	0	0	0	0	0	0	0	754	0	0
4	8	13	22475	(7,13)	0	0	0	0	0	0	0	0	0	0	0	0	832	0	0
4	8	14	24795	(7,14)	0	0	0	0	0	0	0	0	0	0	0	0	912	0	0
4	8	15	30595	(7,15)	0	0	0	0	0	0	0	0	0	0	0	0	995	0	0
4	8	16	36395	(7,16)	0	0	0	0	0	0	0	0	0	0	0	0	1080	0	0
4	8	17	42195	(7,17)	0	0	0	0	0	0	0	0	0	0	0	0	1167	0	0
4	8	18	47995	(7,18)	0	0	0	0	0	0	0	0	0	0	0	0	1257	0	0
4	8	19	53795	(7,19)	0	0	0	0	0	0	0	0	0	0	0	0	1349	0	0
4	8	20	59595	(7,20)	0	0	0	0	0	0	0	0	0	0	0	0	1443	0	0
4	8	21	63820	(7,21)	0	0	0	0	0	0	0	0	0	0	0	0	1540	0	0
4	8	22	67820	(7,22)	0	0	0	0	0	0	0	0	0	0	0	0	1639	0	0
4	8	23	71820	(7,23)	0	0	0	0	0	0	0	0	0	0	0	0	1740	0	0
4	8	24	75820	(7,24)	0	0	0	0	0	0	0	0	0	0	0	0	1844	0	0
4	8	25	79820	(7,25)	0	0	0	0	0	0	0	0	0	0	0	0	1950	0	0
4	8	26	83820	(7,26)	0	0	0	0	0	0	0	0	0	0	0	0	2058	0	0
4	8	27	87820	(7,27)	0	0	0	0	0	0	0	0	0	0	0	0	2169	0	0
4	8	28	91820	(7,28)	0	0	0	0	0	0	0	0	0	0	0	0	2282	0	0
4	8	29	95820	(7,29)	0	0	0	0	0	0	0	0	0	0	0	0	2397	0	0
4	8	30	99820	(7,30)	0	0	0	0	0	0	0	0	0	0	0	0	2515	0	0
4	8	31	103820	(7,31)	0	0	0	0	0	0	0	0	0	0	0	0	2635	0	0
4	8	32	107820	(7,32)	0	0	0	0	0	0	0	0	0	0	0	0	2757	0	0
4	8	33	111820	(7,33)	0	0	0	0	0	0	0	0	0	0	0	0	2882	0	0
4	8	34	115820	(7,34)	0	0	0	0	0	0	0	0	0	0	0	0	3009	0	0
4	8	35	119820	(7,35)	0	0	0	0	0	0	0	0	0	0	0	0	3138	0	0
5	1	1	3200		150	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	2	4480	(8,1)	306	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	3	5760	(8,2)	471	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	4	7040	(8,3)	642	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	5	8320	(8,4)	819	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	6	9600	(8,5)	1005	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	7	10880	(8,6)	1197	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	8	12160	(8,7)	1395	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	9	13440	(8,8)	1602	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	10	14880	(8,9)	1815	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	11	17440	(8,10)	2034	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	12	20000	(8,11)	2262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	13	22560	(8,12)	2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	14	25120	(8,13)	2736	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	15	28160	(8,14)	2985	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	16	34560	(8,15)	3240	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	17	40960	(8,16)	3501	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	18	47360	(8,17)	3771	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	19	53760	(8,18)	4047	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	20	60160	(8,19)	4329	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	21	66560	(8,20)	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	22	70560	(8,21)	4917	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	23	74560	(8,22)	5220	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	24	78560	(8,23)	5532	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	25	82560	(8,24)	5850	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	26	86560	(8,25)	6174	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	27	90560	(8,26)	6507	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	28	94560	(8,27)	6846	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	29	98560	(8,28)	7191	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	30	102560	(8,29)	7545	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	31	106560	(8,30)	7905	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	32	110560	(8,31)	8271	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	33	114560	(8,32)	8646	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	34	118560	(8,33)	9027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	1	35	122560	(8,34)	9414	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	2	1	3360	(1,1)	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0
5	2	2	4640	(1,2)	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0
5	2	3	5920	(1,3)	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0
5	2	4	7200	(1,4)	0	0	0	214	0	0	0	0	0	0	0	0	0	0	0
5	2	5	8480	(1,5)	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0
5	2	6	9760	(1,6)	0	0	0	335	0	0	0	0	0	0	0	0	0	0	0
5	2	7	11040	(1,7)	0	0	0	399	0	0	0	0	0	0	0	0	0	0	0
5	2	8	12320	(1,8)	0	0	0	465	0	0	0	0	0	0	0	0	0	0	0
5	2	9	13600	(1,9)	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0
5	2	10	15200	(1,10)	0	0	0	605	0	0	0	0	0	0	0	0	0	0	0
5	2	11	17760	(1,11)	0	0	0	678	0	0	0	0	0	0	0	0	0	0	0
5	2	12	20320	(1,12)	0	0	0	754	0	0	0	0	0	0	0	0	0	0	0
5	2	13	22880	(1,13)	0	0	0	832	0	0	0	0	0	0	0	0	0	0	0
5	2	14	25440	(1,14)	0	0	0	912	0	0	0	0	0	0	0	0	0	0	0
5	2	15	28960	(1,15)	0	0	0	995	0	0	0	0	0	0	0	0	0	0	0
5	2	16	35360	(1,16)	0	0	0	1080	0	0	0	0	0	0	0	0	0	0	0
5	2	17	41760	(1,17)	0	0	0	1167	0	0	0	0	0	0	0	0	0	0	0
5	2	18	48160	(1,18)	0	0	0	1257	0	0	0	0	0	0	0	0	0	0	0
5	2	19	54560	(1,19)	0	0	0	1349	0	0	0	0	0	0	0	0	0	0	0
5	2	20	60960	(1,20)	0	0	0	1443	0	0	0	0	0	0	0	0	0	0	0
5	2	21	67060	(1,21)	0	0	0	1540	0	0	0	0	0	0	0	0	0	0	0
5	2	22	71060	(1,22)	0	0	0	1639	0	0	0	0	0	0	0	0	0	0	0
5	2	23	75060	(1,23)	0	0	0	1740	0	0	0	0	0	0	0	0	0	0	0
5	2	24	79060	(1,24)	0	0	0	1844	0	0	0	0	0	0	0	0	0	0	0
5	2	25	83060	(1,25)	0	0	0	1950	0	0	0	0	0	0	0	0	0	0	0
5	2	26	87060	(1,26)	0	0	0	2058	0	0	0	0	0	0	0	0	0	0	0
5	2	27	91060	(1,27)	0	0	0	2169	0	0	0	0	0	0	0	0	0	0	0
5	2	28	95060	(1,28)	0	0	0	2282	0	0	0	0	0	0	0	0	0	0	0
5	2	29	99060	(1,29)	0	0	0	2397	0	0	0	0	0	0	0	0	0	0	0
5	2	30	103060	(1,30)	0	0	0	2515	0	0	0	0	0	0	0	0	0	0	0
5	2	31	107060	(1,31)	0	0	0	2635	0	0	0	0	0	0	0	0	0	0	0
5	2	32	111060	(1,32)	0	0	0	2757	0	0	0	0	0	0	0	0	0	0	0
5	2	33	115060	(1,33)	0	0	0	2882	0	0	0	0	0	0	0	0	0	0	0
5	2	34	119060	(1,34)	0	0	0	3009	0	0	0	0	0	0	0	0	0	0	0
5	2	35	123060	(1,35)	0	0	0	3138	0	0	0	0	0	0	0	0	0	0	0
5	3	1	3520	(2,1)	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0
5	3	2	4800	(2,2)	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0
5	3	3	6080	(2,3)	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0
5	3	4	7360	(2,4)	0	0	0	0	214	0	0	0	0	0	0	0	0	0	0
5	3	5	8640	(2,5)	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0
5	3	6	9920	(2,6)	0	0	0	0	335	0	0	0	0	0	0	0	0	0	0
5	3	7	11200	(2,7)	0	0	0	0	399	0	0	0	0	0	0	0	0	0	0
5	3	8	12480	(2,8)	0	0	0	0	465	0	0	0	0	0	0	0	0	0	0
5	3	9	13760	(2,9)	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0
5	3	10	15520	(2,10)	0	0	0	0	605	0	0	0	0	0	0	0	0	0	0
5	3	11	18080	(2,11)	0	0	0	0	678	0	0	0	0	0	0	0	0	0	0
5	3	12	20640	(2,12)	0	0	0	0	754	0	0	0	0	0	0	0	0	0	0
5	3	13	23200	(2,13)	0	0	0	0	832	0	0	0	0	0	0	0	0	0	0
5	3	14	25760	(2,14)	0	0	0	0	912	0	0	0	0	0	0	0	0	0	0
5	3	15	29760	(2,15)	0	0	0	0	995	0	0	0	0	0	0	0	0	0	0
5	3	16	36160	(2,16)	0	0	0	0	1080	0	0	0	0	0	0	0	0	0	0
5	3	17	42560	(2,17)	0	0	0	0	1167	0	0	0	0	0	0	0	0	0	0
5	3	18	48960	(2,18)	0	0	0	0	1257	0	0	0	0	0	0	0	0	0	0
5	3	19	55360	(2,19)	0	0	0	0	1349	0	0	0	0	0	0	0	0	0	0
5	3	20	61760	(2,20)	0	0	0	0	1443	0	0	0	0	0	0	0	0	0	0
5	3	21	67560	(2,21)	0	0	0	0	1540	0	0	0	0	0	0	0	0	0	0
5	3	22	71560	(2,22)	0	0	0	0	1639	0	0	0	0	0	0	0	0	0	0
5	3	23	75560	(2,23)	0	0	0	0	1740	0	0	0	0	0	0	0	0	0	0
5	3	24	79560	(2,24)	0	0	0	0	1844	0	0	0	0	0	0	0	0	0	0
