killCnt	minLevel	maxLevel	rewardMoney	rewardExp	rewardMoney_fcm	rewardExp_fcm
321	100	119	636780	442920	318390	221460
322	100	119	637920	443460	318960	221730
323	100	119	639060	444000	319530	222000
324	100	119	640200	444540	320100	222270
325	100	119	641340	445080	320670	222540
326	100	119	642480	445620	321240	222810
327	100	119	643620	446160	321810	223080
328	100	119	644760	446700	322380	223350
329	100	119	645900	447240	322950	223620
330	100	119	647040	447780	323520	223890
331	100	119	648180	448320	324090	224160
332	100	119	649320	448860	324660	224430
333	100	119	650460	449400	325230	224700
334	100	119	651600	449940	325800	224970
335	100	119	652740	450480	326370	225240
336	100	119	653880	451020	326940	225510
337	100	119	655020	451560	327510	225780
338	100	119	656160	452100	328080	226050
339	100	119	657300	452640	328650	226320
340	100	119	658440	453180	329220	226590
341	100	119	659580	453720	329790	226860
342	100	119	660720	454260	330360	227130
343	100	119	661860	454800	330930	227400
344	100	119	663000	455340	331500	227670
345	100	119	664140	455880	332070	227940
346	100	119	665280	456420	332640	228210
347	100	119	666420	456960	333210	228480
348	100	119	667560	457500	333780	228750
349	100	119	668700	458040	334350	229020
350	100	119	669840	458580	334920	229290
351	100	119	670980	459120	335490	229560
352	100	119	672120	459660	336060	229830
353	100	119	673260	460200	336630	230100
354	100	119	674400	460740	337200	230370
355	100	119	675540	461280	337770	230640
356	100	119	676680	461820	338340	230910
357	100	119	677820	462360	338910	231180
358	100	119	678960	462900	339480	231450
359	100	119	680100	463440	340050	231720
360	100	119	681240	463980	340620	231990
361	100	119	682380	464520	341190	232260
362	100	119	683520	465060	341760	232530
363	100	119	684660	465600	342330	232800
364	100	119	685800	466140	342900	233070
365	100	119	686940	466680	343470	233340
366	100	119	688080	467220	344040	233610
367	100	119	689220	467760	344610	233880
368	100	119	690360	468300	345180	234150
369	100	119	691500	468840	345750	234420
370	100	119	692640	469380	346320	234690
371	100	119	693780	469920	346890	234960
372	100	119	694920	470460	347460	235230
373	100	119	696060	471000	348030	235500
374	100	119	697200	471540	348600	235770
375	100	119	698340	472080	349170	236040
376	100	119	699480	472620	349740	236310
377	100	119	700620	473160	350310	236580
378	100	119	701760	473700	350880	236850
379	100	119	702900	474240	351450	237120
380	100	119	704040	474780	352020	237390
381	100	119	705180	475320	352590	237660
382	100	119	706320	475860	353160	237930
383	100	119	707460	476400	353730	238200
384	100	119	708600	476940	354300	238470
385	100	119	709740	477480	354870	238740
386	100	119	710880	478020	355440	239010
387	100	119	712020	478560	356010	239280
388	100	119	713160	479100	356580	239550
389	100	119	714300	479640	357150	239820
390	100	119	715440	480180	357720	240090
391	100	119	716580	480720	358290	240360
392	100	119	717720	481260	358860	240630
393	100	119	718860	481800	359430	240900
394	100	119	720000	482340	360000	241170
395	100	119	721140	482880	360570	241440
396	100	119	722280	483420	361140	241710
397	100	119	723420	483960	361710	241980
398	100	119	724560	484500	362280	242250
399	100	119	725700	485040	362850	242520
400	100	119	726840	485580	363420	242790
401	100	119	727980	486120	363990	243060
402	100	119	729120	486660	364560	243330
403	100	119	730260	487200	365130	243600
404	100	119	731400	487740	365700	243870
405	100	119	732540	488280	366270	244140
406	100	119	733680	488820	366840	244410
407	100	119	734820	489360	367410	244680
408	100	119	735960	489900	367980	244950
409	100	119	737100	490440	368550	245220
410	100	119	738240	490980	369120	245490
411	100	119	739380	491520	369690	245760
412	100	119	740520	492060	370260	246030
413	100	119	741660	492600	370830	246300
414	100	119	742800	493140	371400	246570
415	100	119	743940	493680	371970	246840
416	100	119	745080	494220	372540	247110
417	100	119	746220	494760	373110	247380
418	100	119	747360	495300	373680	247650
419	100	119	748500	495840	374250	247920
420	100	119	749640	496380	374820	248190
421	100	119	750780	496920	375390	248460
422	100	119	751920	497460	375960	248730
423	100	119	753060	498000	376530	249000
424	100	119	754200	498540	377100	249270
425	100	119	755340	499080	377670	249540
426	100	119	756480	499620	378240	249810
427	100	119	757620	500160	378810	250080
428	100	119	758760	500700	379380	250350
429	100	119	759900	501240	379950	250620
430	100	119	761040	501780	380520	250890
431	100	119	762180	502320	381090	251160
432	100	119	763320	502860	381660	251430
433	100	119	764460	503400	382230	251700
434	100	119	765600	503940	382800	251970
435	100	119	766740	504480	383370	252240
436	100	119	767880	505020	383940	252510
437	100	119	769020	505560	384510	252780
438	100	119	770160	506100	385080	253050
439	100	119	771300	506640	385650	253320
440	100	119	772440	507180	386220	253590
441	100	119	773580	507720	386790	253860
442	100	119	774720	508260	387360	254130
443	100	119	775860	508800	387930	254400
444	100	119	777000	509340	388500	254670
445	100	119	778140	509880	389070	254940
446	100	119	779280	510420	389640	255210
447	100	119	780420	510960	390210	255480
448	100	119	781560	511500	390780	255750
449	100	119	782700	512040	391350	256020
450	100	119	783840	512580	391920	256290
451	100	119	784980	512880	392490	256440
452	100	119	788880	512880	394440	256440
453	100	119	788880	512880	394440	256440
454	100	119	788880	512880	394440	256440
455	100	119	788880	512880	394440	256440
456	100	119	788880	512880	394440	256440
457	100	119	788880	512880	394440	256440
458	100	119	788880	512880	394440	256440
459	100	119	788880	512880	394440	256440
460	100	119	788880	512880	394440	256440
461	100	119	788880	512880	394440	256440
462	100	119	788880	512880	394440	256440
463	100	119	788880	512880	394440	256440
464	100	119	788880	512880	394440	256440
465	100	119	788880	512880	394440	256440
466	100	119	788880	512880	394440	256440
467	100	119	788880	512880	394440	256440
468	100	119	788880	512880	394440	256440
469	100	119	788880	512880	394440	256440
470	100	119	788880	512880	394440	256440
471	100	119	788880	512880	394440	256440
472	100	119	788880	512880	394440	256440
473	100	119	788880	512880	394440	256440
474	100	119	788880	512880	394440	256440
475	100	119	788880	512880	394440	256440
476	100	119	788880	512880	394440	256440
477	100	119	788880	512880	394440	256440
478	100	119	788880	512880	394440	256440
479	100	119	788880	512880	394440	256440
480	100	119	788880	512880	394440	256440
481	100	119	788880	512880	394440	256440
482	100	119	788880	512880	394440	256440
483	100	119	788880	512880	394440	256440
484	100	119	788880	512880	394440	256440
485	100	119	788880	512880	394440	256440
486	100	119	788880	512880	394440	256440
487	100	119	788880	512880	394440	256440
488	100	119	788880	512880	394440	256440
489	100	119	788880	512880	394440	256440
490	100	119	788880	512880	394440	256440
491	100	119	788880	512880	394440	256440
492	100	119	788880	512880	394440	256440
493	100	119	788880	512880	394440	256440
494	100	119	788880	512880	394440	256440
495	100	119	788880	512880	394440	256440
496	100	119	788880	512880	394440	256440
497	100	119	788880	512880	394440	256440
498	100	119	788880	512880	394440	256440
499	100	119	788880	512880	394440	256440
500	100	119	788880	512880	394440	256440
1	120	139	200000	180000	100000	90000
2	120	139	204500	182500	102250	91250
3	120	139	209000	185000	104500	92500
4	120	139	213500	187500	106750	93750
5	120	139	218000	190000	109000	95000
6	120	139	222500	192500	111250	96250
7	120	139	227000	195000	113500	97500
8	120	139	231500	197500	115750	98750
9	120	139	236000	200000	118000	100000
10	120	139	240500	202500	120250	101250
11	120	139	245000	205000	122500	102500
12	120	139	249500	207500	124750	103750
13	120	139	254000	210000	127000	105000
14	120	139	258500	212500	129250	106250
15	120	139	263000	215000	131500	107500
16	120	139	267500	217500	133750	108750
17	120	139	272000	220000	136000	110000
18	120	139	276500	222500	138250	111250
19	120	139	281000	225000	140500	112500
20	120	139	285500	227500	142750	113750
21	120	139	290000	230000	145000	115000
22	120	139	294500	232500	147250	116250
23	120	139	299000	235000	149500	117500
24	120	139	303500	237500	151750	118750
25	120	139	308000	240000	154000	120000
26	120	139	312500	242500	156250	121250
27	120	139	317000	245000	158500	122500
28	120	139	321500	247500	160750	123750
29	120	139	326000	250000	163000	125000
30	120	139	330500	252500	165250	126250
31	120	139	335000	255000	167500	127500
32	120	139	339500	257500	169750	128750
33	120	139	344000	260000	172000	130000
34	120	139	348500	262500	174250	131250
35	120	139	353000	265000	176500	132500
36	120	139	357500	267500	178750	133750
37	120	139	362000	270000	181000	135000
38	120	139	366500	272500	183250	136250
39	120	139	371000	275000	185500	137500
40	120	139	375500	277500	187750	138750
41	120	139	380000	280000	190000	140000
42	120	139	384500	282500	192250	141250
43	120	139	389000	285000	194500	142500
44	120	139	393500	287500	196750	143750
45	120	139	398000	290000	199000	145000
46	120	139	402500	292500	201250	146250
47	120	139	407000	295000	203500	147500
48	120	139	411500	297500	205750	148750
49	120	139	416000	300000	208000	150000
50	120	139	420500	302500	210250	151250
51	120	139	425000	330000	212500	165000
52	120	139	429500	333000	214750	166500
53	120	139	434000	336000	217000	168000
54	120	139	438500	339000	219250	169500
55	120	139	443000	342000	221500	171000
56	120	139	447500	345000	223750	172500
57	120	139	452000	348000	226000	174000
58	120	139	456500	351000	228250	175500
59	120	139	461000	354000	230500	177000
60	120	139	465500	357000	232750	178500
61	120	139	470000	360000	235000	180000
62	120	139	474500	363000	237250	181500
63	120	139	479000	366000	239500	183000
64	120	139	483500	369000	241750	184500
65	120	139	488000	372000	244000	186000
66	120	139	492500	375000	246250	187500
67	120	139	497000	378000	248500	189000
68	120	139	501500	381000	250750	190500
69	120	139	503000	384000	251500	192000
70	120	139	504500	387000	252250	193500
71	120	139	506000	390000	253000	195000
72	120	139	507500	393000	253750	196500
73	120	139	509000	396000	254500	198000
74	120	139	510500	399000	255250	199500
75	120	139	512000	402000	256000	201000
76	120	139	513500	405000	256750	202500
77	120	139	515000	408000	257500	204000
78	120	139	516500	411000	258250	205500
79	120	139	518000	414000	259000	207000
80	120	139	519500	414600	259750	207300
81	120	139	521000	415200	260500	207600
82	120	139	522500	415800	261250	207900
83	120	139	524000	416400	262000	208200
84	120	139	525500	417000	262750	208500
85	120	139	527000	417600	263500	208800
86	120	139	528500	418200	264250	209100
87	120	139	530000	418800	265000	209400
88	120	139	531500	419400	265750	209700
89	120	139	533000	420000	266500	210000
90	120	139	534500	420600	267250	210300
91	120	139	536000	421200	268000	210600
92	120	139	537500	421800	268750	210900
93	120	139	539000	422400	269500	211200
94	120	139	540500	423000	270250	211500
95	120	139	542000	423600	271000	211800
96	120	139	543500	424200	271750	212100
97	120	139	545000	424800	272500	212400
98	120	139	546500	425400	273250	212700
99	120	139	548000	426000	274000	213000
100	120	139	549500	426600	274750	213300
101	120	139	550700	427200	275350	213600
102	120	139	551900	427800	275950	213900
103	120	139	553100	428400	276550	214200
104	120	139	554300	429000	277150	214500
105	120	139	555500	429600	277750	214800
106	120	139	556700	430200	278350	215100
107	120	139	557900	430800	278950	215400
108	120	139	559100	431400	279550	215700
109	120	139	560300	432000	280150	216000
110	120	139	561500	432600	280750	216300
111	120	139	562700	433200	281350	216600
112	120	139	563900	433800	281950	216900
113	120	139	565100	434400	282550	217200
114	120	139	566300	435000	283150	217500
115	120	139	567500	435600	283750	217800
116	120	139	568700	436200	284350	218100
117	120	139	569900	436800	284950	218400
118	120	139	571100	437400	285550	218700
119	120	139	572300	438000	286150	219000
120	120	139	573500	438600	286750	219300
121	120	139	574700	439200	287350	219600
122	120	139	575900	439800	287950	219900
123	120	139	577100	440400	288550	220200
124	120	139	578300	441000	289150	220500
125	120	139	579500	441600	289750	220800
126	120	139	580700	442200	290350	221100
127	120	139	581900	442800	290950	221400
128	120	139	583100	443400	291550	221700
129	120	139	584300	444000	292150	222000
130	120	139	585500	444600	292750	222300
131	120	139	586700	445200	293350	222600
132	120	139	587900	445800	293950	222900
133	120	139	589100	446400	294550	223200
134	120	139	590300	447000	295150	223500
135	120	139	591500	447600	295750	223800
136	120	139	592700	448200	296350	224100
137	120	139	593900	448800	296950	224400
138	120	139	595100	449400	297550	224700
139	120	139	596300	450000	298150	225000
140	120	139	597500	450600	298750	225300
141	120	139	598700	451200	299350	225600
142	120	139	599900	451800	299950	225900
143	120	139	601100	452400	300550	226200
144	120	139	602300	453000	301150	226500
145	120	139	603500	453600	301750	226800
146	120	139	604700	454200	302350	227100
147	120	139	605900	454800	302950	227400
148	120	139	607100	455400	303550	227700
149	120	139	608300	456000	304150	228000
150	120	139	609500	456600	304750	228300
151	120	139	610700	457200	305350	228600
152	120	139	611900	457800	305950	228900
153	120	139	613100	458400	306550	229200
154	120	139	614300	459000	307150	229500
155	120	139	615500	459600	307750	229800
156	120	139	616700	460200	308350	230100
157	120	139	617900	460800	308950	230400
158	120	139	619100	461400	309550	230700
159	120	139	620300	462000	310150	231000
160	120	139	621500	462600	310750	231300
161	120	139	622700	463200	311350	231600
162	120	139	623900	463800	311950	231900
163	120	139	625100	464400	312550	232200
164	120	139	626300	465000	313150	232500
165	120	139	627500	465600	313750	232800
166	120	139	628700	466200	314350	233100
167	120	139	629900	466800	314950	233400
168	120	139	631100	467400	315550	233700
169	120	139	632300	468000	316150	234000
170	120	139	633500	468600	316750	234300
171	120	139	634700	469200	317350	234600
172	120	139	635900	469800	317950	234900
173	120	139	637100	470400	318550	235200
174	120	139	638300	471000	319150	235500
175	120	139	639500	471600	319750	235800
176	120	139	640700	472200	320350	236100
177	120	139	641900	472800	320950	236400
178	120	139	643100	473400	321550	236700
179	120	139	644300	474000	322150	237000
180	120	139	645500	474600	322750	237300
181	120	139	646700	475200	323350	237600
182	120	139	647900	475800	323950	237900
183	120	139	649100	476400	324550	238200
184	120	139	650300	477000	325150	238500
185	120	139	651500	477600	325750	238800
186	120	139	652700	478200	326350	239100
187	120	139	653900	478800	326950	239400
188	120	139	655100	479400	327550	239700
189	120	139	656300	480000	328150	240000
190	120	139	657500	480600	328750	240300
191	120	139	658700	481200	329350	240600
192	120	139	659900	481800	329950	240900
193	120	139	661100	482400	330550	241200
194	120	139	662300	483000	331150	241500
195	120	139	663500	483600	331750	241800
196	120	139	664700	484200	332350	242100
197	120	139	665900	484800	332950	242400
198	120	139	667100	485400	333550	242700
199	120	139	668300	486000	334150	243000
200	120	139	669500	486600	334750	243300
201	120	139	670700	487200	335350	243600
202	120	139	671900	487800	335950	243900
203	120	139	673100	488400	336550	244200
204	120	139	674300	489000	337150	244500
205	120	139	675500	489600	337750	244800
206	120	139	676700	490200	338350	245100
207	120	139	677900	490800	338950	245400
208	120	139	679100	491400	339550	245700
209	120	139	680300	492000	340150	246000
210	120	139	681500	492600	340750	246300
211	120	139	682700	493200	341350	246600
212	120	139	683900	493800	341950	246900
213	120	139	685100	494400	342550	247200
214	120	139	686300	495000	343150	247500
215	120	139	687500	495600	343750	247800
216	120	139	688700	496200	344350	248100
217	120	139	689900	496800	344950	248400
218	120	139	691100	497400	345550	248700
219	120	139	692300	498000	346150	249000
220	120	139	693500	498600	346750	249300
221	120	139	694700	499200	347350	249600
222	120	139	695900	499800	347950	249900
223	120	139	697100	500400	348550	250200
224	120	139	698300	501000	349150	250500
225	120	139	699500	501600	349750	250800
226	120	139	700700	502200	350350	251100
227	120	139	701900	502800	350950	251400
228	120	139	703100	503400	351550	251700
229	120	139	704300	504000	352150	252000
230	120	139	705500	504600	352750	252300
231	120	139	706700	505200	353350	252600
232	120	139	707900	505800	353950	252900
233	120	139	709100	506400	354550	253200
234	120	139	710300	507000	355150	253500
235	120	139	711500	507600	355750	253800
236	120	139	712700	508200	356350	254100
237	120	139	713900	508800	356950	254400
238	120	139	715100	509400	357550	254700
239	120	139	716300	510000	358150	255000
240	120	139	717500	510600	358750	255300
241	120	139	718700	511200	359350	255600
242	120	139	719900	511800	359950	255900
243	120	139	721100	512400	360550	256200
244	120	139	722300	513000	361150	256500
245	120	139	723500	513600	361750	256800
246	120	139	724700	514200	362350	257100
247	120	139	725900	514800	362950	257400
248	120	139	727100	515400	363550	257700
249	120	139	728300	516000	364150	258000
250	120	139	729500	516600	364750	258300
251	120	139	730700	517200	365350	258600
252	120	139	731900	517800	365950	258900
253	120	139	733100	518400	366550	259200
254	120	139	734300	519000	367150	259500
255	120	139	735500	519600	367750	259800
256	120	139	736700	520200	368350	260100
257	120	139	737900	520800	368950	260400
258	120	139	739100	521400	369550	260700
259	120	139	740300	522000	370150	261000
260	120	139	741500	522600	370750	261300
261	120	139	742700	523200	371350	261600
262	120	139	743900	523800	371950	261900
263	120	139	745100	524400	372550	262200
264	120	139	746300	525000	373150	262500
265	120	139	747500	525600	373750	262800
266	120	139	748700	526200	374350	263100
267	120	139	749900	526800	374950	263400
268	120	139	751100	527400	375550	263700
269	120	139	752300	528000	376150	264000
270	120	139	753500	528600	376750	264300
271	120	139	754700	529200	377350	264600
272	120	139	755900	529800	377950	264900
273	120	139	757100	530400	378550	265200
274	120	139	758300	531000	379150	265500
275	120	139	759500	531600	379750	265800
276	120	139	760700	532200	380350	266100
277	120	139	761900	532800	380950	266400
278	120	139	763100	533400	381550	266700
279	120	139	764300	534000	382150	267000
280	120	139	765500	534600	382750	267300
281	120	139	766700	535200	383350	267600
282	120	139	767900	535800	383950	267900
283	120	139	769100	536400	384550	268200
284	120	139	770300	537000	385150	268500
285	120	139	771500	537600	385750	268800
286	120	139	772700	538200	386350	269100
287	120	139	773900	538800	386950	269400
288	120	139	775100	539400	387550	269700
289	120	139	776300	540000	388150	270000
290	120	139	777500	540600	388750	270300
291	120	139	778700	541200	389350	270600
292	120	139	779900	541800	389950	270900
293	120	139	781100	542400	390550	271200
294	120	139	782300	543000	391150	271500
295	120	139	783500	543600	391750	271800
296	120	139	784700	544200	392350	272100
297	120	139	785900	544800	392950	272400
298	120	139	787100	545400	393550	272700
299	120	139	788300	546000	394150	273000
300	120	139	789500	546600	394750	273300
301	120	139	790700	547200	395350	273600
302	120	139	791900	547800	395950	273900
303	120	139	793100	548400	396550	274200
304	120	139	794300	549000	397150	274500
305	120	139	795500	549600	397750	274800
306	120	139	796700	550200	398350	275100
307	120	139	797900	550800	398950	275400
308	120	139	799100	551400	399550	275700
309	120	139	800300	552000	400150	276000
310	120	139	801500	552600	400750	276300
311	120	139	802700	553200	401350	276600
312	120	139	803900	553800	401950	276900
313	120	139	805100	554400	402550	277200
314	120	139	806300	555000	403150	277500
315	120	139	807500	555600	403750	277800
316	120	139	808700	556200	404350	278100
317	120	139	809900	556800	404950	278400
318	120	139	811100	557400	405550	278700
319	120	139	812300	558000	406150	279000
320	120	139	813500	558600	406750	279300
321	120	139	814700	559200	407350	279600
322	120	139	815900	559800	407950	279900
323	120	139	817100	560400	408550	280200
324	120	139	818300	561000	409150	280500
325	120	139	819500	561600	409750	280800
326	120	139	820700	562200	410350	281100
327	120	139	821900	562800	410950	281400
328	120	139	823100	563400	411550	281700
329	120	139	824300	564000	412150	282000
330	120	139	825500	564600	412750	282300
331	120	139	826700	565200	413350	282600
332	120	139	827900	565800	413950	282900
333	120	139	829100	566400	414550	283200
334	120	139	830300	567000	415150	283500
335	120	139	831500	567600	415750	283800
336	120	139	832700	568200	416350	284100
337	120	139	833900	568800	416950	284400
338	120	139	835100	569400	417550	284700
339	120	139	836300	570000	418150	285000
340	120	139	837500	570600	418750	285300
341	120	139	838700	571200	419350	285600
342	120	139	839900	571800	419950	285900
343	120	139	841100	572400	420550	286200
344	120	139	842300	573000	421150	286500
345	120	139	843500	573600	421750	286800
346	120	139	844700	574200	422350	287100
347	120	139	845900	574800	422950	287400
348	120	139	847100	575400	423550	287700
349	120	139	848300	576000	424150	288000
350	120	139	849500	576600	424750	288300
351	120	139	850700	577200	425350	288600
352	120	139	851900	577800	425950	288900
353	120	139	853100	578400	426550	289200
354	120	139	854300	579000	427150	289500
355	120	139	855500	579600	427750	289800
356	120	139	856700	580200	428350	290100
357	120	139	857900	580800	428950	290400
358	120	139	859100	581400	429550	290700
359	120	139	860300	582000	430150	291000
360	120	139	861500	582600	430750	291300
361	120	139	862700	583200	431350	291600
362	120	139	863900	583800	431950	291900
363	120	139	865100	584400	432550	292200
364	120	139	866300	585000	433150	292500
365	120	139	867500	585600	433750	292800
366	120	139	868700	586200	434350	293100
367	120	139	869900	586800	434950	293400
368	120	139	871100	587400	435550	293700
369	120	139	872300	588000	436150	294000
370	120	139	873500	588600	436750	294300
371	120	139	874700	589200	437350	294600
372	120	139	875900	589800	437950	294900
373	120	139	877100	590400	438550	295200
374	120	139	878300	591000	439150	295500
375	120	139	879500	591600	439750	295800
376	120	139	880700	592200	440350	296100
377	120	139	881900	592800	440950	296400
378	120	139	883100	593400	441550	296700
379	120	139	884300	594000	442150	297000
380	120	139	885500	594600	442750	297300
381	120	139	886700	595200	443350	297600
382	120	139	887900	595800	443950	297900
383	120	139	889100	596400	444550	298200
384	120	139	890300	597000	445150	298500
385	120	139	891500	597600	445750	298800
386	120	139	892700	598200	446350	299100
387	120	139	893900	598800	446950	299400
388	120	139	895100	599400	447550	299700
389	120	139	896300	600000	448150	300000
390	120	139	897500	600600	448750	300300
391	120	139	898700	601200	449350	300600
392	120	139	899900	601800	449950	300900
393	120	139	901100	602400	450550	301200
394	120	139	902300	603000	451150	301500
395	120	139	903500	603600	451750	301800
396	120	139	904700	604200	452350	302100
397	120	139	905900	604800	452950	302400
398	120	139	907100	605400	453550	302700
399	120	139	908300	606000	454150	303000
400	120	139	909500	606600	454750	303300
401	120	139	910700	607200	455350	303600
402	120	139	911900	607800	455950	303900
403	120	139	913100	608400	456550	304200
404	120	139	914300	609000	457150	304500
405	120	139	915500	609600	457750	304800
406	120	139	916700	610200	458350	305100
407	120	139	917900	610800	458950	305400
408	120	139	919100	611400	459550	305700
409	120	139	920300	612000	460150	306000
410	120	139	921500	612600	460750	306300
411	120	139	922700	613200	461350	306600
412	120	139	923900	613800	461950	306900
413	120	139	925100	614400	462550	307200
414	120	139	926300	615000	463150	307500
415	120	139	927500	615600	463750	307800
416	120	139	928700	616200	464350	308100
417	120	139	929900	616800	464950	308400
418	120	139	931100	617400	465550	308700
419	120	139	932300	618000	466150	309000
420	120	139	933500	618600	466750	309300
421	120	139	934700	619200	467350	309600
422	120	139	935900	619800	467950	309900
423	120	139	937100	620400	468550	310200
424	120	139	938300	621000	469150	310500
425	120	139	939500	621600	469750	310800
426	120	139	940700	622200	470350	311100
427	120	139	941900	622800	470950	311400
428	120	139	943100	623400	471550	311700
429	120	139	944300	624000	472150	312000
430	120	139	945500	624600	472750	312300
431	120	139	946700	625200	473350	312600
432	120	139	947900	625800	473950	312900
433	120	139	949100	626400	474550	313200
434	120	139	950300	627000	475150	313500
435	120	139	951500	627600	475750	313800
436	120	139	952700	628200	476350	314100
437	120	139	953900	628800	476950	314400
438	120	139	955100	629400	477550	314700
439	120	139	956300	630000	478150	315000
440	120	139	957500	630600	478750	315300
441	120	139	958700	631200	479350	315600
442	120	139	959900	631800	479950	315900
443	120	139	961100	632400	480550	316200
444	120	139	962300	633000	481150	316500
445	120	139	963500	633600	481750	316800
446	120	139	964700	634200	482350	317100
447	120	139	965900	634800	482950	317400
448	120	139	967100	635400	483550	317700
449	120	139	968300	636000	484150	318000
450	120	139	969500	636600	484750	318300
451	120	139	970700	637200	485350	318600
452	120	139	988800	637200	494400	318600
453	120	139	988800	637200	494400	318600
454	120	139	988800	637200	494400	318600
455	120	139	988800	637200	494400	318600
456	120	139	988800	637200	494400	318600
457	120	139	988800	637200	494400	318600
458	120	139	988800	637200	494400	318600
459	120	139	988800	637200	494400	318600
460	120	139	988800	637200	494400	318600
461	120	139	988800	637200	494400	318600
462	120	139	988800	637200	494400	318600
463	120	139	988800	637200	494400	318600
464	120	139	988800	637200	494400	318600
465	120	139	988800	637200	494400	318600
466	120	139	988800	637200	494400	318600
467	120	139	988800	637200	494400	318600
468	120	139	988800	637200	494400	318600
469	120	139	988800	637200	494400	318600
470	120	139	988800	637200	494400	318600
471	120	139	988800	637200	494400	318600
472	120	139	988800	637200	494400	318600
473	120	139	988800	637200	494400	318600
474	120	139	988800	637200	494400	318600
475	120	139	988800	637200	494400	318600
476	120	139	988800	637200	494400	318600
477	120	139	988800	637200	494400	318600
478	120	139	988800	637200	494400	318600
479	120	139	988800	637200	494400	318600
480	120	139	988800	637200	494400	318600
481	120	139	988800	637200	494400	318600
482	120	139	988800	637200	494400	318600
483	120	139	988800	637200	494400	318600
484	120	139	988800	637200	494400	318600
485	120	139	988800	637200	494400	318600
486	120	139	988800	637200	494400	318600
487	120	139	988800	637200	494400	318600
488	120	139	988800	637200	494400	318600
489	120	139	988800	637200	494400	318600
490	120	139	988800	637200	494400	318600
491	120	139	988800	637200	494400	318600
492	120	139	988800	637200	494400	318600
493	120	139	988800	637200	494400	318600
494	120	139	988800	637200	494400	318600
495	120	139	988800	637200	494400	318600
496	120	139	988800	637200	494400	318600
497	120	139	988800	637200	494400	318600
498	120	139	988800	637200	494400	318600
499	120	139	988800	637200	494400	318600
500	120	139	988800	637200	494400	318600
1	140	159	255000	215000	127500	107500
2	140	159	260000	218000	130000	109000
3	140	159	265000	221000	132500	110500
4	140	159	270000	224000	135000	112000
5	140	159	275000	227000	137500	113500
6	140	159	280000	230000	140000	115000
7	140	159	285000	233000	142500	116500
8	140	159	290000	236000	145000	118000
9	140	159	295000	239000	147500	119500
10	140	159	300000	242000	150000	121000
11	140	159	305000	245000	152500	122500
12	140	159	310000	248000	155000	124000
13	140	159	315000	251000	157500	125500
14	140	159	320000	254000	160000	127000
15	140	159	325000	257000	162500	128500
16	140	159	330000	260000	165000	130000
17	140	159	335000	263000	167500	131500
18	140	159	340000	266000	170000	133000
19	140	159	345000	269000	172500	134500
20	140	159	350000	272000	175000	136000
21	140	159	355000	275000	177500	137500
22	140	159	360000	278000	180000	139000
23	140	159	365000	281000	182500	140500
24	140	159	370000	284000	185000	142000
25	140	159	375000	287000	187500	143500
26	140	159	380000	290000	190000	145000
27	140	159	385000	293000	192500	146500
28	140	159	390000	296000	195000	148000
29	140	159	395000	299000	197500	149500
30	140	159	400000	302000	200000	151000
31	140	159	405000	305000	202500	152500
32	140	159	410000	308000	205000	154000
33	140	159	415000	311000	207500	155500
34	140	159	420000	314000	210000	157000
35	140	159	425000	317000	212500	158500
36	140	159	430000	320000	215000	160000
37	140	159	435000	323000	217500	161500
38	140	159	440000	326000	220000	163000
39	140	159	445000	329000	222500	164500
40	140	159	450000	332000	225000	166000
41	140	159	455000	335000	227500	167500
42	140	159	460000	338000	230000	169000
43	140	159	465000	341000	232500	170500
44	140	159	470000	344000	235000	172000
45	140	159	475000	347000	237500	173500
46	140	159	480000	350000	240000	175000
47	140	159	485000	353000	242500	176500
48	140	159	490000	356000	245000	178000
49	140	159	495000	359000	247500	179500
50	140	159	500000	362000	250000	181000
51	140	159	502000	365000	251000	182500
52	140	159	504000	368000	252000	184000
53	140	159	506000	371000	253000	185500
54	140	159	508000	374000	254000	187000
55	140	159	510000	377000	255000	188500
56	140	159	512000	380000	256000	190000
57	140	159	514000	383000	257000	191500
58	140	159	516000	386000	258000	193000
59	140	159	518000	389000	259000	194500
60	140	159	520000	392000	260000	196000
61	140	159	522000	395000	261000	197500
62	140	159	524000	398000	262000	199000
63	140	159	526000	401000	263000	200500
64	140	159	528000	404000	264000	202000
65	140	159	530000	407000	265000	203500
66	140	159	532000	410000	266000	205000
67	140	159	534000	413000	267000	206500
68	140	159	536000	416000	268000	208000
69	140	159	538000	419000	269000	209500
70	140	159	540000	422000	270000	211000
71	140	159	542000	425000	271000	212500
72	140	159	544000	428000	272000	214000
73	140	159	546000	431000	273000	215500
74	140	159	548000	434000	274000	217000
75	140	159	550000	437000	275000	218500
76	140	159	552000	440000	276000	220000
77	140	159	554000	443000	277000	221500
78	140	159	556000	446000	278000	223000
79	140	159	558000	449000	279000	224500
80	140	159	560000	449800	280000	224900
81	140	159	562000	450600	281000	225300
82	140	159	564000	451400	282000	225700
83	140	159	566000	452200	283000	226100
84	140	159	568000	453000	284000	226500
85	140	159	570000	453800	285000	226900
86	140	159	572000	454600	286000	227300
87	140	159	574000	455400	287000	227700
88	140	159	576000	456200	288000	228100
89	140	159	578000	457000	289000	228500
90	140	159	580000	457800	290000	228900
91	140	159	582000	458600	291000	229300
92	140	159	584000	459400	292000	229700
93	140	159	586000	460200	293000	230100
94	140	159	588000	461000	294000	230500
95	140	159	590000	461800	295000	230900
