messageId	desc
zhanzhen003	  <font color='#FF0000'>(已满级)</font>
zhanzhen004	  <font color='#FF0000'>(未激活)</font>
zhanzhen005	玩法说明：#H1、战魂共分为#C(#00FF00)10#n个等级，每个等级有#C(#00FF00)10#n个星级。#H2、消耗战魂珠可进行战魂升星，成功升星后#C(#00FF00)上阵英雄#n可获得属性加成，只对自己队伍有效。#H3、当战魂#C(#00FF00)10个星级培养满后#n需要对战魂进行突破操作。#H4、每次消耗战魂精华会#C(#00FF00)增加固定进度值#n，进度值满时则可成功突破。
zhanzhen006	#C(#FFFF00)自动突破#n#H点击本按钮后在材料足够的情况下会为您自动进阶至下一阶#H#H#C(#FFFF00)自动进阶过程#n#H材料不足时，将自动停止突破#H成功进阶后，将自动停止突破#H关闭界面后，将自动停止突破
zhanzhen007	{0}/{1}
zhanzhen008	当前战魂进度值增加 <font color='#00FF00'>{0}</font>，进度值将在 <font color='#FF0000'>{1}</font>后清零
zhanzhen009	{0}不足
zhanzhen010	{0}级战魂
zhanzhen011	+{0}%
zhanzhen012	+0%
zhanzhen013	#C(#00FF00)#A(#K(dlg,{0})){1}#n#C({2})×{3}
zhanzhen014	Lv.{0}
zhanzhen015	是否花费#C(#FF0000){0}充值神石#n升星？
zhanzhen016	是否花费#C(#FF0000){0}充值神石#n突破？
zhanzhen017	现有：<font color='{0}'>{1}</font><font color='{2}'>(+{3})</font>个
zhanzhen018	现有：<font color='{0}'>{1}</font>个
zhanzhen019	材料不足
zhanzhen020	您已勾选自动购买功能，材料不足时会自动使用#C(#FF0000)充值神石#n购买，确定开启自动突破？
zhanzhen021	战阵系统:#H
zhanzhen022	未激活
zhanzhen023	战魂技能等级:{0}#H
zhanzhen024	战阵属性:#H
zhanzhen025	已使用战魂强化石:{0}个#H
zhanzhen026	已使用阵灵强化石:{0}个#H
zhanzhen027	阵灵技能等级:{0}#H
zhanzhen028	#H5、当成功突破时，可获得#C(#00FF00)英雄属性百分比加成#n和#C(#00FF00)上阵英雄输出伤害加成#n。
roleInfo001	魔法阵:#H
roleInfo002	未携带技能#H
roleInfo003	已携带技能：{0}Lv{1}#H
zhenling001	当前突破进度#C(#FF0000){0}/{1}#n#H当前突破进度剩余时间还有#C(#00FF00){2}#n，当倒计时结束时会清空当前进度值，确定退出？
zhenling002	  <font color='#FF0000'>(已满级)</font>
zhenling003	  <font color='#FF0000'>(未激活)</font>
zhenling004	玩法说明：#H1、阵灵共分为#C(#00FF00)10#n个等级，每个等级有#C(#00FF00)10#n个星级。#H2、消耗阵灵珠可进行阵灵升星，成功升星后#C(#00FF00)上阵英雄#n可获得属性加成，只对自己队伍有效。#H3、当阵灵#C(#00FF00)10个星级培养满后#n需要对阵灵进行突破操作。#H4、每次消耗阵灵精华会#C(#00FF00)增加固定进度值#n，进度值满时则可成功突破。
zhenling005	#C(#FFFF00)一键突破#n#H点击本按钮后在材料足够的情况下会为您自动进阶至下一阶#H
zhenling006	{0}/{1}
zhenling007	当前阵灵突破值增加 <font color='#00FF00'>{0}</font>，突破值将在 <font color='#FF0000'>{1}</font>后清零
zhenling008	{0}不足
zhenling009	{0}级阵灵
zhenling010	+{0}%
zhenling011	+0%
zhenling012	#C(#00FF00)#A(#K(dlg,{0})){1}#n#C({2})×{3}
zhenling013	Lv.{0}
zhenling014	是否花费#C(#FF0000){0}充值神石#n升星？
zhenling015	是否花费#C(#FF0000){0}充值神石#n突破？
zhenling016	现有：<font color='{0}'>{1}</font><font color='{2}'>(+{3})</font>个
zhenling017	现有：<font color='{0}'>{1}</font>个
zhenling018	材料不足
zhenling019	是否消耗#C(#fbfe00){0}神石#n进行一键突破?
zhenling020	是否消耗#C(#fbfe00){0}神石#n和#C(#fbfe00){1}#n个#C(#fbfe00){2}#n进行一键突破?
zhenling021	突破需要：{0}级战魂
zhenling022	#H5、当成功突破时，可获得#C(#00FF00)英雄属性百分比加成#n和#C(#00FF00)上阵英雄获得伤害减免加成#n。#H6、技能压制：当守护技能等级高于敌人时，#C(#00FF00)敌人的减伤效果最多只能发挥出2级守护的效果#n。
zhenling023	#C(#FFFFFF)当前星级已使用:#C(#33FF00){0}#C(#FFFFFF)个#H
zhenling024	#C(#FFFFFF)当前星级可使用:#C(#33FF00){0}#C(#FFFFFF)个#H
zhenling025	#C(#FFFFFF)下一星级可使用:#C(#33FF00){0}#C(#FFFFFF)个#H
zhenling026	-------------------------------#H
zhenling027	#C(#FFFFFF)-------------------------------#H
zhenling028	#C(#33FF00)阵灵升星#C(#FFFFFF)后可使用的#H
zhenling029	阵灵强化石#C(#33FF00)数量上限增加。#H
zhenling030	#C(#FFFFFF)该道具通过活动获得。#H
zhenling031	阵灵强化属性加成:#H
zxhd20	#C(#FF0000)活动规则：#n#H1、活动期间，根据玩家#C(#00FF00)装备洗练次数#n返还奖励。#H2、洗练升星石：消耗1个洗练升星石可将当前某个部位一条#C(#00FF00)低于洗练度星级的属性转化为与洗练度星级一致的洗练属性#n。#H3、使用洗练升星石时，#C(#00FF00)不消耗装备洗练石和洗练锁#n。
nlqsl001	1.达到100级即可开启龙骑试炼玩法。#H2.后续关卡挑战需成功通关前置关卡。#H3.通关后的关卡可以直接领奖,已通关的每个关卡每天可领奖一次。#H4.挑战成功或点击领奖后弹出奖励结算界面，玩家可以挑选一个宝箱获得奖励，花费神石可以开启剩余宝箱获得额外奖励。#H5.领奖每天0:00重置。#H6.一键免费收益可以一键收益已通关的所有关卡的第一个免费宝箱，但收益后将无法再次看到奖励预览。#H7.一键全部收益可以消耗相应的神石一键收益已通关的所有关卡的所有宝箱。
nlqsl002	是否花费{0}神石开启宝箱获得额外奖励？
nlqsl003	您未通关本关卡，不能领取奖励
nlqsl004	倒计时:{0}秒
zzqhs001	战魂强化属性加成:#H
zbxlsx001	当前附加属性星数不能超过洗练度星数
zbxlsx002	是否消耗#C(#00FF00)1#n个洗练升星石对该部件的#C(#FF0000)其中一条属性#n进行升星操作？#H（此操作不消耗装备洗练石和洗练锁）
zbxlsx003	洗练升星石不足，无法洗练。
zbxlsx004	洗练升星石不足
zbxlsx005	（现有{0}个）
zbxlsx006	当前无洗练属性，无法升星
zbxlsx007	#C(#FFFFFF)当前星级已使用:#C(#33FF00){0}#C(#FFFFFF)个#H
zbxlsx008	#C(#FFFFFF)当前星级可使用:#C(#33FF00){0}#C(#FFFFFF)个#H
zbxlsx009	#C(#FFFFFF)下一星级可使用:#C(#33FF00){0}#C(#FFFFFF)个#H
zbxlsx010	-------------------------------#H
zbxlsx011	#C(#FFFFFF)-------------------------------#H
zbxlsx012	#C(#33FF00)战魂升星#C(#FFFFFF)后可使用的#H
zbxlsx013	战魂强化石#C(#33FF00)数量上限增加。#H
zbxlsx014	#C(#FFFFFF)该道具通过活动获得。#H
zbxlsx015	当前消耗战魂精华可增加{0}点进度值，进度满可进阶，进度值24小时后清空
zbxlsx016	#C(#00FF00)#A(#K(dlg,{0})){1}#n
hdsmbx001	当前宝箱未领取奖励
qmzzl01	#C(#ffffff)#C(#00FF00){0}  {1}#n获得了#C(#E87D22){2}神石#n  {3}#n
qmzzl02	#C(#ffffff)#C(#00FF00){0}  {1}#n获得了#C({2}){3}#n  {4}#n
qmzzl03	再转动{0}次可领取宝箱
qmzzl04	已领取全部宝箱
qmzzl05	您将使用{0}充值神石转动{1}次
fcm01	由于您未进行身份实名认证，将被纳入防沉迷系统，3小时内正常游戏，3小时后将被强制下线，离线5小时后可再次正常体验游戏！
fcm02	请输入验证信息
fcm03	输入信息姓名有误
fcm04	输入信息身份证号码有误
fcm05	您已通过防沉迷认证，可正常进行游戏！
fcm06	您未满18周岁，已被纳入防沉迷系统！
fcm07	您已累计在线{0}，累计在线3小时将被强制下线，请合理安排游戏时间!
fcm08	您的累计下线时间不满5小时，为了保证您能正常游戏，请稍后登陆
fcm09	赵,钱,孙,李,周,吴,郑,王,冯,陈,褚,卫,蒋,沈,韩,杨,朱,秦,尤,许,何,吕,施,张,孔,曹,严,华,金,魏,陶,姜,戚,谢,邹,喻,柏,水,窦,章,云,苏,潘,葛,奚,范,彭,郎,鲁,韦,昌,马,苗,凤,花,方,俞,任,袁,柳,酆,鲍,史,唐,费,廉,岑,薛,雷,贺,倪,汤,滕,殷,罗,毕,郝,邬,安,常,乐,于,时,傅,皮,卞,齐,康,伍,余,元,卜,顾,孟,平,黄,和,穆,萧,尹,姚,邵,湛,汪,祁,毛,禹,狄,
fcm10	米,贝,明,臧,计,伏,成,戴,谈,宋,茅,庞,熊,纪,舒,屈,项,祝,董,梁,杜,阮,蓝,闵,席,季,麻,强,贾,路,娄,危,江,童,颜,郭,梅,盛,林,刁,钟,徐,邱,骆,高,夏,蔡,田,干,解,应,宗,樊,胡,凌,霍,虞,万,支,柯,昝,管,卢,莫,柯,房,裘,缪,丁,宣,贲,邓,郁,单,杭,洪,包,诸,左,石,崔,吉,钮,龚,程,嵇,邢,滑,裴,陆,荣,翁,荀,羊,于,惠,甄,曲,家,封,芮,羿,储,靳,汲,邴,糜,松
fcm11	井,段,富,巫,乌,焦,巴,弓,牧,隗,山,谷,车,侯,宓,蓬,全,郗,班,仰,秋,仲,伊,宫,宁,仇,栾,暴,甘,钭,历,戎,祖,武,符,刘,景,詹,束,龙,叶,幸,司,韶,郜,黎,蓟,溥,印,宿,白,怀,蒲,邰,从,鄂,索,咸,籍,赖,卓,蔺,屠,蒙,池,乔,阳,郁,胥,能,苍,双,闻,莘,党,翟,谭,贡,劳,逄,姬,申,扶,堵,冉,宰,郦,雍,却,璩,桑,桂,濮,牛,寿,通,边,扈,燕,冀,浦,尚,农,温,别
fcm12	庄,晏,柴,瞿,阎,充,慕,连,茹,习,宦,艾,鱼,容,向,古,易,慎,游,戈,廖,庾,终,暨,居,衡,步,都,耿,满,弘,匡,国,文,寇,广,禄,阙,东,欧,殳,沃,利,蔚,越,夔,隆,师,巩,厍,聂,晁,勾,敖,融,冷,訾,辛,阚,那,简,饶,空,曾,毋,沙,乜,养,鞠,须,丰,巢,关,蒯,相,查,后,荆,红,竺,权,逮,盍,益,桓,公
fcm13	欧阳,太史,端木,上官,司马,东方,独孤,南宫,万俟,闻人,夏侯,诸葛,尉迟,公羊,赫连,澹台,皇甫,宗政,濮阳,公冶,太叔,申屠,公孙,慕容,仲孙,钟离,长孙,宇文,司徒,鲜于,司空,闾丘,子车,亓官,司寇,巫马,公西,颛孙,壤驷,公良,漆雕,乐正,宰父,谷梁,拓跋,夹谷,轩辕,令狐,段干,百里,呼延,东郭,南门,羊舌,微生,公户,公玉,公仪,梁丘,公仲,公上,公门,公山,公坚,左丘,公伯,西门,公祖,第五,公乘,贯丘,公皙,南荣,东里,东宫,仲长,子书,子桑,即墨,达奚,褚师,吴铭
fcm14	#C(#ffffff)由于您未通过防沉迷认证，每天连续在线3小时后将强制下线。#n#U#C(#FFFF00)#A(#K(dlg,FCM))参与防沉迷认证#n#n#n
zxhd21	#C(#FF0000)活动规则：#n#H活动期间，根据玩家#C(#00FF00)当前战魂等级#n返还奖励。
zxhd22	#C(#FF0000)活动规则：#n#H活动期间，根据玩家#C(#00FF00)当前阵灵等级#n返还奖励。
newKF001	{0}段：可领取{1}荣誉,{2}功勋
newKF002	服务器：{0}
newKF003	名称：{0}
newKF004	段位：{0}
newKF005	段位：无
newKF006	战队积分：{0}（+{1}）
newKF007	战队积分：{0}（{1}）
newKF008	等级：{0}
newKF009	战力：{0}
newKF010	无
newKF011	{0} {1}级 战力：{2}#H
newKF012	是否确定转让队长权限，转让队长权限不影响战队队长身份。
newKF013	是否确认申请队长权限，对方在60秒后没有确认或取消默认申请成功，是否确认申请？
newKF014	周结时间：每周日00:00
newKF015	{0}次
newKF016	胜率：{0}%
newKF017	领取尚需挑战：{0}次（次日领取)
newKF018	到达{0}，每日可获得：
newKF019	已达最高段位
newKF020	战队人数不满三人，无法进入跨服竞技
newKF021	胜利：{0}次（{1}%）
newKF022	战败：{0}次（{1}%）
newKF023	0分
newKF024	总次数：0次
newKF025	胜率：0%
newKF026	无权限进行该操作
newKF027	战队人数不满三人，无法进行匹配
newKF028	#C(#00FF00)活动时间：#n每日10:00~13:00，15:00~18:00，22:00~23:30 #H#C(#00FF00)规则说明:#n#H1、参加跨服组队竞技必须加入/创建战队，战队必须满3人才能进行匹配。#H2、同一战队玩家共享战队积分和段位称号，离开战队的玩家失去战队积分和段位称号。#H3、每日00:00-06:00之间不能进行战队操作，活动期间不能进行退出战队。#H4、排行榜上的战队积分和全服排名在每场活动结束后更新一次，每个等级段的排名只作展示，结算奖励只跟全服排名有关。
newKF029	尚未开启，敬请期待！
newKF030	当前战队段位
newKF031	{0}分
newKF032	队员已满
newKF033	总次数：{0}次
newKF034	#H5、战队积分越高可获得越高段位，战队全员只会获得战队当前段位的一个称号。#H6、钻石段位为顶级段位，积分必须达到段位要求且全服战队排行在150名以内才能获得。#H7、每日匹配场数≥5场才能获得日结资格，有段位的战队才能获得日结奖励，次日结算。#H8、每周必须获得过2次以上日结奖励资格才能获得周结奖励，周结奖励只跟全服战队排名有关，每周日00:00结算。#H9、通过日结和周结战队全员可获得荣誉和功勋，荣誉可兑换珍稀道具，功勋可激活勋章。
newKF035	#H#H#C(#00FF00)跨服匹配规则：#n#H1、当前战队成员不满3人暂时不能进入跨服场景。#H2、战队3个成员必须都在跨服场景内才可以进行匹配。#H3、在跨服组队战斗中每个玩家可上阵主角和一个英雄进行战斗。#H4、跨服场景中拥有队长权限的玩家可调整战斗位置和进行匹配操作。#H5、在跨服场景中转让队长权限，不会影响战队队长的身份。#H6、战队积分≤1750分的都属于保护分，战败不会损失战队积分。#H7、勾选了自动匹配功能，每场战斗结束后会自动开启下一场匹配。
herostore001	使用1个之后可激活加成属性：
herostore002	当前档次可使用：
herostore003	进化到<font color='#FFFF37'>{2}星</font><font color='{0}'>{1}</font>可使用：
herostore004	{0}当前使用个数：{1}/{2}
herostore005	当前拥有道具数量：{0}
herostore006	总属性额外加成：
herostore007	{0}
herostore008	已到达上限
herostore009	进化到{0}可使用：
herostore010	英雄淬炼石不足！
herostore011	当前选择使用个数为0，无法使用！
newKF036	操作频繁
qhbact001	您今天已经获得了20个红包，不要太贪心啦！
qhbact002	抢红包活动尚未开启！
qhbact003	#C(#ffffff)1、10:35、12:35、15:35、17:35、22:00开启活动，每次开启持续5分钟；#H2、活动开启时使用抢红包按钮可快速传送至活动Npc身边，点击“红包”Npc即可开始抢红包，抢红包读条结束后即可获得红包；#H3、抢红包过程中有可能与其他玩家发生战斗，胜利方可获得大红包，失败方可获得小红包；#H4、抢红包过程中无法参与其他活动；#H5、每天最多可获得20个红包。#n
qhbact004	30级才可参与抢红包活动，赶紧去升级吧！
qhbact005	抢红包活动中，无法进行此操作！
lzxb001	当前骰子数量为0，充值/续费蓝钻可获得骰子！
lzxb002	已经到达终点，请先回到起点再摇骰子！
lzxb003	是否确认回到起点，达到终点可获得珍稀奖励。
lzxb004	骰子正在摇取，请稍后！
lzxb005	你已经在起点了！
lzxb006	已经达到本次活动开通/续费最大上限120次，继续开通不增加骰子。
gbtm01	1、活动期间探索古堡即可获双属性红魂、橙色天赋卡、海量神石等各种珍稀道具；#H2、探索时若收集到3把颜色相同的钥匙可用来兑换双属性红魂、橙色天赋卡、一袋神石，本次活动未使用的钥匙可以留至下次活动使用；#H3、活动期间累计探索次数达到指定条件还可领取额外奖励，累计次数和奖励在活动结束后会清空，请及时领取；#H4、消耗放大镜或神石可进行探索，神石仅限充值神石。
gbtm02	您将使用{0}充值神石+{1}个放大镜探索古堡{2}次
gbtm03	再探索{0}次可领取奖励
gbtm04	已领取全部奖励
gbtm05	#C(#ffffff)#C(#00FF00){0}  {1}#n在探索古堡时意外获得#C({2}){3}#n
gbtm06	#C(#ffffff)#C(#00FF00){0}  {1}#n集齐#C({2}){3}#n开启宝箱获得#C({4}){5}#n#n
zsxt1	179级100%经验开启转生系统
zsxt2	主角一转后开启转生光环系统
zsxt3	前往获取
zsxt4	等级不足
zsxt5	道具不足
zsxt6	光环等级不足
zsxt7	需要179级并经验达到上限
zsxt8	需要光环{0}级
zsxt9	需要主角{0}转
zsxt10	需要{0}级已觉醒英雄
zsxt11	需要英雄{0}转
zsxt12	该英雄不可转生
zsxt13	经验不足
zsxt14	是否消耗{0}经验，提升转生光环等级为{1}
zsxt15	当前光环不可再升级
zsxt16	1.拥有经验值达到要求即可提升光环等级#H2.光环固定属性对上阵的所有英雄生效#H3.光环百分比加成只对上阵的转生英雄生效#H4.光环百分比加成只对英雄的转生属性和转生装备的基础属性生效
zsxt17	龙灵珠获取途径：神界
zsxt18	当前拥有经验值：
zbxt29	主角一转后开启装备转生
zbxt30	主角一转后开启装备进化
zbxt31	请放入需要转生的装备
zbxt32	材料不足无法转生
zbxt33	该装备不能进行转生
zbxt34	请放入需要进化的装备
zbxt35	材料不足无法进化
zbxt36	该装备不能进行进化
zbxt37	{0}转
zbxt38	转生成功
zbxt39	进化成功
zbxt40	转生等级：{0}
zbxt41	穿戴该装备需要{0}转
zbxt42	当前英雄未{0}转，不能进行装备转生
zbxt43	点此选择装备进行转生
zbxt44	点此选择装备进行进化
xkhj001	神界将会在10:00-23:00开启！敬请期待！
xkhj002	当前不是跨服，无法开启
xkhj003	兑换该物品需要幻境点{0}
xkhj004	幻境点不足，无法兑换该物品
xkhj005	#U#C(#00FF00)#A(#K(dlg,kfxkhj_entershenjie))[前往挑战]#n#n#n
xkhj006	本次刷新需要幻境点{0}，今日已刷新{1}次
xkhj007	幻境点不足
xkhj008	战力：{0}
xkhj009	[(28777,1),(28778,1),(28762,10),(28752, 45),(28747, 45),(28757, 45)]
xkhj010	当前无队伍，无法快速组队
xkhj011	虚空幻境需要组成3人队伍才可开始！
xkhj012	1、需三人组队前往，战斗中可以出阵一个英雄。#H2、每次击杀小怪可获得奖励。#H3、首次通关每五层可获得奖励。#H4、无奖励模式下，击杀怪物不会掉落道具，但可以获得幻境点。每天最多可获得1000幻境点。#H5、一定回合内成功击杀boss，下一层的前两个怪可直接点击获得奖励，不消耗回合数。#H6、虚空幻境排行榜会按照层数，回合数，战斗力进行排行。#H7、每周日24:00点进行排行榜结算.排行前120名的玩家可以获得对应的奖励。#H#C(#00FF00)8、每日在24:00强制将神界中的玩家踢出。#n
xkhj013	队长或队员点此可发送组队要求到世界频道
xkhj014	队长或队员点此可发送组队到好友
xkhj015	选择无奖励模式，击杀怪物可以获得幻境点。每日可以获得的上限为1000.今日已获得：{0}
xkhj016	【虚空幻境】{0}邀请你加入TA的队伍
xkhj017	您的队伍当中人数已满，无法发出邀请
xkhj018	当前队伍人数: {0}/3
xkhj019	剩余次数: {0}/{1}
xkhj020	是否确定进入神界场景？
xkhj021	当前进度：{0}层
xkhj022	当前进度：未开始
xkhj023	玩家{0}战斗力{1}请求加入队伍，是否确认加入？
newKF037	当前没有战队或战队成员不足，不能进入跨服
newKF038	当前不在活动时间内不能进行邀请
newKF039	不能频繁邀请
newKF040	邀请队友进入跨服，若该玩家60秒内没有接受或拒绝，将自动默认接受邀请进入跨服，是否确认邀请该队友？
xhxt001	您赠送给<font color='#ffff00'>{0}</font>{1}朵玫瑰
xhxt002	魅力值增加{0}点
xhxt003	（结婚后双方可额外获得{0}点亲密值）
xhxt004	<font color='#ffff00'>{0}</font>被你的魅力所倾倒，送上{1}朵玫瑰花！此刻无比幸福的您想怎么感谢他（她）呢？
xhxt005	['默契，相知，使我们情谊长存','茫茫人海，你永远是我的至交好友','仰首春，俯首秋，愿幸福追随你','因为有你，世界才如此缤纷多彩','这份真挚的友谊，我会珍藏一辈子']
xhxt006	[1朵,9朵,99朵,999朵]
xhxt007	魅力值增加{0}点和亲密值增加{1}点
xhxt008	赠送鲜花
xhxt009	玩家已离线，无法送花
xhxt010	玩家等级不足30级
xhxt011	该玩家不是你的好友
xhxt012	请选择一个在线好友
xhxt013	不在同一服务器不能送花
xhxt014	第{0}名
xhxt015	选择对方名称
xhxt016	写下对TA的寄语
xhxt017	请选择送花数量
xhxt018	鲜花榜奖励：#H本周鲜花榜排名第一的玩家可获得#C(#00FF00)至尊宝贝#n称号。#H鲜花榜结算：#H每周周一0点进行鲜花榜排名结算，称号会通过邮件发放。
xhxt019	护花榜奖励：#H本周护花榜排名第一的玩家可获得#C(#00FF00)至尊情圣#n称号。#H护花榜结算：#H每周周一0点进行护花榜排名结算，称号会通过邮件发放。 
hqzq001	1.玩家每日充值100神石可以获得奖励#H2.可领取的奖励与活动期间累计完成首充的天数有关，无需连续充值
hqzq002	活动期间完成首充{0}天：
hqzq003	1.活动期间，玩家可以通过以下途径获取步数：#H(1)每日在线2小时、4小时分别获得1个步数；#H(2)完成每日必做达到指定积分可以在每日必做面板领取步数；#H(3)完成首充送好礼活动可以获得步数；#H2.每一个步数可以使得玩家前进一格，玩家可以获得所有已走过格子上的奖励。#H3.走到终点后就无法再前进。#H4.点击前进按钮每次消耗1步数，前进1格，点击一键前进按钮将消耗所有步数，前进对应的格数。
hqzq004	大于4小时
hqzq005	{0}小时{1}分钟
hqzq006	您当前没有剩余的步数可供前进，请通过在线、完成每日必做或首充送好礼获取
hqzq007	您已经到达终点
hqzq008	1.活动期间，玩家可以领取炼金加成buff，提高炼金收益50%，持续2小时，每日限领一次#H2.炼金buff可以与其他提高炼金收益的buff叠加（如城主buff、半年卡）#H3.每日0:00将清除炼金buff
hqzq009	1.玩家可以使用月饼礼盒道具或88神石来开启月饼礼盒，月饼礼盒道具只能用于开启一次礼盒。#H2.当获得一项稀有奖励后，下次开启可获得的稀有奖励将会更换；当获取完所有类型的稀有奖励后将会重置。#H3.只有拾取了当前奖励后，才可以开启下一个礼盒。
hqzq010	礼盒正在打开，请等待！
hqzq011	您是否消耗1个月饼礼盒来获取奖励
hqzq012	您是否消耗88神石来获取奖励
hqzq013	请先领取当前奖励！
hqzq014	礼盒正在打开，请等待！
hqzq015	您是否消耗{0}神石来获取10次奖励
hqzq016	没有可以拾取的奖励
sstm1	您将使用{0}#C(#FF0000)充值神石#n+{1}个神树精华探索神树{2}次
sstm2	#C(#ffffff)#C(#00ff00){0}#n获得了#C({3}){1}*{2}#n#n
sstm3	规则说明：#H1、使用充值神石或神树精华可进行神树探秘获得极品珍稀道具和限时兑换道具#C(#00FF00)华表徽章#n。#H2、使用华表徽章可在神树兑换里兑换各种不同的道具。
sstm4	规则说明：#H1、使用华表徽章可在神树兑换里兑换各种不同的道具。#H2、神树探秘中可获得限时兑换道具华表徽章。
sstm5	华表徽章
sstm6	新春徽章不足
sstm7	#C(#ffffff)#C(#00ff00){0}#n兑换了#C({3}){1}*{2}#n#n
xl001	Lv.{0}
zh001	当前最多可找回收益天数：{0}天
jqqy001	登陆第{0}天
jqqy002	充值{0}神石
jqqy003	是否花费{0}充值神石砸碎一个陶罐？
jqqy004	是否花费{0}充值神石砸碎一堆陶罐，获得10次奖励？
jqqy005	#C(#ffffff)#C(#ffff00){2}#n的#C(#00ff00){0}#n运气爆棚，在陶瓷堆中翻出{1}#n
jqqy006	新春徽章
jqqy007	#C({2}){0}*{1}#n
jqqy008	达标条件： 消费≥{0}
pack9	#C(#ffffff)出售{0}个#C({1}){2}#n,将得到{3}{4},{5}{6}
comma	，
sqcl1	120级开放
sqcl2	淬炼强化石：{0}
sqcl3	是否消耗{0}个强化石，提升光环等级。
sqcl4	强化石不足，无法强化。
sqcl5	1.消耗神器淬炼石可提升神器的淬炼等级。#H2.不同部件的神器淬炼至一定等级，可激活相应的淬炼组合。#H3.淬炼等级增加玩家属性，增加的属性类别与神器的部件有关。#H4.淬炼组合#C(#00FF00)百分比加成#n玩家属性。#H5.淬炼与淬炼组合的属性在所有玩法中生效。#H6.神器淬炼石可以在贵族商城购买获得。
sqcl6	淬炼等级：{0}
sqcl7	材料不足，无法淬炼
sqcl8	请先放入淬炼的神器
sqcl9	当前组合{0}级:
sqcl10	{0}+{1}%{2}
sqcl11	{0}+{1}%{2} {3}
sqcl12	本级激活需要:
sqcl13	{0}淬炼等级{1}+{2}淬炼等级{3}
sqcl14	6个神器淬炼等级均达到{0}
sqcl15	下级组合{0}级:
sqcl16	下级激活需要:
sqcl17	{0}淬炼等级{1}+{2}淬炼等级{3}
sqcl18	6个神器淬炼等级均达到{0}
sqcl19	此组合已满级
sqcl20	淬炼等级{0}
sqcl21	当前未激活此组合
kfzb001	第一场
kfzb002	第二场
kfzb003	第三场
kfzb004	第四场
kfzb005	第五场
kfzb006	第六场
kfzb007	第七场
kfzb008	第八场
kfzb009	比赛说明：#H1、周一进行“32强选拔赛”采用积分晋级制，100名参赛战队总共有8场比赛，胜利获得100分，失败0分，平局各50分，比赛积分相同根据战队积分进行排序。#H2、周二、周三分别举行“32强淘汰赛”“16强淘汰赛”“8强淘汰赛”，淘汰赛采用三局两胜晋级制，获得2场胜利的玩家获得晋级资格。#H3、淘汰赛第一场比赛完全随机匹配；第二场比赛是第一场胜利的队伍进行匹配，第一场失败的队伍进行匹配；第三场比赛是前两场胜一负一的队伍进行匹配。#H
kfzb010	4、“总决赛”最多进行三场比赛，匹配规则和淘汰赛相同，第一场和第二场均获胜的战队获得冠军，获得任意两场胜利的战队获得亚军，只获得一场胜利的战队获得季军。#H5、选拔赛过程中不会遭遇相同的匹配对手，保证选拔的公平，玩家可在比赛中途进入比赛，最终积分满足晋级排名也能晋级。#H6、每场比赛都有一定的战斗时间，战斗结束较快的战队请耐心等待下一场战斗，一场战斗中战斗回合过多会加快战斗进行。#H
kfzb011	周日：巅峰喝彩活动开启，为人气战队喝彩吧！
kfzb012	周一：21:55开启【32强选拔赛】
kfzb013	周二：21:55开启【32强淘汰赛】；22:25开启【16强淘汰赛】
kfzb014	周三：21:55开启【8强淘汰赛】
kfzb015	周四：21:55开启【总决赛】
kfzb016	下一场争霸赛剩余开启天数：{0}天
kfzb017	比赛已经结束，稍后会自动退出，现在可手动退出场景！
kfzb018	说明：#H1、巅峰、精锐、初级战区的冠亚季军所在区服的玩家可以领取对应福利。#H2、请尽快领取福利，错过福利时间将不能再领取奖励。
kfzb019	当前不在活动时间内
pack10	您将出售#C(#ffffff){0}个#C({1}){2}#n，该道具较为珍贵，是否继续出售
kfzhengba100	选拔赛
kfzhengba32	32强
kfzhengba16	16强
kfzhengba8	8强
kfzhengba1	总决赛
kfzbdfhc1	请选择您要喝彩的战队!
kfzbdfhc2	你实在太热情了，喝彩次数已经不足!
kfzbdfhc3	你为{0}战队热情无限地喝彩{1}次，需要消耗{2}充值神石，是否确认喝彩？
kfzbdfhc4	不是巅峰战队参赛人员，不能回应喝彩!
kfzbdfhc5	当前回应次数不足，无法回应!
kfzbdfhc6	你代表战队热情地回应{0}次粉丝的喝彩，需要消耗{1}神石，消耗神石全部进入奖池，是否确认回应？
kfzbdfhc7	战神殿堂
kfzbdfhc8	#C(##00FF00)喝彩说明：#n#H1、喝彩1次消耗10充值神石，结束获得1份喝彩奖励，奖励在周四23:59：59统一发放。#H2、全服玩家喝彩消耗的神石将全部进入奖池，奖池累计越高获得神石加成越多，累计加成高达160%。#H3、最高人气的战队最终获得巅峰战区冠军，奖池获得众望所归加成，奖池奖金再增加25%，最终加成可高达185%。#H4、奖池最终奖金将会分成全服喝彩总次数份额，1份奖励=奖池总奖金/全服喝彩次数。#H
kfzbdfhc9	#C(##00FF00)回应说明：#n#H1、所有战区参赛战队均可参与回应，回应消耗任意神石，回应为喝彩奖池增加神石福利。#H2、回应消耗的神石也全部累计到喝彩奖池中，成为全服喝彩奖池的福利。#H3、战队中3个成员均可回应喝彩，战队累计收到喝彩次数和回应次数达到要求可获得专属巅峰人气战队称号。#H4、巅峰人气战队称号有隐藏属性，该属性在跨服争霸和跨服组队竞技战斗中生效，让你实力大增。
kfzbdfhc10	剩余喝彩时间：
