ID	NpcType	Grade	content	time	Skip	LeftRight	ServerScript	about	zhangMingZi
10654001	2002		#S(16)#C(#ffffff)心比铁坚,一往无前!						
10654002	0		#S(16)#C(#ffffff)对白						
10655001	2003		#S(16)#C(#ffffff)生命不息,斗战不止.						
10655002	0		#S(16)#C(#ffffff)对白						
10656001	2003		#S(16)#C(#ffffff)龙骑在天,永不言败!						
10656002	0		#S(16)#C(#ffffff)对白						
10657001	2003		#S(16)#C(#ffffff)死人是永远不会开口的.						
10657002	0		#S(16)#C(#ffffff)对白						
10658001	2012		#S(16)#C(#ffffff)最好的方式是让你闭嘴.						
10658002	0		#S(16)#C(#ffffff)对白						
10659001	2004		#S(16)#C(#ffffff)反击是最好的防守.						
10659002	0		#S(16)#C(#ffffff)对白						
10660001	2004		#S(16)#C(#ffffff)最近天气不好,小心身体.						
10660002	0		#S(16)#C(#ffffff)对白						
10661001	2013		#S(16)#C(#ffffff)有是这该死的!						
10661002	0		#S(16)#C(#ffffff)对白						
10662001	2005		#S(16)#C(#ffffff)都说英雄难渡美人关,你呢?						
10662002	0		#S(16)#C(#ffffff)对白						
10663001	2005		#S(16)#C(#ffffff)这一世,我要为战斗而生.						
10663002	0		#S(16)#C(#ffffff)对白						
10664001	2005		#S(16)#C(#ffffff)圣器你有了吗?						
10664002	0		#S(16)#C(#ffffff)对白						
10665001	2000		#S(16)#C(#ffffff)这是对你肉体的锻炼磨练.						
10665002	0		#S(16)#C(#ffffff)对白						
10666001	2000		#S(16)#C(#ffffff)心中的魔,是最大的魔障.						
10666002	0		#S(16)#C(#ffffff)对白						
10667001	2014		#S(16)#C(#ffffff)最难打败的还是自己!						
10667002	0		#S(16)#C(#ffffff)对白						
10668001	2001		#S(16)#C(#ffffff)不要让自己坠入魔道.						
10668002	0		#S(16)#C(#ffffff)对白						
10669001	2001		#S(16)#C(#ffffff)魔途,无非是一种轮回						
10669002	0		#S(16)#C(#ffffff)对白						
10670001	2002		#S(16)#C(#ffffff)难!莫要入魔!						
10670002	0		#S(16)#C(#ffffff)对白						
10671001	2002		#S(16)#C(#ffffff)通过这一关,即将获得上天对你最大的恩赐.						
10671002	0		#S(16)#C(#ffffff)对白						
10672001	2002		#S(16)#C(#ffffff)有天赋卡吗?装备起来,战力大增哟!						
10672002	0		#S(16)#C(#ffffff)对白						
10673001	2015		#S(16)#C(#ffffff)你能行吗?						
10673002	0		#S(16)#C(#ffffff)对白						
10674001	2003		#S(16)#C(#ffffff)你知道人类的潜能是无限的!						
10674002	0		#S(16)#C(#ffffff)对白						
10675001	2003		#S(16)#C(#ffffff)挖掘自身的潜力,勇者无敌						
10675002	0		#S(16)#C(#ffffff)对白						
10676001	2016		#S(16)#C(#ffffff)相信自己吗?						
10676002	0		#S(16)#C(#ffffff)对白						
10677001	2003		#S(16)#C(#ffffff)突破所有的束缚,挖掘自身最大的极限!						
10677002	0		#S(16)#C(#ffffff)对白						
10678001	2004		#S(16)#C(#ffffff)你可以的.						
10678002	0		#S(16)#C(#ffffff)对白						
10679001	2004		#S(16)#C(#ffffff)责任在身,勇往无前.						
10679002	0		#S(16)#C(#ffffff)对白						
10680001	2004		#S(16)#C(#ffffff)获得女神赐予的天赋,将会所向无敌!						
10680002	0		#S(16)#C(#ffffff)对白						
10681001	2005		#S(16)#C(#ffffff)战力这么高,去历练下吧.						
10681002	0		#S(16)#C(#ffffff)对白						
10682001	2017		#S(16)#C(#ffffff)所有的战斗都是磨砺自身而出的.						
10682002	0		#S(16)#C(#ffffff)对白						
10683001	2005		#S(16)#C(#ffffff)经历过就是成功.						
10683002	0		#S(16)#C(#ffffff)对白						
10684001	2000		#S(16)#C(#ffffff)据说女神要来了.						
10684002	0		#S(16)#C(#ffffff)对白						
10685001	2000		#S(16)#C(#ffffff)女神是谁?你知道吗?						
10685002	0		#S(16)#C(#ffffff)对白						
10686001	2001		#S(16)#C(#ffffff)我也不知道!						
10686002	0		#S(16)#C(#ffffff)对白						
10687001	2050		#S(16)#C(#ffffff)龙骑士最传奇的篇章。						
10687002	0		#S(16)#C(#ffffff)对白						
10688001	2056		#S(16)#C(#ffffff)来吧！						
10688002	0		#S(16)#C(#ffffff)对白						
10689001	2050		#S(16)#C(#ffffff)新的篇章开启,开启你新的征程!						
10689002	0		#S(16)#C(#ffffff)对白						
10690001	2050		#S(16)#C(#ffffff)这是场最大的灾难。						
10690002	0		#S(16)#C(#ffffff)对白						
10691001	2057		#S(16)#C(#ffffff)打赢了我,自然会有人告诉你.						
10691002	0		#S(16)#C(#ffffff)对白						
10692001	2051		#S(16)#C(#ffffff)末日天灾，能否存活，看你自己了！						
10692002	0		#S(16)#C(#ffffff)对白						
10693001	2051		#S(16)#C(#ffffff)末日的魔物，遮天蔽日而来。						
10693002	0		#S(16)#C(#ffffff)对白						
10694001	2051		#S(16)#C(#ffffff)不为荣耀，只为存活！						
10694002	0		#S(16)#C(#ffffff)对白						
10695001	2052		#S(16)#C(#ffffff)你能够忍受,这黑暗,暗无天日的日子吗?						
10695002	0		#S(16)#C(#ffffff)对白						
10696001	2052		#S(16)#C(#ffffff)我要一颗勇敢的心。						
10696002	0		#S(16)#C(#ffffff)对白						
10697001	2058		#S(16)#C(#ffffff)不怕！						
10697002	0		#S(16)#C(#ffffff)对白						
10698001	2052		#S(16)#C(#ffffff)此刻最重要的还是自我修行。						
10698002	0		#S(16)#C(#ffffff)对白						
10699001	2053		#S(16)#C(#ffffff)能否渡过难关，看你们的了。						
10699002	0		#S(16)#C(#ffffff)对白						
10700001	2053		#S(16)#C(#ffffff)修行永无止境啊！						
10700002	0		#S(16)#C(#ffffff)对白						
10701001	2053		#S(16)#C(#ffffff)等胜利了，你就可以回去了。						
10701002	0		#S(16)#C(#ffffff)对白						
10702001	2053		#S(16)#C(#ffffff)报复，这是场赤裸裸的报复！！！						
10702002	0		#S(16)#C(#ffffff)对白						
10703001	2059		#S(16)#C(#ffffff)不要有遗憾,因为即将面临着最艰难的挑战.						
10703002	0		#S(16)#C(#ffffff)对白						
10704001	2054		#S(16)#C(#ffffff)报复，这是小人的行径。						
10704002	0		#S(16)#C(#ffffff)对白						
10705001	2054		#S(16)#C(#ffffff)既然是小人，那我不会放过你的！						
10705002	0		#S(16)#C(#ffffff)对白						
10706001	2060		#S(16)#C(#ffffff)我可不怕你。						
10706002	0		#S(16)#C(#ffffff)对白						
10707001	2054		#S(16)#C(#ffffff)陷害，又能如何？						
10707002	0		#S(16)#C(#ffffff)对白						
10708001	2054		#S(16)#C(#ffffff)我心无惧，战无不胜！						
10708002	0		#S(16)#C(#ffffff)对白						
10709001	2055		#S(16)#C(#ffffff)无论怎么陷害，我依旧是我。						
10709002	0		#S(16)#C(#ffffff)对白						
10710001	2055		#S(16)#C(#ffffff)无惧恶魔，无惧所有魔物！！！						
10710002	0		#S(16)#C(#ffffff)对白						
10711001	2055		#S(16)#C(#ffffff)这强大无比的内心啊！						
10711002	0		#S(16)#C(#ffffff)对白						
10712001	2061		#S(16)#C(#ffffff)这是你对我的挑战。						
10712002	0		#S(16)#C(#ffffff)对白						
10713001	2055		#S(16)#C(#ffffff)据说这里的星球元气比较充足！						
10713002	0		#S(16)#C(#ffffff)对白						
10714001	2054		#S(16)#C(#ffffff)什么是星球元气？额，其实我也不清楚。						
10714002	0		#S(16)#C(#ffffff)对白						
10715001	2054		#S(16)#C(#ffffff)整个精灵族都沸腾了，您还不知道？						
10715002	0		#S(16)#C(#ffffff)对白						
10716001	2054		#S(16)#C(#ffffff)据说夺取了星球元气，可以强化自身啊。						
10716002	0		#S(16)#C(#ffffff)对白						
10717001	2055		#S(16)#C(#ffffff)很多人类都会前往夺取。						
10717002	0		#S(16)#C(#ffffff)对白						
10718001	2062		#S(16)#C(#ffffff)没想到你也来了啊。						
10718002	0		#S(16)#C(#ffffff)对白						
10719001	2054		#S(16)#C(#ffffff)这将会是一场万人夺取的大场面啊。						
10719002	0		#S(16)#C(#ffffff)对白						
10720001	2053		#S(16)#C(#ffffff)你也快去吧，否则来不及了。						
10720002	0		#S(16)#C(#ffffff)对白						
10721001	2063		#S(16)#C(#ffffff)呵呵。						
10721002	0		#S(16)#C(#ffffff)对白						
10722001	2053		#S(16)#C(#ffffff)你来做什么？只有真正的勇士才会获取这无上的神器。						
10722002	0		#S(16)#C(#ffffff)对白						
10723001	2053		#S(16)#C(#ffffff)你会是勇士吗？						
10723002	0		#S(16)#C(#ffffff)对白						
10724001	2053		#S(16)#C(#ffffff)勇士，我们做朋友吧。						
10724002	0		#S(16)#C(#ffffff)对白						
10725001	2052		#S(16)#C(#ffffff)就你？我可不怕！						
10725002	0		#S(16)#C(#ffffff)对白						
10726001	2052		#S(16)#C(#ffffff)难道这就是传说中的精灵水晶？						
10726002	0		#S(16)#C(#ffffff)对白						
10727001	2064		#S(16)#C(#ffffff)给我吧！						
10727002	0		#S(16)#C(#ffffff)对白						
10728001	2052		#S(16)#C(#ffffff)这不是真水晶！						
10728002	0		#S(16)#C(#ffffff)对白						
10729001	2052		#S(16)#C(#ffffff)啊哈哈！这次是真水晶，你被骗了。						
10729002	0		#S(16)#C(#ffffff)对白						
10730001	2051		#S(16)#C(#ffffff)拿来吧，交给我，自己去死吧！						
10730002	0		#S(16)#C(#ffffff)对白						
10731001	2051		#S(16)#C(#ffffff)碰了它，战争的风暴即将袭来！						
10731002	0		#S(16)#C(#ffffff)对白						
10732001	2051		#S(16)#C(#ffffff)战争是会感染的。						
10732002	0		#S(16)#C(#ffffff)对白						
10733001	2065		#S(16)#C(#ffffff)不！不要！！						
10733002	0		#S(16)#C(#ffffff)对白						
10734001	2051		#S(16)#C(#ffffff)等战争结束。						
10734002	0		#S(16)#C(#ffffff)对白						
10735001	2050		#S(16)#C(#ffffff)都在争相为保护人类而战！						
10735002	0		#S(16)#C(#ffffff)对白						
10736001	2066		#S(16)#C(#ffffff)你能行吗?						
10736002	0		#S(16)#C(#ffffff)对白						
10737001	2050		#S(16)#C(#ffffff)战争会最终结束的！						
10737002	0		#S(16)#C(#ffffff)对白						
10738001	2050		#S(16)#C(#ffffff)一片凄凉，魔物们最终被灭绝了。						
10738002	0		#S(16)#C(#ffffff)对白						
10739001	2050		#S(16)#C(#ffffff)怎么会有股淡淡的哀愁呢。						
10739002	0		#S(16)#C(#ffffff)对白						
10740001	2053		#S(16)#C(#ffffff)最后的魔物还没有死！！！						
10740002	0		#S(16)#C(#ffffff)对白						
10741001	2053		#S(16)#C(#ffffff)最后的绝杀交给你了。						
10741002	0		#S(16)#C(#ffffff)对白						
10742001	2067		#S(16)#C(#ffffff)责任在身,勇往无前.						
10742002	0		#S(16)#C(#ffffff)对白						
10743001	2053		#S(16)#C(#ffffff)你真厉害！						
10743002	0		#S(16)#C(#ffffff)对白						
10744001	2053		#S(16)#C(#ffffff)也许死亡是它最终的归属。						
10744002	0		#S(16)#C(#ffffff)对白						
10745001	2051		#S(16)#C(#ffffff)不畏惧死亡，却珍惜现在。						
10745002	0		#S(16)#C(#ffffff)对白						
10746001	2051		#S(16)#C(#ffffff)既然结束，那就应该离去了。						
10746002	0		#S(16)#C(#ffffff)对白						
10747001	2052		#S(16)#C(#ffffff)该走了。						
10747002	0		#S(16)#C(#ffffff)对白						
10748001	2052		#S(16)#C(#ffffff)未来谁知道呢？						
10748002	0		#S(16)#C(#ffffff)对白						
10749001	2080		#S(16)#C(#ffffff)激情即将燃烧，准备好了吗？						
10749002	0		#S(16)#C(#ffffff)对白						
10750001	2080		#S(16)#C(#ffffff)我不在意。						
10750002	0		#S(16)#C(#ffffff)对白						
10751001	2086		#S(16)#C(#ffffff)你觉得怎么样？						
10751002	0		#S(16)#C(#ffffff)对白						
10752001	2080		#S(16)#C(#ffffff)这不是灾难，这是一场大机缘。						
10752002	0		#S(16)#C(#ffffff)对白						
10753001	2080		#S(16)#C(#ffffff)你错了，你是圣域的风眼。						
10753002	0		#S(16)#C(#ffffff)对白						
10754001	2087		#S(16)#C(#ffffff)风眼的力量没有人能够抵挡。						
10754002	0		#S(16)#C(#ffffff)对白						
10755001	2081		#S(16)#C(#ffffff)风眼的形成环境尤其恶劣。						
10755002	0		#S(16)#C(#ffffff)对白						
10756001	2081		#S(16)#C(#ffffff)这里是亡灵的聚集地。						
10756002	0		#S(16)#C(#ffffff)对白						
10757001	2081		#S(16)#C(#ffffff)所有的死亡，都会增强这里的亡灵力量。						
10757002	0		#S(16)#C(#ffffff)对白						
10758001	2082		#S(16)#C(#ffffff)圣主保佑，这是天意。						
10758002	0		#S(16)#C(#ffffff)对白						
10759001	2082		#S(16)#C(#ffffff)据说魔物又在兴风作浪了。						
10759002	0		#S(16)#C(#ffffff)对白						
10760001	2088		#S(16)#C(#ffffff)你要去看下吗？						
10760002	0		#S(16)#C(#ffffff)对白						
10761001	2082		#S(16)#C(#ffffff)能否获得风的力量。						
10761002	0		#S(16)#C(#ffffff)对白						
10762001	2083		#S(16)#C(#ffffff)看谁能成为风元素掌控者。						
10762002	0		#S(16)#C(#ffffff)对白						
10763001	2083		#S(16)#C(#ffffff)一切皆由天定 ！						
10763002	0		#S(16)#C(#ffffff)对白						
10764001	2083		#S(16)#C(#ffffff)你是得不到的，不要妄想了。						
10764002	0		#S(16)#C(#ffffff)对白						
10765001	2083		#S(16)#C(#ffffff)你也可以去争夺啊！						
10765002	0		#S(16)#C(#ffffff)对白						
10766001	2089		#S(16)#C(#ffffff)听说有人抢先一步。						
10766002	0		#S(16)#C(#ffffff)对白						
10767001	2084		#S(16)#C(#ffffff)你说你还有机会吗？						
10767002	0		#S(16)#C(#ffffff)对白						
10768001	2084		#S(16)#C(#ffffff)那不可能有机会了。						
10768002	0		#S(16)#C(#ffffff)对白						
10769001	2090		#S(16)#C(#ffffff)啊啊啊啊！我也需要力量，需要那无比强大的力量。						
10769002	0		#S(16)#C(#ffffff)对白						
10770001	2084		#S(16)#C(#ffffff)我就知道你不会死。						
10770002	0		#S(16)#C(#ffffff)对白						
10771001	2084		#S(16)#C(#ffffff)战局如何？是谁获得了胜利？						
10771002	0		#S(16)#C(#ffffff)对白						
10772001	2085		#S(16)#C(#ffffff)我也不知道！你可以再找找。						
10772002	0		#S(16)#C(#ffffff)对白						
10773001	2085		#S(16)#C(#ffffff)也许这次将会引起圣域最大的震动。						
10773002	0		#S(16)#C(#ffffff)对白						
10774001	2085		#S(16)#C(#ffffff)圣域真的震动了，可能是有史以来最大的一次震动。						
10774002	0		#S(16)#C(#ffffff)对白						
10775001	2091		#S(16)#C(#ffffff)告诉我，是谁最后获得了风的力量？						
10775002	0		#S(16)#C(#ffffff)对白						
10776001	2085		#S(16)#C(#ffffff)全消失了？不会吧。						
10776002	0		#S(16)#C(#ffffff)对白						
10777001	2084		#S(16)#C(#ffffff)闭关修炼吧。						
10777002	0		#S(16)#C(#ffffff)对白						
10778001	2084		#S(16)#C(#ffffff)是否还有机会？						
10778002	0		#S(16)#C(#ffffff)对白						
10779001	2084		#S(16)#C(#ffffff)又要开始新的征途？						
10779002	0		#S(16)#C(#ffffff)对白						
10780001	2085		#S(16)#C(#ffffff)那人是谁？太骄傲了。						
10780002	0		#S(16)#C(#ffffff)对白						
10781001	2092		#S(16)#C(#ffffff)这是一场盛况啊！						
10781002	0		#S(16)#C(#ffffff)对白						
10782001	2084		#S(16)#C(#ffffff)真是令我激动，好久没动手了。						
10782002	0		#S(16)#C(#ffffff)对白						
10783001	2083		#S(16)#C(#ffffff)我有个想法，会令你取得最后的胜利。						
10783002	0		#S(16)#C(#ffffff)对白						
10784001	2093		#S(16)#C(#ffffff)用爱去感动周围的人。						
10784002	0		#S(16)#C(#ffffff)对白						
10785001	2083		#S(16)#C(#ffffff)这是你临时起意的主意吗？						
10785002	0		#S(16)#C(#ffffff)对白						
10786001	2083		#S(16)#C(#ffffff)我相信爱的力量。						
10786002	0		#S(16)#C(#ffffff)对白						
10787001	2083		#S(16)#C(#ffffff)大爱无疆，勇者无敌。						
10787002	0		#S(16)#C(#ffffff)对白						
10788001	2082		#S(16)#C(#ffffff)圣域的灵物也会附身的。小心哟。						
10788002	0		#S(16)#C(#ffffff)对白						
10789001	2082		#S(16)#C(#ffffff)那是灵物附身了，不是本性。						
10789002	0		#S(16)#C(#ffffff)对白						
10790001	2094		#S(16)#C(#ffffff)我不会放过你的。						
10790002	0		#S(16)#C(#ffffff)对白						
10791001	2082		#S(16)#C(#ffffff)算你识相。						
10791002	0		#S(16)#C(#ffffff)对白						
10792001	2082		#S(16)#C(#ffffff)拿来吧，交给我，自己去死吧！						
10792002	0		#S(16)#C(#ffffff)对白						
10793001	2081		#S(16)#C(#ffffff)不要过来。						
10793002	0		#S(16)#C(#ffffff)对白						
10794001	2081		#S(16)#C(#ffffff)风起圣域，一片荒凉。						
10794002	0		#S(16)#C(#ffffff)对白						
10795001	2081		#S(16)#C(#ffffff)这是战争的前兆吗？						
10795002	0		#S(16)#C(#ffffff)对白						
10796001	2095		#S(16)#C(#ffffff)战争起，多寂寥。						
10796002	0		#S(16)#C(#ffffff)对白						
10797001	2081		#S(16)#C(#ffffff)寂寥的风，能否吹散这无边的荒凉。						
10797002	0		#S(16)#C(#ffffff)对白						
10798001	2080		#S(16)#C(#ffffff)荒凉是圣域的代名词。						
10798002	0		#S(16)#C(#ffffff)对白						
10799001	2096		#S(16)#C(#ffffff)终结是亡灵的墓志铭。						
10799002	0		#S(16)#C(#ffffff)对白						
10800001	2080		#S(16)#C(#ffffff)你想改变这里吗？						
10800002	0		#S(16)#C(#ffffff)对白						
10801001	2080		#S(16)#C(#ffffff)谁是最终的胜利者。						
10801002	0		#S(16)#C(#ffffff)对白						
10802001	2080		#S(16)#C(#ffffff)莫要相争。						
10802002	0		#S(16)#C(#ffffff)对白						
10803001	2083		#S(16)#C(#ffffff)你一定会胜利的，相信自己。						
10803002	0		#S(16)#C(#ffffff)对白						
10804001	2083		#S(16)#C(#ffffff)战歌起，亡灵岁月催。						
10804002	0		#S(16)#C(#ffffff)对白						
10805001	2097		#S(16)#C(#ffffff)有种摄魂的力量。						
10805002	0		#S(16)#C(#ffffff)对白						
10806001	2083		#S(16)#C(#ffffff)魔气遮天蔽日，波涛汹涌！						
10806002	0		#S(16)#C(#ffffff)对白						
10807001	2083		#S(16)#C(#ffffff)是否真的无畏生死。						
10807002	0		#S(16)#C(#ffffff)对白						
10808001	2081		#S(16)#C(#ffffff)相信自己，你不会失败。						
10808002	0		#S(16)#C(#ffffff)对白						
10809001	2081		#S(16)#C(#ffffff)归途。						
10809002	0		#S(16)#C(#ffffff)对白						
10810001	2082		#S(16)#C(#ffffff)能否归来？						
10810002	0		#S(16)#C(#ffffff)对白						
10811001	2082		#S(16)#C(#ffffff)征途走起！						
10811002	0		#S(16)#C(#ffffff)对白						
30000001	664		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30000002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30001001	665		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30001002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30002001	666		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30002002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30003001	667		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30003002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30004001	564		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30004002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30005001	565		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30005002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30006001	566		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30006002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30007001	567		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30007002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30008001	585		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30008002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30009001	684		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30009002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30010001	701		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30010002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30011001	2		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30011002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30012001	718		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30012002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30013001	20		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30013002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30014001	735		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30014002	0		#S(16)#C(#ffffff)这里的任务可以给你增加体力哟。						
30015001	37		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
30015002	0		#S(16)#C(#ffffff)你还有日常任务没有做哟。						
50000001	0		#S(16)#C(#ffffff)我是来自西方的龙骑。走在杖林剑雨中，凄厉的魔法划过，漫天的神器掠过，我只有咬着冷冷的牙，报以两声长啸，不为别的，只为那传说中美丽的梦想。			1			
50000002	1500		#S(16)#C(#ffffff)你来了！人类就是需要像你这样的战士。			2			
50000003	0		#S(16)#C(#ffffff)伙计，没让你失望吧！剩下的交给我了！			1			
50001001	1501		#S(16)#C(#ffffff)桀桀!人类的味道真不错啊!			2			
50001002	0		#S(16)#C(#ffffff)小爬虫，你来错地方了。			1			
50002001	1502		#S(16)#C(#ffffff)我等你很久了,这次你要为了人类而战.			2			
50002002	0		#S(16)#C(#ffffff)空白			1			
50003001	1502		#S(16)#C(#ffffff)千年之后，我们再回首，也许一切都将淡如风。			2			
50003002	0		#S(16)#C(#ffffff)我们曾经拥有，何必在乎天长地久呢。战吧，等我千年！			1			
50004001	1503		#S(16)#C(#ffffff)最后的一次战斗了吧,为了各自的信仰,无关对错.			2			
50004002	0		#S(16)#C(#ffffff)这是你的葬身之地!!!			1			
50005001	1503		#S(16)#C(#ffffff)要等一千年，哈哈……谁能够慨叹岁月千载？但我能够！			2			
50005002	0		#S(16)#C(#ffffff)空白			1			
50006001	40		#S(16)#C(#ffffff)序章：#H匆匆千年已过……#H黑色的龙翼，遮蔽了天空；尖锐的利爪，撕扯着大地。#H一处处家园，变成灰烬；一座座城堡，化为废墟。#H沉睡了千年的守护者，请接受审判天使的呼唤，拯救危在旦夕的世界。#H千载一梦，今朝醒。从此不回首，仰天长啸，征战天下！						
50006002	0		#S(16)#C(#ffffff)空白						
