SceneId	MapId	SceneName	des	showStar	SceneType	isShowExitBtn	fireLimit	AreaSize	IsSaveData	CanSeeOther	IsCross	Effect	EffectPos	HasFog	Dest	AttackType	FlyScale	isStage	WorldIndex	isAutoFindMon	openTeamtower	showStarGirl	showPet
1071	9008	高级战区-8	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1072	9008	高级战区-9	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1073	9008	高级战区-10	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1074	9008	高级战区-11	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1075	9008	高级战区-12	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1076	9008	高级战区-13	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1077	9008	高级战区-14	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1078	9008	高级战区-15	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1079	9008	高级战区-16	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1080	9008	高级战区-17	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1081	9008	高级战区-18	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1082	9008	高级战区-19	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1083	9008	高级战区-20	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1084	9008	精锐战区-1	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1085	9008	精锐战区-2	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1086	9008	精锐战区-3	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1087	9008	精锐战区-4	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1088	9008	精锐战区-5	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1089	9008	精锐战区-6	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1090	9008	精锐战区-7	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1091	9008	精锐战区-8	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1092	9008	精锐战区-9	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1093	9008	精锐战区-10	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1094	9008	精锐战区-11	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1095	9008	精锐战区-12	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1096	9008	精锐战区-13	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1097	9008	精锐战区-14	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1098	9008	精锐战区-15	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1099	9008	精锐战区-16	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1100	9008	精锐战区-17	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1101	9008	精锐战区-18	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1102	9008	精锐战区-19	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1103	9008	精锐战区-20	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1104	9008	超级战区-1	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1105	9008	超级战区-2	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1106	9008	超级战区-3	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1107	9008	超级战区-4	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1108	9008	超级战区-5	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1109	9008	超级战区-6	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1110	9008	超级战区-7	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1111	9008	超级战区-8	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1112	9008	超级战区-9	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1113	9008	超级战区-10	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1114	9008	超级战区-11	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1115	9008	超级战区-12	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1116	9008	超级战区-13	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1117	9008	超级战区-14	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1118	9008	超级战区-15	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1119	9008	超级战区-16	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1120	9008	超级战区-17	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1121	9008	超级战区-18	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1122	9008	超级战区-19	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1123	9008	超级战区-20	跨服战场地图		2	1	0	6	0	1	1					1				0	0	0	0
1124	7018	天空竞技场	跨服战场准备间		2	1	1	5	0	1	1					1				0	0	0	0
