rewardId	desc	needVIP	level	needZDL	needFill	bugCard	fillNum	cardNum	oneFlyNum	VIPNum	mountNumber	orangeHeroNum	needGemNum	needGemNumDay	TarotNum	TarotNumDay	mountLevel	singleFill	equipNum	TotalGem	totalTaro	MallWing	TotalFill	UnionTreNum	TotalRMB	PetNum	MarryCnt	RingLevel	HefuDay	WingTimes	TogWingTimes	PetTimes	TogPetTimes	needFeedTimes	unionGod	unionFill	petEvoTimes	totalPetTimes	upstartimes	totalUpstar	upordertimes	totalUpOrder	StarGirlLevel	totalStarGirlLevel	StarGirlStar	totalStarGirlStar	dragonLevel	totaldragonLevel	dragonEvo	totaldragonEvo	titleLevel	totaltitleLevel	maxNum	rewardItem	rewardItemShow	rewardTiLi	rewardTarot	rewardHero	bindRMB	money	UnbindRMB_S	Reputation	TaortHP	request	requestNum
234	每日累计<br>购买40000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,50),(25831,100)]	[(25642,50),(25829,200),(25828,5000000),(25831,100)]	0	0	0	200	5000000	0	0	0	达标数量：	100000
235	每日累计<br>购买100000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,150),(25831,300)]	[(25642,150),(25829,500),(25828,15000000),(25831,300)]	0	0	0	500	15000000	0	0	0	达标数量：	100000
236	每日累计<br>购买200000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,250),(25831,500)]	[(25642,250),(25829,1000),(25828,25000000),(25831,500)]	0	0	0	1000	25000000	0	0	0	达标数量：	100000
237	4级宝石累计<br>购买10颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,200000)]	0	0	0	0	200000	0	0	0	达标数量：	200
238	4级宝石累计<br>购买20颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
239	4级宝石累计<br>购买30颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
240	4级宝石累计<br>购买50颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标数量：	200
241	4级宝石累计<br>购买70颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	200
242	4级宝石累计<br>购买100颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,6000000)]	0	0	0	0	6000000	0	0	0	达标数量：	200
243	4级宝石累计<br>购买200颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,10000000)]	0	0	0	0	10000000	0	0	0	达标数量：	200
244	累计高级占卜<br>5次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,200000)]	0	0	0	0	200000	0	0	0	累计次数：	100
245	累计高级占卜<br>10次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
246	累计高级占卜<br>15次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
247	累计高级占卜<br>25次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	累计次数：	100
248	累计高级占卜<br>35次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,2000000)]	0	0	0	0	2000000	0	0	0	累计次数：	100
249	累计高级占卜<br>50次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,6000000)]	0	0	0	0	6000000	0	0	0	累计次数：	100
250	累计高级占卜<br>100次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,10000000)]	0	0	0	0	10000000	0	0	0	累计次数：	100
251	全服每日累计<br>消费10000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
252	全服每日累计<br>消费20000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
253	全服每日累计<br>消费30000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
254	全服每日累计<br>消费40000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
255	全服每日累计<br>消费60000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
256	全服每日累计<br>消费80000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,2),(26152,2)]	[(26151,2),(26152,2)]	0	0	0	0	0	0	0	0	累计消费：	40000
257	单笔购买<br>20000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26153,1)]	[(26153,1)]	0	0	0	0	0	0	0	0		
258	拥有1只<br>2星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,5)]	[(25970,5)]	0	0	0	0	0	0	0	0		
259	拥有2只<br>2星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,5)]	[(25970,5)]	0	0	0	0	0	0	0	0		
260	拥有3只<br>2星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,5)]	[(25970,5)]	0	0	0	0	0	0	0	0		
261	拥有4只<br>2星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,5)]	[(25970,5)]	0	0	0	0	0	0	0	0		
262	拥有1只<br>3星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,15)]	[(25970,15)]	0	0	0	0	0	0	0	0		
263	拥有2只<br>3星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,15)]	[(25970,15)]	0	0	0	0	0	0	0	0		
264	拥有3只<br>3星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,15)]	[(25970,15)]	0	0	0	0	0	0	0	0		
265	拥有4只<br>3星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,15)]	[(25970,15)]	0	0	0	0	0	0	0	0		
266	拥有1只<br>4星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(4,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,30)]	[(25970,30)]	0	0	0	0	0	0	0	0		
267	拥有2只<br>4星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(4,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,30)]	[(25970,30)]	0	0	0	0	0	0	0	0		
268	拥有3只<br>4星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(4,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,30)]	[(25970,30)]	0	0	0	0	0	0	0	0		
269	拥有4只<br>4星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(4,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,30)]	[(25970,30)]	0	0	0	0	0	0	0	0		
270	拥有1只<br>5星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(5,1)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,50)]	[(25970,50)]	0	0	0	0	0	0	0	0		
271	拥有2只<br>5星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(5,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,50)]	[(25970,50)]	0	0	0	0	0	0	0	0		
272	拥有3只<br>5星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(5,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,50)]	[(25970,50)]	0	0	0	0	0	0	0	0		
273	拥有4只<br>5星宠物	0	9999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(5,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25970,50)]	[(25970,50)]	0	0	0	0	0	0	0	0		
274	竞技第1名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,500),(35622,1)]	[(25682,500),(35622,1)]	0	0	0	0	0	0	0	0		
275	竞技第2名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,300)]	[(25682,300)]	0	0	0	0	0	0	0	0		
276	竞技3-10名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25682,100)]	[(25682,100)]	0	0	0	0	0	0	0	0		
277	竞技前200名	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,150000)]	0	0	0	0	150000	0	0	0		
278	荣耀之战	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25639,50),(25682,100)]	[(25639,50),(25682,100),(25828,880000)]	0	0	97	0	880000	0	0	0		
279	每日累计<br>购买500神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26145,1),(25831,1)]	[(26145,1),(25831,1)]	0	0	0	0	0	0	0	0	达标数量：	100000
280	每日累计<br>购买1000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,5),(25831,4)]	[(25642,5),(25829,20),(25828,500000),(25831,4)]	0	0	0	20	500000	0	0	0	达标数量：	100000
281	每日累计<br>购买2000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,10),(25831,5)]	[(25642,10),(25829,30),(25828,1000000),(25831,5)]	0	0	0	30	1000000	0	0	0	达标数量：	100000
282	每日累计<br>购买10000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,20),(25831,40)]	[(25642,20),(25829,50),(25828,2000000),(25831,40)]	0	0	0	50	2000000	0	0	0	达标数量：	100000
283	每日累计<br>购买20000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,30),(25831,50)]	[(25642,30),(25829,100),(25828,3000000),(25831,50)]	0	0	0	100	3000000	0	0	0	达标数量：	100000
284	每日累计<br>购买40000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,50),(25831,100)]	[(25642,50),(25829,200),(25828,5000000),(25831,100)]	0	0	0	200	5000000	0	0	0	达标数量：	100000
285	每日累计<br>购买100000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,150),(25831,300)]	[(25642,150),(25829,500),(25828,15000000),(25831,300)]	0	0	0	500	15000000	0	0	0	达标数量：	100000
286	每日累计<br>购买200000神石	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25642,250),(25831,500)]	[(25642,250),(25829,1000),(25828,25000000),(25831,500)]	0	0	0	1000	25000000	0	0	0	达标数量：	100000
287	4级宝石累计<br>购买10颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,200000)]	0	0	0	0	200000	0	0	0	达标数量：	200
288	4级宝石累计<br>购买20颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
289	4级宝石累计<br>购买30颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,1)]	[(26035,1),(25828,400000)]	0	0	0	0	400000	0	0	0	达标数量：	200
290	4级宝石累计<br>购买50颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	达标数量：	200
291	4级宝石累计<br>购买70颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,2)]	[(26035,2),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	200
292	4级宝石累计<br>购买100颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,6000000)]	0	0	0	0	6000000	0	0	0	达标数量：	200
293	4级宝石累计<br>购买200颗可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26035,5)]	[(26035,5),(25828,10000000)]	0	0	0	0	10000000	0	0	0	达标数量：	200
294	累计高级占卜<br>5次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,200000)]	0	0	0	0	200000	0	0	0	累计次数：	100
295	累计高级占卜<br>10次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
296	累计高级占卜<br>15次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,1)]	[(26036,1),(25828,400000)]	0	0	0	0	400000	0	0	0	累计次数：	100
297	累计高级占卜<br>25次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,1000000)]	0	0	0	0	1000000	0	0	0	累计次数：	100
298	累计高级占卜<br>35次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,2)]	[(26036,2),(25828,2000000)]	0	0	0	0	2000000	0	0	0	累计次数：	100
299	累计高级占卜<br>50次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,6000000)]	0	0	0	0	6000000	0	0	0	累计次数：	100
300	累计高级占卜<br>100次可领	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26036,5)]	[(26036,5),(25828,10000000)]	0	0	0	0	10000000	0	0	0	累计次数：	100
301	开启铜宝箱个数<br>达到4<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(3,4)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,1),(26150,1)]	[(26149,1),(26150,1)]	0	0	0	0	0	0	0	0	达标个数：	4
302	开启银宝箱个数<br>达到3<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(2,3)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,2),(26150,2)]	[(26149,2),(26150,2)]	0	0	0	0	0	0	0	0	达标个数：	3
303	开启金宝箱个数<br>达到2<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	(1,2)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26149,4),(26150,4)]	[(26149,4),(26150,4)]	0	0	0	0	0	0	0	0	达标个数：	2
304	每日购买4级宝石100个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,80)]	[(25684,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	300
305	每日购买4级宝石200个<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,120)]	[(25684,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	300
306	每日购买4级宝石300个<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,200),(26145,1)]	[(25684,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	300
307	每日高级占卜50次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,80)]	[(25684,80),(25828,500000)]	0	0	0	0	500000	0	0	0	达标数量：	150
308	每日高级占卜100次<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,120)]	[(25684,120),(25828,2000000)]	0	0	0	0	2000000	0	0	0	达标数量：	150
309	每日高级占卜150次<br>贵族2可领	2	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(25684,200),(26145,1)]	[(25684,200),(25828,5000000),(26145,1)]	0	0	0	0	5000000	0	0	0	达标数量：	150
310	全服每日累计<br>消费10000神石<br>贵族1可领	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	[(26151,1),(26152,1)]	[(26151,1),(26152,1)]	0	0	0	0	0	0	0	0	累计消费：	40000
