girlId	starLevel	girlName	maxStarlevel	maxBlessValue	successNeedMinBlessValue	failAddBlessValue	starLevelUpOdds	starLevelUpNeedItem	maxhp	attackspeed	anger	attack_p	defense_p	attack_m	defense_m	crit	critpress	antibroken	notbroken	parry	puncture	damageupgrade	damagereduce	passiveSkill	skill_rate	pskillIcon	starNotice	skillName	skillDes
5	7	狮子座星灵	20	735	514	1	452	(26934,1)	50700	0	0	16900	0	16900	0	1850	0	0	0	0	2100	0	0	[(3026,7),(3027,0)]	6600	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)15000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)#C(#ffd700)星灵攻击力12%#n#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	8	狮子座星灵	20	1101	748	1	283	(26934,1)	57900	0	0	19300	0	19300	0	2150	0	0	0	0	2400	0	0	[(3026,8),(3027,0),(3028,0)]	7500	jnxl10	8星可激活被动技能：#H#C(#00FF00)星灵暴击伤害提高12%#n	狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)17000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	9	狮子座星灵	20	1412	988	1	235	(26934,1)	67500	0	0	22500	0	22500	0	2450	0	0	0	0	3000	0	0	[(3026,9),(3027,0),(3028,0)]	7500	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)19000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	10	狮子座星灵	20	2134	1493	1	156	(26934,1)	77100	0	0	25700	0	25700	0	3050	0	0	0	0	3500	0	0	[(3026,10),(3027,0),(3028,0),(3011,0)]	7500	jnxl10	10星可激活被动技能：#H#C(#00FF00)初始星灵增加25怒气#n	狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)21000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	11	狮子座星灵	20	3137	2039	1	91	(26934,1)	89100	0	0	29700	0	29700	0	3550	0	0	0	0	4000	0	0	[(3026,11),(3027,0),(3028,0),(3011,0)]	8400	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)23000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	12	狮子座星灵	20	4287	2786	1	66	(26934,1)	101100	0	0	33700	0	33700	0	4050	0	0	0	0	4500	0	0	[(3026,12),(3027,0),(3028,0),(3011,0),(3035,0)]	8400	jnxl10	12星可激活被动技能：#H#C(#00FF00)星灵增伤提高10%#n	狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)25000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	13	狮子座星灵	20	5787	3761	1	49	(26934,1)	113100	0	0	37700	0	37700	0	4550	0	0	0	0	5000	0	0	[(3026,13),(3027,0),(3028,0),(3011,0),(3035,0)]	8400	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)27000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	14	狮子座星灵	20	7537	4899	1	37	(26934,1)	125100	0	0	41700	0	41700	0	5050	0	0	0	0	5500	0	0	[(3026,14),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0)]	9200	jnxl10	14星可激活被动技能：#H#C(#00FF00)星灵释放技能时，20%概率增加25点怒气#n	狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)29000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	15	狮子座星灵	20	9787	6361	1	29	(26934,1)	137100	0	0	45700	0	45700	0	5550	0	0	0	0	6000	0	0	[(3026,15),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0)]	9200	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)31000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	16	狮子座星灵	20	12537	8149	1	22	(26934,1)	149100	0	0	49700	0	49700	0	6050	0	0	0	0	6500	0	0	[(3026,16),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0),(3012,0)]	9200	jnxl10	16星可激活被动技能：#H#C(#00FF00)星灵有30%几率眩晕攻击目标，眩晕持续1回合#n	狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)33000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	17	狮子座星灵	20	15537	10099	1	18	(26934,1)	161100	0	0	53700	0	53700	0	6550	0	0	0	0	7000	0	0	[(3026,17),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0),(3012,0)]	10350	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)35000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	18	狮子座星灵	20	19287	12536	1	14	(26934,1)	180300	0	0	60100	0	60100	0	7050	0	0	0	0	7500	0	0	[(3026,18),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0),(3012,0),(3029,0)]	10350	jnxl10	18星可激活被动技能：#H#C(#00FF00)进入战斗时提高己方全队6%增伤及6%减伤#n	狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)37000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	19	狮子座星灵	20	23662	15380	1	12	(26934,1)	204300	0	0	68100	0	68100	0	7550	0	0	0	0	8000	0	0	[(3026,19),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0),(3012,0),(3029,0)]	10350	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)39000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
5	20	狮子座星灵	20	999999	999999	1	18	(26934,1)	228300	0	0	76100	0	76100	0	8050	0	0	0	0	8500	0	0	[(3026,20),(3027,0),(3028,0),(3011,0),(3035,0),(3013,0),(3012,0),(3029,0)]	11500	jnxl10		狮子守护	#C(#ffffff)1.为主角提高#C(#ffd700)41000+星灵12%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力12%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高12%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵增伤提高10%#C(#0066cc)(12星激活该技能)#n#H6.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H7.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H8.战斗中提升全队6%增伤及6%减伤#C(#0066cc)(18星激活该技能)#n#n
6	1	双子座星灵	20	16	4	1	14285	(26934,1)	7800	0	0	2600	0	2600	0	400	0	0	0	0	500	0	0	[(3030,1)]	5680	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)5000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	2	双子座星灵	20	40	8	1	5555	(26934,1)	15000	0	0	5000	0	5000	0	600	0	0	0	0	800	0	0	[(3030,2)]	5680	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)7500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	3	双子座星灵	20	97	20	1	2564	(26934,1)	22200	0	0	7400	0	7400	0	900	0	0	0	0	1000	0	0	[(3030,3)]	5680	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)10000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	4	双子座星灵	20	198	40	1	1666	(26934,1)	29400	0	0	9800	0	9800	0	1100	0	0	0	0	1200	0	0	[(3030,4)]	5680	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)12500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	5	双子座星灵	20	335	67	1	746	(26934,1)	36600	0	0	12200	0	12200	0	1300	0	0	0	0	1500	0	0	[(3030,5),(3031,0)]	6800	jnxl12	5星可激活被动技能：#H#C(#00FF00)攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)15000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	6	双子座星灵	20	535	347	1	531	(26934,1)	43800	0	0	14600	0	14600	0	1600	0	0	0	0	1800	0	0	[(3030,6),(3031,0)]	6800	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)17500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	7	双子座星灵	20	735	514	1	452	(26934,1)	51000	0	0	17000	0	17000	0	1900	0	0	0	0	2100	0	0	[(3030,7),(3031,0)]	6800	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)20000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	8	双子座星灵	20	1101	748	1	283	(26934,1)	58200	0	0	19400	0	19400	0	2200	0	0	0	0	2400	0	0	[(3030,8),(3031,0),(3032,0)]	7950	jnxl12	8星可激活被动技能：#H#C(#00FF00)星灵暴击伤害提高15%#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)22500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	9	双子座星灵	20	1412	988	1	235	(26934,1)	67800	0	0	22600	0	22600	0	2500	0	0	0	0	3000	0	0	[(3030,9),(3031,0),(3032,0)]	7950	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)25000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	10	双子座星灵	20	2134	1493	1	156	(26934,1)	77400	0	0	25800	0	25800	0	3100	0	0	0	0	3500	0	0	[(3030,10),(3031,0),(3032,0),(3011,0)]	7950	jnxl12	10星可激活被动技能：#H#C(#00FF00)初始星灵增加25怒气#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)27500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	11	双子座星灵	20	3137	2039	1	91	(26934,1)	89400	0	0	29800	0	29800	0	8600	0	0	0	0	4000	0	0	[(3030,11),(3031,0),(3032,0),(3011,0)]	9100	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)30000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	12	双子座星灵	20	4287	2786	1	66	(26934,1)	101400	0	0	33800	0	33800	0	9100	0	0	0	0	4500	0	0	[(3030,12),(3031,0),(3032,0),(3011,0),(3009,0)]	9100	jnxl12	12星可激活被动技能：#H#C(#00FF00)星灵增伤提高12%#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)32500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	13	双子座星灵	20	5787	3761	1	49	(26934,1)	113400	0	0	37800	0	37800	0	9600	0	0	0	0	5000	0	0	[(3030,13),(3031,0),(3032,0),(3011,0),(3009,0)]	9100	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)35000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	14	双子座星灵	20	7537	4899	1	37	(26934,1)	125400	0	0	41800	0	41800	0	10100	0	0	0	0	5500	0	0	[(3030,14),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0)]	10250	jnxl12	14星可激活被动技能：#H#C(#00FF00)星灵释放技能时，20%概率增加25点怒气#n	双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)37500+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
6	15	双子座星灵	20	9787	6361	1	29	(26934,1)	137400	0	0	45800	0	45800	0	10600	0	0	0	0	6000	0	0	[(3030,15),(3031,0),(3032,0),(3011,0),(3009,0),(3013,0)]	10250	jnxl12		双子守护	#C(#ffffff)1.为主角提高#C(#ffd700)40000+星灵15%生命上限#n的生命#H2.攻击时降低目标#C(#ffd700)星灵攻击力15%#n的防御#C(#0066cc)(5星激活该技能)#n#H3.星灵暴击伤害提高15%#C(#0066cc)(8星激活该技能)#n#H4.初始星灵增加25怒气#C(#0066cc)(10星激活该技能)#n#H5.星灵暴击率提高50%#C(#0066cc)(11星激活该技能)#n#H6.星灵增伤提高12%#C(#0066cc)(12星激活该技能)#n#H7.星灵攻击20%概率增加25点怒气#C(#0066cc)(14星激活该技能)#n#H8.星灵攻击30%概率眩晕目标1回合#C(#0066cc)(16星激活该技能)#n#H9.战斗中提升全队8%增伤及8%减伤#C(#0066cc)(18星激活该技能)#n#n
